condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
rt,SCHED_FIFO,50,20260808,336,29.9668,45.5281,29.9896,28.771349
rt,SCHED_FIFO,50,20260808,337,30.2302,57.9090,30.2512,28.846873
rt,SCHED_FIFO,50,20260808,338,22.9954,32.2891,23.0182,28.935041
rt,SCHED_FIFO,50,20260808,339,12.2212,10.6391,12.2428,29.027544
rt,SCHED_FIFO,50,20260808,340,33.5815,84.3776,33.6075,29.050433
rt,SCHED_FIFO,50,20260808,341,38.9736,49.2859,38.9828,29.168426
rt,SCHED_FIFO,50,20260808,342,7.5344,92.7377,7.5540,29.256708
rt,SCHED_FIFO,50,20260808,343,9.3006,87.6171,9.3203,29.357011
rt,SCHED_FIFO,50,20260808,344,36.9429,87.5201,36.9709,29.453962
rt,SCHED_FIFO,50,20260808,345,26.7037,46.2643,26.7111,29.578463
rt,SCHED_FIFO,50,20260808,346,42.4142,18.1659,42.4387,29.651443
rt,SCHED_FIFO,50,20260808,347,48.1265,51.1118,48.1544,29.712054
rt,SCHED_FIFO,50,20260808,348,24.8628,26.1257,24.8844,29.811328
rt,SCHED_FIFO,50,20260808,349,45.5866,33.9068,45.5957,29.862343
rt,SCHED_FIFO,50,20260808,350,29.9916,33.7784,30.0160,29.941852
rt,SCHED_FIFO,50,20260808,351,9.3297,31.3969,9.3338,30.028545
rt,SCHED_FIFO,50,20260808,352,29.5491,62.6804,29.5633,30.069285
rt,SCHED_FIFO,50,20260808,353,35.4103,83.9030,35.4382,30.161535
rt,SCHED_FIFO,50,20260808,354,38.3630,52.6809,38.3717,30.280885
rt,SCHED_FIFO,50,20260808,355,42.8730,29.9514,42.8992,30.371947
rt,SCHED_FIFO,50,20260808,356,15.7316,12.8395,15.7531,30.444804
rt,SCHED_FIFO,50,20260808,357,34.1254,77.3816,34.1486,30.473405
rt,SCHED_FIFO,50,20260808,358,16.5935,86.2972,16.6144,30.584940
rt,SCHED_FIFO,50,20260808,359,43.2258,43.4264,43.2332,30.687859
rt,SCHED_FIFO,50,20260808,360,42.3931,11.7355,42.4158,30.774526
rt,SCHED_FIFO,50,20260808,361,43.2605,60.7898,43.2834,30.828683
rt,SCHED_FIFO,50,20260808,362,35.6615,55.5932,35.6860,30.932761
rt,SCHED_FIFO,50,20260808,363,10.4754,47.0274,10.4951,31.029540
rt,SCHED_FIFO,50,20260808,364,31.8373,19.3838,31.8595,31.087070
rt,SCHED_FIFO,50,20260808,365,32.3640,14.2832,32.3882,31.138319
rt,SCHED_FIFO,50,20260808,366,7.3058,87.0267,7.3279,31.184998
rt,SCHED_FIFO,50,20260808,367,49.2202,93.2072,49.2521,31.279355
rt,SCHED_FIFO,50,20260808,368,30.6199,94.2595,30.6474,31.421823
rt,SCHED_FIFO,50,20260808,369,30.0454,95.8856,30.0808,31.546735
rt,SCHED_FIFO,50,20260808,370,46.2245,72.7439,46.2347,31.672708
rt,SCHED_FIFO,50,20260808,371,27.4014,53.0780,27.4156,31.791692
rt,SCHED_FIFO,50,20260808,372,32.2908,63.4371,32.3042,31.872191
rt,SCHED_FIFO,50,20260808,373,28.2219,21.1327,62.6205,31.967946
rt,SCHED_FIFO,50,20260808,374,16.3245,28.8169,16.3321,32.051707
rt,SCHED_FIFO,50,20260808,375,9.5609,11.6712,9.5652,32.096863
rt,SCHED_FIFO,50,20260808,376,20.1571,74.9818,20.1624,32.118104
rt,SCHED_FIFO,50,20260808,377,22.4585,82.8729,22.4811,32.213252
rt,SCHED_FIFO,50,20260808,378,34.5222,30.5246,34.5302,32.318614
rt,SCHED_FIFO,50,20260808,379,12.8754,53.3266,12.8881,32.383676
rt,SCHED_FIFO,50,20260808,380,18.3917,67.6778,18.4111,32.449895
rt,SCHED_FIFO,50,20260808,381,26.0622,99.7041,26.0697,32.535992
rt,SCHED_FIFO,50,20260808,382,35.2867,50.8942,35.3116,32.661774
rt,SCHED_FIFO,50,20260808,383,28.7896,94.7866,28.8121,32.747988
rt,SCHED_FIFO,50,20260808,384,29.1477,67.3292,29.1723,32.871592
rt,SCHED_FIFO,50,20260808,385,17.1841,60.3393,63.4742,32.968103
rt,SCHED_FIFO,50,20260808,386,7.3006,15.5428,7.3213,33.091929
rt,SCHED_FIFO,50,20260808,387,27.9844,47.8516,28.0078,33.114800
rt,SCHED_FIFO,50,20260808,388,15.8129,55.8647,15.8176,33.190700
rt,SCHED_FIFO,50,20260808,389,33.8723,35.8084,33.8947,33.262388
rt,SCHED_FIFO,50,20260808,390,30.3381,61.8538,30.3595,33.332097
rt,SCHED_FIFO,50,20260808,391,45.8270,96.8560,45.8393,33.424315
rt,SCHED_FIFO,50,20260808,392,48.2901,96.4972,48.3142,33.567017
rt,SCHED_FIFO,50,20260808,393,30.8212,64.3052,30.8273,33.711835
rt,SCHED_FIFO,50,20260808,394,24.2312,28.5658,24.2525,33.806973
rt,SCHED_FIFO,50,20260808,395,29.7789,11.1050,29.7903,33.859797
rt,SCHED_FIFO,50,20260808,396,32.8143,99.2303,32.8388,33.900699
rt,SCHED_FIFO,50,20260808,397,40.7108,84.5113,40.7352,34.103545
rt,SCHED_FIFO,50,20260808,398,46.2250,98.0252,46.2518,34.228802
rt,SCHED_FIFO,50,20260808,399,30.2574,16.4878,30.2791,34.373087
rt,SCHED_FIFO,50,20260808,400,41.8602,72.3376,41.8699,34.419874
rt,SCHED_FIFO,50,20260808,401,45.4127,29.3998,45.4376,34.534090
rt,SCHED_FIFO,50,20260808,402,22.0679,67.3155,22.0897,34.608933
rt,SCHED_FIFO,50,20260808,403,20.3988,76.4919,20.4029,34.698344
rt,SCHED_FIFO,50,20260808,404,22.7329,44.9310,22.7586,34.795244
rt,SCHED_FIFO,50,20260808,405,31.9253,60.6826,31.9481,34.862946
rt,SCHED_FIFO,50,20260808,406,41.4162,88.1409,41.4418,34.955585
rt,SCHED_FIFO,50,20260808,407,7.2955,82.5261,7.3163,35.104539
rt,SCHED_FIFO,50,20260808,408,41.7713,81.5225,41.7832,35.194393
rt,SCHED_FIFO,50,20260808,409,23.7068,16.8954,23.7320,35.317708
rt,SCHED_FIFO,50,20260808,410,33.0609,63.7817,33.0834,35.358343
rt,SCHED_FIFO,50,20260808,411,38.7345,17.8305,38.7440,35.455212
rt,SCHED_FIFO,50,20260808,412,20.4371,13.1619,20.4583,35.511793
rt,SCHED_FIFO,50,20260808,413,18.9345,50.6784,18.9521,35.545419
rt,SCHED_FIFO,50,20260808,414,42.4280,34.8032,42.4604,35.615059
rt,SCHED_FIFO,50,20260808,415,37.5386,47.6992,37.5480,35.692334
rt,SCHED_FIFO,50,20260808,416,35.8606,53.3664,35.8839,35.777588
rt,SCHED_FIFO,50,20260808,417,23.6121,23.0727,23.6360,35.866849
rt,SCHED_FIFO,50,20260808,418,19.7704,60.5278,19.7920,35.913566
rt,SCHED_FIFO,50,20260808,419,7.2254,91.0809,7.2461,35.993891
rt,SCHED_FIFO,50,20260808,420,49.8127,98.9630,49.8402,36.105549
rt,SCHED_FIFO,50,20260808,421,14.1929,39.2508,14.2017,36.254366
rt,SCHED_FIFO,50,20260808,422,17.4412,56.6663,17.4637,36.307825
rt,SCHED_FIFO,50,20260808,423,17.5148,93.6226,17.5224,36.381963
rt,SCHED_FIFO,50,20260808,424,6.3552,71.0576,6.3772,36.493117
rt,SCHED_FIFO,50,20260808,425,18.1295,50.3758,18.1356,36.570562
rt,SCHED_FIFO,50,20260808,426,35.1846,86.6725,35.1933,36.639080
rt,SCHED_FIFO,50,20260808,427,23.0286,82.9060,23.0506,36.760953
rt,SCHED_FIFO,50,20260808,428,8.2684,79.9928,8.2883,36.866917
rt,SCHED_FIFO,50,20260808,429,9.8011,56.0164,9.8204,36.955204
rt,SCHED_FIFO,50,20260808,430,30.4719,74.8111,30.4853,37.021048
rt,SCHED_FIFO,50,20260808,431,46.3109,10.9241,46.3261,37.126356
rt,SCHED_FIFO,50,20260808,432,9.2304,87.3476,9.2339,37.183614
rt,SCHED_FIFO,50,20260808,433,10.8659,82.5527,10.8853,37.280199
rt,SCHED_FIFO,50,20260808,434,45.2277,79.9123,45.2356,37.373676
rt,SCHED_FIFO,50,20260808,435,26.3842,50.4423,26.4059,37.498837
rt,SCHED_FIFO,50,20260808,436,10.9933,82.7957,10.9976,37.575695
rt,SCHED_FIFO,50,20260808,437,15.5491,35.5675,15.5695,37.669493
rt,SCHED_FIFO,50,20260808,438,17.4549,57.6212,17.4598,37.720636
rt,SCHED_FIFO,50,20260808,439,49.7954,97.1842,49.8241,37.795726
rt,SCHED_FIFO,50,20260808,440,23.2456,17.3605,23.2679,37.942743
rt,SCHED_FIFO,50,20260808,441,25.7306,28.5210,25.7412,37.983380
rt,SCHED_FIFO,50,20260808,442,26.2060,62.8485,69.9209,38.037648
rt,SCHED_FIFO,50,20260808,443,48.8287,31.0371,48.8424,38.170427
rt,SCHED_FIFO,50,20260808,444,37.8602,27.5457,37.8689,38.250315
rt,SCHED_FIFO,50,20260808,445,7.7379,49.2257,7.7445,38.315737
rt,SCHED_FIFO,50,20260808,446,38.6825,61.5232,38.6940,38.372716
rt,SCHED_FIFO,50,20260808,447,16.4227,51.8841,16.4290,38.472943
rt,SCHED_FIFO,50,20260808,448,36.5357,74.1104,36.5584,38.541262
rt,SCHED_FIFO,50,20260808,449,25.5551,51.5201,25.5776,38.651938
rt,SCHED_FIFO,50,20260808,450,22.5924,28.6610,22.5975,38.729043
rt,SCHED_FIFO,50,20260808,451,26.5318,14.5415,26.5373,38.780308
rt,SCHED_FIFO,50,20260808,452,45.2465,10.1467,45.2765,38.821425
rt,SCHED_FIFO,50,20260808,453,42.5703,85.8220,42.5985,38.876856
rt,SCHED_FIFO,50,20260808,454,30.7097,14.0955,30.7254,39.005284
rt,SCHED_FIFO,50,20260808,455,24.2561,81.7901,58.4618,39.050115
rt,SCHED_FIFO,50,20260808,456,41.1050,46.6024,41.1177,39.190377
rt,SCHED_FIFO,50,20260808,457,18.5874,82.3823,18.6093,39.278106
rt,SCHED_FIFO,50,20260808,458,19.6758,41.2810,19.6974,39.379106
rt,SCHED_FIFO,50,20260808,459,21.2612,59.8511,21.2823,39.440091
rt,SCHED_FIFO,50,20260808,460,5.0131,62.7754,5.0345,39.521233
rt,SCHED_FIFO,50,20260808,461,30.8023,56.4667,30.8112,39.589048
rt,SCHED_FIFO,50,20260808,462,19.3012,25.5320,19.3080,39.676334
rt,SCHED_FIFO,50,20260808,463,6.5553,40.7369,6.5759,39.721190
rt,SCHED_FIFO,50,20260808,464,21.9757,72.6152,21.9981,39.768509
rt,SCHED_FIFO,50,20260808,465,43.3366,15.8719,43.3684,39.863129
rt,SCHED_FIFO,50,20260808,466,20.0267,91.6791,20.0491,39.922377
rt,SCHED_FIFO,50,20260808,467,10.8463,25.0322,10.8536,40.034109
rt,SCHED_FIFO,50,20260808,468,26.1415,16.0025,26.1737,40.109546
rt,SCHED_FIFO,50,20260808,469,46.2122,63.5987,46.2325,40.151731
rt,SCHED_FIFO,50,20260808,470,23.6039,81.7853,23.6255,40.261568
rt,SCHED_FIFO,50,20260808,471,48.8315,58.7886,48.8416,40.366985
rt,SCHED_FIFO,50,20260808,472,44.1823,65.1004,44.2143,40.474624
rt,SCHED_FIFO,50,20260808,473,41.1483,27.4122,41.1744,40.583944
rt,SCHED_FIFO,50,20260808,474,14.4369,53.7041,14.4590,40.652537
rt,SCHED_FIFO,50,20260808,475,41.5415,86.2371,41.5547,40.720707
rt,SCHED_FIFO,50,20260808,476,12.2644,62.5031,12.2864,40.848507
rt,SCHED_FIFO,50,20260808,477,49.1471,99.9904,49.1787,40.923305
rt,SCHED_FIFO,50,20260808,478,44.2502,42.3046,44.2815,41.110548
rt,SCHED_FIFO,50,20260808,479,23.5537,79.3387,23.5756,41.197145
rt,SCHED_FIFO,50,20260808,480,34.7851,48.7498,34.8000,41.300066
rt,SCHED_FIFO,50,20260808,481,14.3084,82.8069,14.3152,41.383624
rt,SCHED_FIFO,50,20260808,482,9.7324,67.9419,9.7588,41.480752
rt,SCHED_FIFO,50,20260808,483,42.2966,71.1125,42.3250,41.558460
rt,SCHED_FIFO,50,20260808,484,37.2279,57.1790,37.2411,41.671903
rt,SCHED_FIFO,50,20260808,485,16.5303,67.9216,16.5537,41.766330
rt,SCHED_FIFO,50,20260808,486,22.9886,98.0013,22.9952,41.850818
rt,SCHED_FIFO,50,20260808,487,31.9748,65.6738,31.9992,41.971822
rt,SCHED_FIFO,50,20260808,488,28.6420,95.5870,28.6657,42.111538
rt,SCHED_FIFO,50,20260808,489,41.1847,68.4888,41.2088,42.235797
rt,SCHED_FIFO,50,20260808,490,16.3177,45.6033,16.3430,42.345501
rt,SCHED_FIFO,50,20260808,491,43.2540,23.1273,43.2653,42.407454
rt,SCHED_FIFO,50,20260808,492,48.6483,26.6028,48.6794,42.473853
rt,SCHED_FIFO,50,20260808,493,41.3594,60.9567,41.3874,42.549141
rt,SCHED_FIFO,50,20260808,494,21.8570,51.8792,21.8783,42.651491
rt,SCHED_FIFO,50,20260808,495,29.1011,84.2991,29.1276,42.725256
rt,SCHED_FIFO,50,20260808,496,16.5007,26.5771,16.5155,42.838695
rt,SCHED_FIFO,50,20260808,497,25.0547,58.3117,25.0779,42.881792
rt,SCHED_FIFO,50,20260808,498,34.4495,82.2647,34.4614,42.965189
rt,SCHED_FIFO,50,20260808,499,36.0831,42.0103,36.1136,43.112539
rt,SCHED_FIFO,50,20260808,500,45.2441,72.8468,45.2709,43.190690
rt,SCHED_FIFO,50,20260808,501,33.2536,20.7465,33.2837,43.308816
rt,SCHED_FIFO,50,20260808,502,21.4516,38.1695,21.4577,43.362856
rt,SCHED_FIFO,50,20260808,503,5.3235,81.4327,5.3433,43.422492
rt,SCHED_FIFO,50,20260808,504,20.8938,39.8983,20.9205,43.509273
rt,SCHED_FIFO,50,20260808,505,48.6014,54.4033,48.6298,43.570100
rt,SCHED_FIFO,50,20260808,506,33.5795,36.2972,33.5931,43.673140
rt,SCHED_FIFO,50,20260808,507,11.8656,13.1144,11.8778,43.743041
rt,SCHED_FIFO,50,20260808,508,31.5510,64.8041,31.5653,43.768044
rt,SCHED_FIFO,50,20260808,509,6.4583,69.1052,6.4787,43.864421
rt,SCHED_FIFO,50,20260808,510,37.1657,66.0053,37.1973,43.940023
rt,SCHED_FIFO,50,20260808,511,31.9597,96.0466,70.3542,44.043235
rt,SCHED_FIFO,50,20260808,512,10.4774,65.8328,10.4907,44.209646
rt,SCHED_FIFO,50,20260808,513,47.3981,61.6567,47.4160,44.285979
rt,SCHED_FIFO,50,20260808,514,34.1471,24.5459,34.1729,44.395062
rt,SCHED_FIFO,50,20260808,515,41.4649,63.2755,41.4832,44.453788
rt,SCHED_FIFO,50,20260808,516,25.8751,42.5145,25.9006,44.558590
rt,SCHED_FIFO,50,20260808,517,29.7934,77.0315,29.8158,44.627015
rt,SCHED_FIFO,50,20260808,518,26.3262,76.5736,26.3360,44.733868
rt,SCHED_FIFO,50,20260808,519,10.3606,21.2811,10.3824,44.836786
rt,SCHED_FIFO,50,20260808,520,20.0348,28.3629,20.0389,44.868460
rt,SCHED_FIFO,50,20260808,521,45.1228,68.6382,45.1409,44.916864
rt,SCHED_FIFO,50,20260808,522,30.0131,75.0259,30.0268,45.030653
rt,SCHED_FIFO,50,20260808,523,32.4079,36.5699,32.4320,45.135715
rt,SCHED_FIFO,50,20260808,524,30.5579,50.4241,30.5834,45.204724
rt,SCHED_FIFO,50,20260808,525,42.8187,29.1478,42.8409,45.285743
rt,SCHED_FIFO,50,20260808,526,26.7437,54.0054,26.7657,45.357737
rt,SCHED_FIFO,50,20260808,527,7.8651,42.9278,7.8880,45.438513
rt,SCHED_FIFO,50,20260808,528,20.8993,38.5999,20.9214,45.489337
rt,SCHED_FIFO,50,20260808,529,46.3567,82.6245,46.3694,45.548862
rt,SCHED_FIFO,50,20260808,530,18.2761,38.2104,18.3071,45.677863
rt,SCHED_FIFO,50,20260808,531,18.8170,27.4657,18.8285,45.734386
rt,SCHED_FIFO,50,20260808,532,42.5327,81.3756,42.5474,45.780683
rt,SCHED_FIFO,50,20260808,533,47.7450,21.7160,47.7689,45.904615
rt,SCHED_FIFO,50,20260808,534,30.1951,84.6817,30.2264,45.974109
rt,SCHED_FIFO,50,20260808,535,44.7071,22.1694,44.7478,46.115557
rt,SCHED_FIFO,50,20260808,536,38.2475,75.9576,38.2743,46.182480
rt,SCHED_FIFO,50,20260808,537,9.7626,54.9052,9.7855,46.296716
rt,SCHED_FIFO,50,20260808,538,20.9394,30.8365,20.9636,46.361414
rt,SCHED_FIFO,50,20260808,539,8.1836,38.4246,8.2059,46.413219
rt,SCHED_FIFO,50,20260808,540,15.4786,86.9342,15.5027,46.459852
rt,SCHED_FIFO,50,20260808,541,27.4852,75.3183,27.5096,46.562295
rt,SCHED_FIFO,50,20260808,542,38.0907,88.6050,38.1276,46.665127
rt,SCHED_FIFO,50,20260808,543,6.7163,12.9559,6.7444,46.791867
rt,SCHED_FIFO,50,20260808,544,23.4230,59.3599,23.4331,46.811572
rt,SCHED_FIFO,50,20260808,545,18.1261,94.9054,18.1561,46.894367
rt,SCHED_FIFO,50,20260808,546,25.4734,99.6794,25.5015,47.007440
rt,SCHED_FIFO,50,20260808,547,42.1319,34.8829,42.1612,47.132631
rt,SCHED_FIFO,50,20260808,548,44.4255,11.5546,44.4526,47.209688
rt,SCHED_FIFO,50,20260808,549,26.0884,84.6080,26.0982,47.265701
rt,SCHED_FIFO,50,20260808,550,19.4482,45.2753,19.4546,47.376418
rt,SCHED_FIFO,50,20260808,551,29.2624,85.5037,29.2737,47.441157
rt,SCHED_FIFO,50,20260808,552,43.2403,67.5264,43.2698,47.555942
rt,SCHED_FIFO,50,20260808,553,48.3660,60.5896,48.3770,47.666748
rt,SCHED_FIFO,50,20260808,554,24.9412,75.8045,24.9631,47.775722
rt,SCHED_FIFO,50,20260808,555,15.9423,81.7192,15.9589,47.876498
rt,SCHED_FIFO,50,20260808,556,41.3341,95.3826,41.3506,47.974184
rt,SCHED_FIFO,50,20260808,557,35.7476,55.7028,35.7603,48.117550
rt,SCHED_FIFO,50,20260808,558,24.6748,57.1236,24.6823,48.209024
rt,SCHED_FIFO,50,20260808,559,26.8252,63.6932,26.8329,48.290836
rt,SCHED_FIFO,50,20260808,560,17.2479,28.3212,17.2708,48.381374
rt,SCHED_FIFO,50,20260808,561,22.6199,99.2991,22.6278,48.426973
rt,SCHED_FIFO,50,20260808,562,42.6335,80.3510,42.6522,48.548907
rt,SCHED_FIFO,50,20260808,563,23.6948,30.8323,23.7213,48.671916
rt,SCHED_FIFO,50,20260808,564,27.3136,22.1732,27.3273,48.726480
rt,SCHED_FIFO,50,20260808,565,10.4616,26.8981,10.4819,48.775986
rt,SCHED_FIFO,50,20260808,566,7.2475,52.1351,7.2527,48.813370
rt,SCHED_FIFO,50,20260808,567,29.6992,42.3160,29.7225,48.872762
rt,SCHED_FIFO,50,20260808,568,37.5150,47.8151,37.5400,48.944808
rt,SCHED_FIFO,50,20260808,569,6.9631,82.6362,6.9680,49.030172
rt,SCHED_FIFO,50,20260808,570,20.1549,36.7715,20.1783,49.119787
rt,SCHED_FIFO,50,20260808,571,6.0991,75.1127,6.1031,49.176748
rt,SCHED_FIFO,50,20260808,572,11.4902,72.5652,11.5114,49.257969
rt,SCHED_FIFO,50,20260808,573,37.0539,88.8719,37.0662,49.342052
rt,SCHED_FIFO,50,20260808,574,20.4869,66.8317,20.4935,49.468001
rt,SCHED_FIFO,50,20260808,575,24.6462,23.5791,24.6564,49.555335
rt,SCHED_FIFO,50,20260808,576,5.7091,99.7048,5.7159,49.603580
rt,SCHED_FIFO,50,20260808,577,49.3335,33.9707,49.3701,49.709030
rt,SCHED_FIFO,50,20260808,578,36.8577,56.0714,36.8693,49.792379
rt,SCHED_FIFO,50,20260808,579,12.4245,62.3648,12.4439,49.885329
rt,SCHED_FIFO,50,20260808,580,45.4568,72.2209,45.4844,49.960146
rt,SCHED_FIFO,50,20260808,581,21.3436,13.3252,21.3659,50.119541
rt,SCHED_FIFO,50,20260808,582,11.7611,74.6752,11.7698,50.154243
rt,SCHED_FIFO,50,20260808,583,30.7869,45.3127,30.7967,50.240693
rt,SCHED_FIFO,50,20260808,584,34.5391,63.4903,34.5661,50.316808
rt,SCHED_FIFO,50,20260808,585,14.7020,27.2427,14.7222,50.414873
rt,SCHED_FIFO,50,20260808,586,42.0062,68.7032,42.0415,50.456855
rt,SCHED_FIFO,50,20260808,587,31.3567,96.6755,31.3828,50.567606
rt,SCHED_FIFO,50,20260808,588,5.4401,31.3756,5.4508,50.695673
rt,SCHED_FIFO,50,20260808,589,9.9324,78.7737,9.9380,50.732507
rt,SCHED_FIFO,50,20260808,590,35.8589,27.6320,35.8822,50.821223
rt,SCHED_FIFO,50,20260808,591,7.5631,53.9462,7.5823,50.884744
rt,SCHED_FIFO,50,20260808,592,9.7644,57.7222,9.7850,50.946277
rt,SCHED_FIFO,50,20260808,593,6.7565,72.7738,6.7756,51.013790
rt,SCHED_FIFO,50,20260808,594,40.6185,25.8468,40.6436,51.120543
rt,SCHED_FIFO,50,20260808,595,34.0089,63.6849,34.0311,51.187041
rt,SCHED_FIFO,50,20260808,596,18.7626,85.4679,18.7729,51.284763
rt,SCHED_FIFO,50,20260808,597,23.1549,82.5776,23.1611,51.389014
rt,SCHED_FIFO,50,20260808,598,25.3704,55.2318,25.3963,51.494760
rt,SCHED_FIFO,50,20260808,599,41.2768,47.7917,41.3015,51.575395
rt,SCHED_FIFO,50,20260808,600,45.5759,41.6883,45.5913,51.664510
rt,SCHED_FIFO,50,20260808,601,29.3510,92.5008,29.3714,51.751798
rt,SCHED_FIFO,50,20260808,602,9.7253,38.8760,9.7447,51.873682
rt,SCHED_FIFO,50,20260808,603,44.9208,52.6455,44.9425,51.922316
rt,SCHED_FIFO,50,20260808,604,11.6898,99.2302,11.6932,52.019909
rt,SCHED_FIFO,50,20260808,605,18.2535,80.7734,18.2731,52.130838
rt,SCHED_FIFO,50,20260808,606,28.7828,18.4452,28.8082,52.229892
rt,SCHED_FIFO,50,20260808,607,38.4063,92.2437,38.4151,52.277155
rt,SCHED_FIFO,50,20260808,608,42.1875,64.6970,42.2136,52.407820
rt,SCHED_FIFO,50,20260808,609,38.5829,22.4828,38.6066,52.514739
rt,SCHED_FIFO,50,20260808,610,32.4055,38.5112,32.4272,52.575836
rt,SCHED_FIFO,50,20260808,611,29.9513,20.1642,29.9770,52.646779
rt,SCHED_FIFO,50,20260808,612,13.4169,51.7121,13.4378,52.696929
rt,SCHED_FIFO,50,20260808,613,43.8622,58.9573,43.8932,52.762084
rt,SCHED_FIFO,50,20260808,614,39.7573,84.5171,39.7903,52.864942
rt,SCHED_FIFO,50,20260808,615,8.8510,44.0461,8.8715,52.989256
rt,SCHED_FIFO,50,20260808,616,10.7630,20.0879,10.7733,53.042181
rt,SCHED_FIFO,50,20260808,617,15.1603,57.0640,15.1639,53.122546
rt,SCHED_FIFO,50,20260808,618,10.5654,43.9580,10.5697,53.194785
rt,SCHED_FIFO,50,20260808,619,32.7543,80.9763,32.7792,53.249318
rt,SCHED_FIFO,50,20260808,620,18.2035,56.4974,18.2259,53.363083
rt,SCHED_FIFO,50,20260808,621,28.9924,11.3167,29.0149,53.437816
rt,SCHED_FIFO,50,20260808,622,9.6094,70.7866,9.6290,53.478155
rt,SCHED_FIFO,50,20260808,623,9.3867,48.1534,9.4058,53.558575
rt,SCHED_FIFO,50,20260808,624,27.4272,35.4204,27.4415,53.616141
rt,SCHED_FIFO,50,20260808,625,8.8746,17.6748,8.8841,53.679011
rt,SCHED_FIFO,50,20260808,626,48.0946,22.0302,48.1218,53.705577
rt,SCHED_FIFO,50,20260808,627,18.4721,13.6826,18.4941,53.775740
rt,SCHED_FIFO,50,20260808,628,42.7172,15.2091,42.7245,53.807924
rt,SCHED_FIFO,50,20260808,629,31.2984,71.7227,31.3197,53.865862
rt,SCHED_FIFO,50,20260808,630,45.5719,25.6437,45.5959,53.968909
rt,SCHED_FIFO,50,20260808,631,19.3252,59.3676,19.3301,54.040154
rt,SCHED_FIFO,50,20260808,632,26.8116,76.7450,26.8382,54.123544
rt,SCHED_FIFO,50,20260808,633,33.3002,96.8457,33.3243,54.227137
rt,SCHED_FIFO,50,20260808,634,9.2311,93.2704,9.2520,54.357316
rt,SCHED_FIFO,50,20260808,635,19.3608,93.0950,19.3728,54.459844
rt,SCHED_FIFO,50,20260808,636,25.9443,51.5917,25.9642,54.572319
rt,SCHED_FIFO,50,20260808,637,26.3320,37.8630,26.3622,54.649882
rt,SCHED_FIFO,50,20260808,638,33.6287,19.5766,33.6573,54.714115
rt,SCHED_FIFO,50,20260808,639,27.4818,90.2731,27.4933,54.767370
rt,SCHED_FIFO,50,20260808,640,33.2405,32.2778,33.2530,54.885148
rt,SCHED_FIFO,50,20260808,641,21.0263,52.4083,21.0520,54.950688
rt,SCHED_FIFO,50,20260808,642,6.7665,72.3511,6.7939,55.024156
rt,SCHED_FIFO,50,20260808,643,14.6553,83.6180,14.6843,55.124541
rt,SCHED_FIFO,50,20260808,644,19.6806,89.3544,19.7057,55.222854
rt,SCHED_FIFO,50,20260808,645,7.0610,35.3411,7.0651,55.331935
rt,SCHED_FIFO,50,20260808,646,39.1741,61.6316,39.2065,55.374352
rt,SCHED_FIFO,50,20260808,647,31.7776,55.0291,31.8039,55.475199
rt,SCHED_FIFO,50,20260808,648,38.9691,44.6999,38.9798,55.562040
rt,SCHED_FIFO,50,20260808,649,19.5034,80.4633,19.5264,55.645730
rt,SCHED_FIFO,50,20260808,650,44.8755,49.5335,44.9055,55.745728
rt,SCHED_FIFO,50,20260808,651,14.4480,31.0185,14.4704,55.840175
rt,SCHED_FIFO,50,20260808,652,20.5203,80.6874,20.5287,55.885677
rt,SCHED_FIFO,50,20260808,653,18.9243,22.8938,18.9448,55.986898
rt,SCHED_FIFO,50,20260808,654,19.4344,94.2316,19.4579,56.028746
rt,SCHED_FIFO,50,20260808,655,7.5412,10.8171,7.5619,56.142443
rt,SCHED_FIFO,50,20260808,656,5.6858,83.8757,5.7102,56.160834
rt,SCHED_FIFO,50,20260808,657,47.5051,23.0813,47.5438,56.250424
rt,SCHED_FIFO,50,20260808,658,8.9815,22.2943,9.0073,56.321061
rt,SCHED_FIFO,50,20260808,659,45.0848,14.7387,45.1159,56.352365
rt,SCHED_FIFO,50,20260808,660,28.7796,73.8047,28.7976,56.412227
rt,SCHED_FIFO,50,20260808,661,7.7202,34.0826,7.7432,56.514835
rt,SCHED_FIFO,50,20260808,662,25.9137,47.6711,25.9379,56.556665
rt,SCHED_FIFO,50,20260808,663,7.9761,30.8354,7.9848,56.630278
rt,SCHED_FIFO,50,20260808,664,27.8250,22.3615,27.8453,56.669105
rt,SCHED_FIFO,50,20260808,665,44.2621,81.8110,44.2865,56.719316
rt,SCHED_FIFO,50,20260808,666,11.8730,86.5967,11.8872,56.845420
rt,SCHED_FIFO,50,20260808,667,14.5082,33.9967,14.5138,56.943911
rt,SCHED_FIFO,50,20260808,668,25.0227,62.5268,25.0372,56.992431
rt,SCHED_FIFO,50,20260808,669,49.2073,23.4669,49.2384,57.126543
rt,SCHED_FIFO,50,20260808,670,27.8670,65.7033,27.8915,57.199256
rt,SCHED_FIFO,50,20260808,671,47.6228,16.9827,47.6374,57.292857
rt,SCHED_FIFO,50,20260808,672,10.0074,83.0998,10.0283,57.357484
rt,SCHED_FIFO,50,20260808,673,24.4750,55.8238,24.4812,57.450622
rt,SCHED_FIFO,50,20260808,674,30.0955,96.3046,30.1175,57.530934
rt,SCHED_FIFO,50,20260808,675,27.8932,24.7037,27.9045,57.657362
