condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
load,SCHED_OTHER,0,20260808,78,31.4820,97.3023,31.5062,6.883924
load,SCHED_OTHER,0,20260808,79,26.9781,88.8287,29.0890,7.012741
load,SCHED_OTHER,0,20260808,80,31.2134,69.8056,32.7321,7.131055
load,SCHED_OTHER,0,20260808,81,39.0071,79.1670,39.0332,7.233980
load,SCHED_OTHER,0,20260808,82,18.6734,64.9768,20.0384,7.352207
load,SCHED_OTHER,0,20260808,83,14.3325,31.1287,14.3456,7.437418
load,SCHED_OTHER,0,20260808,84,17.1471,34.1504,17.1539,7.485918
load,SCHED_OTHER,0,20260808,85,24.9913,40.8408,24.9992,7.537227
load,SCHED_OTHER,0,20260808,86,24.3493,23.6970,24.3782,7.603365
load,SCHED_OTHER,0,20260808,87,27.5070,55.4006,28.9559,7.651840
load,SCHED_OTHER,0,20260808,88,46.2917,92.9098,47.8462,7.736942
load,SCHED_OTHER,0,20260808,89,20.1499,30.9098,20.1555,7.877992
load,SCHED_OTHER,0,20260808,90,42.4137,79.9814,42.4529,7.929299
load,SCHED_OTHER,0,20260808,91,34.0063,58.8520,34.0178,8.051950
load,SCHED_OTHER,0,20260808,92,36.1894,69.1756,37.6569,8.145143
load,SCHED_OTHER,0,20260808,93,39.0799,56.3900,39.1071,8.251987
load,SCHED_OTHER,0,20260808,94,44.5899,42.1341,46.5251,8.348258
load,SCHED_OTHER,0,20260808,95,6.9783,38.1545,6.9986,8.436948
load,SCHED_OTHER,0,20260808,96,11.9671,93.0038,13.6970,8.482110
load,SCHED_OTHER,0,20260808,97,21.5287,32.9506,21.5365,8.589008
load,SCHED_OTHER,0,20260808,98,40.4189,34.2474,43.1379,8.643690
load,SCHED_OTHER,0,20260808,99,8.5092,19.0412,10.7054,8.721086
load,SCHED_OTHER,0,20260808,100,37.2674,67.4063,37.8476,8.750943
load,SCHED_OTHER,0,20260808,101,35.6317,92.0374,35.6564,8.856961
load,SCHED_OTHER,0,20260808,102,26.6368,66.8425,26.6644,8.984806
load,SCHED_OTHER,0,20260808,103,13.3308,50.5707,13.3536,9.078653
load,SCHED_OTHER,0,20260808,104,13.0788,84.5972,13.1004,9.143192
load,SCHED_OTHER,0,20260808,105,49.1020,37.9989,49.2909,9.241499
load,SCHED_OTHER,0,20260808,106,5.7318,93.9466,5.7363,9.328947
load,SCHED_OTHER,0,20260808,107,20.3284,99.6166,22.8666,9.428960
load,SCHED_OTHER,0,20260808,108,20.6942,34.3926,20.7163,9.552040
load,SCHED_OTHER,0,20260808,109,36.9428,68.3789,38.8941,9.607905
load,SCHED_OTHER,0,20260808,110,41.6102,36.0281,42.8494,9.715970
load,SCHED_OTHER,0,20260808,111,40.2388,21.1542,42.8522,9.794963
load,SCHED_OTHER,0,20260808,112,20.9680,13.9736,21.8265,9.858977
load,SCHED_OTHER,0,20260808,113,34.5855,33.0234,34.8703,9.894928
load,SCHED_OTHER,0,20260808,114,33.6797,36.7274,35.8452,9.962953
load,SCHED_OTHER,0,20260808,115,5.7779,69.6345,5.7815,10.035968
load,SCHED_OTHER,0,20260808,116,31.2096,10.7187,33.9329,10.111860
load,SCHED_OTHER,0,20260808,117,43.1157,98.2810,43.1251,10.156940
load,SCHED_OTHER,0,20260808,118,15.2622,54.1087,17.4440,10.298355
load,SCHED_OTHER,0,20260808,119,34.3469,81.8040,35.8134,10.369975
load,SCHED_OTHER,0,20260808,120,20.6264,72.0686,20.6327,10.487974
load,SCHED_OTHER,0,20260808,121,37.2971,50.4758,38.0023,10.580795
load,SCHED_OTHER,0,20260808,122,29.4873,40.8005,29.5031,10.669959
load,SCHED_OTHER,0,20260808,123,15.4408,13.2103,15.4612,10.740609
load,SCHED_OTHER,0,20260808,124,38.9886,27.5832,40.1347,10.769288
load,SCHED_OTHER,0,20260808,125,18.3119,89.7355,18.3273,10.837553
load,SCHED_OTHER,0,20260808,126,28.3108,70.8854,28.3390,10.946163
load,SCHED_OTHER,0,20260808,127,36.9680,14.8444,39.0478,11.045756
load,SCHED_OTHER,0,20260808,128,15.4474,16.1216,16.8192,11.099976
load,SCHED_OTHER,0,20260808,129,28.6360,33.9439,28.8550,11.132941
load,SCHED_OTHER,0,20260808,130,29.0540,74.1978,29.0629,11.195939
load,SCHED_OTHER,0,20260808,131,7.0346,48.3452,7.0546,11.299207
load,SCHED_OTHER,0,20260808,132,27.9469,22.7335,27.9711,11.355419
load,SCHED_OTHER,0,20260808,133,41.6711,19.6644,41.7004,11.406785
load,SCHED_OTHER,0,20260808,134,10.4320,52.6729,11.1681,11.468627
load,SCHED_OTHER,0,20260808,135,20.4351,91.8303,22.8914,11.532941
load,SCHED_OTHER,0,20260808,136,10.5637,91.2601,11.7755,11.648022
load,SCHED_OTHER,0,20260808,137,42.1920,56.1675,42.2126,11.751071
load,SCHED_OTHER,0,20260808,138,36.5418,82.9426,36.5682,11.849910
load,SCHED_OTHER,0,20260808,139,30.9943,91.3962,31.0228,11.969702
load,SCHED_OTHER,0,20260808,140,34.9074,17.3528,34.9331,12.092865
load,SCHED_OTHER,0,20260808,141,7.0952,31.5218,7.0993,12.145962
load,SCHED_OTHER,0,20260808,142,11.1432,86.5752,11.5887,12.185221
load,SCHED_OTHER,0,20260808,143,47.7835,73.1923,47.7977,12.284026
load,SCHED_OTHER,0,20260808,144,36.7244,26.8325,37.7605,12.405028
load,SCHED_OTHER,0,20260808,145,11.2505,20.3687,11.8407,12.469936
load,SCHED_OTHER,0,20260808,146,45.8574,75.8028,45.8863,12.502916
load,SCHED_OTHER,0,20260808,147,9.7808,85.6053,11.7567,12.625036
load,SCHED_OTHER,0,20260808,148,48.6017,23.0699,48.6299,12.722983
load,SCHED_OTHER,0,20260808,149,34.6355,15.8280,35.0357,12.794754
load,SCHED_OTHER,0,20260808,150,11.3230,40.2175,11.3440,12.845927
load,SCHED_OTHER,0,20260808,151,8.3851,88.0183,8.3963,12.897493
load,SCHED_OTHER,0,20260808,152,34.1705,19.2942,34.1998,12.994108
load,SCHED_OTHER,0,20260808,153,17.2162,12.8640,17.2426,13.048466
load,SCHED_OTHER,0,20260808,154,28.8474,59.8175,28.8719,13.078877
load,SCHED_OTHER,0,20260808,155,7.0995,63.0252,7.1171,13.167872
load,SCHED_OTHER,0,20260808,156,34.9617,94.8334,34.9702,13.238170
load,SCHED_OTHER,0,20260808,157,23.6608,18.7848,23.6816,13.368621
load,SCHED_OTHER,0,20260808,158,39.5024,74.3712,41.8957,13.411909
load,SCHED_OTHER,0,20260808,159,33.9218,86.2535,36.8068,13.528990
load,SCHED_OTHER,0,20260808,160,19.2344,68.6711,19.2553,13.652061
load,SCHED_OTHER,0,20260808,161,27.5163,24.9450,29.5649,13.740485
load,SCHED_OTHER,0,20260808,162,20.9369,18.4232,23.6224,13.795195
load,SCHED_OTHER,0,20260808,163,46.5081,41.3221,48.8586,13.837946
load,SCHED_OTHER,0,20260808,164,49.1266,20.8435,49.1360,13.928956
load,SCHED_OTHER,0,20260808,165,12.2269,13.5799,12.5510,13.999242
load,SCHED_OTHER,0,20260808,166,19.8533,89.8225,22.9147,14.025921
load,SCHED_OTHER,0,20260808,167,43.2302,21.6644,43.2415,14.139034
load,SCHED_OTHER,0,20260808,168,38.9080,90.8004,39.6458,14.204424
load,SCHED_OTHER,0,20260808,169,26.3595,35.2891,26.3846,14.335266
load,SCHED_OTHER,0,20260808,170,48.9870,52.6473,49.3282,14.397787
load,SCHED_OTHER,0,20260808,171,16.2572,23.4406,18.5007,14.500280
load,SCHED_OTHER,0,20260808,172,9.9634,56.7332,9.9836,14.542940
load,SCHED_OTHER,0,20260808,173,37.6243,47.7474,37.8851,14.609915
load,SCHED_OTHER,0,20260808,174,7.5579,15.6461,7.5616,14.695946
load,SCHED_OTHER,0,20260808,175,12.0800,62.4680,12.1700,14.719605
load,SCHED_OTHER,0,20260808,176,49.1478,73.9478,49.1761,14.794951
load,SCHED_OTHER,0,20260808,177,29.1773,71.4462,30.0205,14.918086
load,SCHED_OTHER,0,20260808,178,42.9910,34.8242,45.4998,15.020303
load,SCHED_OTHER,0,20260808,179,43.9809,93.9044,45.8309,15.100958
load,SCHED_OTHER,0,20260808,180,27.8839,13.4812,27.9050,15.240999
load,SCHED_OTHER,0,20260808,181,15.4914,90.4342,17.7396,15.283054
load,SCHED_OTHER,0,20260808,182,13.7549,75.3211,14.8212,15.391985
load,SCHED_OTHER,0,20260808,183,8.5707,87.7317,8.5910,15.483014
load,SCHED_OTHER,0,20260808,184,8.1267,43.4005,10.9853,15.579792
load,SCHED_OTHER,0,20260808,185,11.3669,55.1241,11.8656,15.634928
load,SCHED_OTHER,0,20260808,186,32.0744,30.5345,34.8495,15.701950
load,SCHED_OTHER,0,20260808,187,25.0029,17.6807,25.0137,15.767945
load,SCHED_OTHER,0,20260808,188,41.7654,88.5345,42.7106,15.811086
load,SCHED_OTHER,0,20260808,189,32.7576,46.5137,32.7838,15.943052
load,SCHED_OTHER,0,20260808,190,46.5135,24.2959,46.5295,16.023001
load,SCHED_OTHER,0,20260808,191,15.3066,55.0938,16.8854,16.093908
load,SCHED_OTHER,0,20260808,192,33.6571,21.6490,33.6819,16.165963
load,SCHED_OTHER,0,20260808,193,6.5452,15.8131,6.5643,16.221785
load,SCHED_OTHER,0,20260808,194,35.9349,11.8560,36.3133,16.244484
load,SCHED_OTHER,0,20260808,195,12.1513,79.7973,12.1718,16.292929
load,SCHED_OTHER,0,20260808,196,37.7828,95.4772,37.8618,16.384940
load,SCHED_OTHER,0,20260808,197,15.3057,40.3102,17.7921,16.519004
load,SCHED_OTHER,0,20260808,198,7.8705,61.7752,9.0895,16.577948
load,SCHED_OTHER,0,20260808,199,28.9200,21.0295,28.9426,16.649188
load,SCHED_OTHER,0,20260808,200,22.3716,35.9082,22.5367,16.699289
load,SCHED_OTHER,0,20260808,201,10.8356,76.7111,11.8116,16.757967
load,SCHED_OTHER,0,20260808,202,27.0310,54.4028,27.0547,16.846955
load,SCHED_OTHER,0,20260808,203,11.6840,63.8390,12.6207,16.929173
load,SCHED_OTHER,0,20260808,204,11.3756,41.1046,12.8135,17.005975
load,SCHED_OTHER,0,20260808,205,5.5524,76.5523,5.8505,17.059955
load,SCHED_OTHER,0,20260808,206,38.5834,14.0959,38.5927,17.142990
load,SCHED_OTHER,0,20260808,207,18.7568,94.1455,19.1057,17.195690
load,SCHED_OTHER,0,20260808,208,20.8020,45.2888,21.8248,17.309004
load,SCHED_OTHER,0,20260808,209,31.4929,85.2610,31.5167,17.376982
load,SCHED_OTHER,0,20260808,210,6.1524,43.1102,6.1556,17.493773
load,SCHED_OTHER,0,20260808,211,34.3462,19.2532,34.7247,17.543075
load,SCHED_OTHER,0,20260808,212,34.3418,84.8745,34.7288,17.597060
load,SCHED_OTHER,0,20260808,213,24.2291,79.3967,24.2516,17.716983
load,SCHED_OTHER,0,20260808,214,42.5961,67.1662,44.3806,17.821410
load,SCHED_OTHER,0,20260808,215,44.1214,12.7874,45.8786,17.932966
load,SCHED_OTHER,0,20260808,216,28.9776,94.0687,29.0014,17.992069
load,SCHED_OTHER,0,20260808,217,15.4681,51.6041,15.4739,18.115273
load,SCHED_OTHER,0,20260808,218,41.9709,72.7740,41.9857,18.182924
load,SCHED_OTHER,0,20260808,219,13.6316,13.4148,14.6962,18.298102
load,SCHED_OTHER,0,20260808,220,19.8101,49.5817,21.8872,18.326939
load,SCHED_OTHER,0,20260808,221,31.4753,96.9842,31.4917,18.398971
load,SCHED_OTHER,0,20260808,222,19.3570,88.9429,19.3653,18.527972
load,SCHED_OTHER,0,20260808,223,40.6633,24.7033,40.6761,18.636537
load,SCHED_OTHER,0,20260808,224,17.5439,88.2120,18.4477,18.702353
load,SCHED_OTHER,0,20260808,225,23.4802,76.9637,23.5015,18.809022
load,SCHED_OTHER,0,20260808,226,12.4881,47.4790,13.1085,18.909690
load,SCHED_OTHER,0,20260808,227,49.8066,27.6764,51.8425,18.970959
load,SCHED_OTHER,0,20260808,228,17.0052,85.7567,17.0291,19.050963
load,SCHED_OTHER,0,20260808,229,47.5055,80.7706,47.5209,19.154192
load,SCHED_OTHER,0,20260808,230,37.1766,98.5276,37.2060,19.282853
load,SCHED_OTHER,0,20260808,231,27.6806,58.4855,27.6914,19.419270
load,SCHED_OTHER,0,20260808,232,44.6110,70.1181,46.6643,19.506137
