condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
idle,SCHED_OTHER,0,20260808,207,18.7568,94.1455,18.7752,17.035164
idle,SCHED_OTHER,0,20260808,208,20.8020,45.2888,20.8357,17.148108
idle,SCHED_OTHER,0,20260808,209,31.4929,85.2610,31.5148,17.215061
idle,SCHED_OTHER,0,20260808,210,6.1524,43.1102,6.1554,17.331841
idle,SCHED_OTHER,0,20260808,211,34.3462,19.2532,34.3680,17.381119
idle,SCHED_OTHER,0,20260808,212,34.3418,84.8745,34.3612,17.434743
idle,SCHED_OTHER,0,20260808,213,24.2291,79.3967,24.2329,17.554260
idle,SCHED_OTHER,0,20260808,214,42.5961,67.1662,42.6003,17.658647
idle,SCHED_OTHER,0,20260808,215,44.1214,12.7874,44.1404,17.768420
idle,SCHED_OTHER,0,20260808,216,28.9776,94.0687,28.9991,17.825670
idle,SCHED_OTHER,0,20260808,217,15.4681,51.6041,15.4870,17.948831
idle,SCHED_OTHER,0,20260808,218,41.9709,72.7740,41.9743,18.016437
idle,SCHED_OTHER,0,20260808,219,13.6316,13.4148,13.6352,18.131559
idle,SCHED_OTHER,0,20260808,220,19.8101,49.5817,19.8129,18.159322
idle,SCHED_OTHER,0,20260808,221,31.4753,96.9842,31.4941,18.229272
idle,SCHED_OTHER,0,20260808,222,19.3570,88.9429,19.3603,18.357922
idle,SCHED_OTHER,0,20260808,223,40.6633,24.7033,40.6820,18.466444
idle,SCHED_OTHER,0,20260808,224,17.5439,88.2120,17.5623,18.532236
idle,SCHED_OTHER,0,20260808,225,23.4802,76.9637,23.4835,18.638012
idle,SCHED_OTHER,0,20260808,226,12.4881,47.4790,12.5068,18.738647
idle,SCHED_OTHER,0,20260808,227,49.8066,27.6764,49.8299,18.799280
idle,SCHED_OTHER,0,20260808,228,17.0052,85.7567,17.0148,18.877246
idle,SCHED_OTHER,0,20260808,229,47.5055,80.7706,47.5098,18.980445
idle,SCHED_OTHER,0,20260808,230,37.1766,98.5276,37.1801,19.109122
idle,SCHED_OTHER,0,20260808,231,27.6806,58.4855,27.7028,19.245503
idle,SCHED_OTHER,0,20260808,232,44.6110,70.1181,44.6319,19.332350
idle,SCHED_OTHER,0,20260808,233,8.8614,87.5109,8.8818,19.447124
idle,SCHED_OTHER,0,20260808,234,11.3722,91.0441,11.3750,19.544208
idle,SCHED_OTHER,0,20260808,235,43.8447,24.3660,43.8505,19.646762
idle,SCHED_OTHER,0,20260808,236,34.4729,38.9219,34.4929,19.715735
idle,SCHED_OTHER,0,20260808,237,46.3907,80.1263,46.3952,19.789349
idle,SCHED_OTHER,0,20260808,238,44.3531,90.4447,44.3762,19.915900
idle,SCHED_OTHER,0,20260808,239,26.6864,30.2855,26.6913,20.051451
idle,SCHED_OTHER,0,20260808,240,49.4227,36.8190,49.4257,20.109260
idle,SCHED_OTHER,0,20260808,241,5.6745,29.4339,5.6936,20.195809
idle,SCHED_OTHER,0,20260808,242,34.3058,90.1255,34.3284,20.231621
idle,SCHED_OTHER,0,20260808,243,30.6999,12.4076,30.7058,20.356123
idle,SCHED_OTHER,0,20260808,244,33.5417,77.4123,33.5443,20.399923
idle,SCHED_OTHER,0,20260808,245,19.4215,44.5515,19.4249,20.511615
idle,SCHED_OTHER,0,20260808,246,22.2334,81.9794,22.2401,20.576161
idle,SCHED_OTHER,0,20260808,247,10.8170,43.2552,10.8191,20.680551
idle,SCHED_OTHER,0,20260808,248,44.3468,19.1328,44.3659,20.734627
idle,SCHED_OTHER,0,20260808,249,23.4287,12.5384,23.4310,20.798127
idle,SCHED_OTHER,0,20260808,250,34.0545,26.8915,34.0572,20.834676
idle,SCHED_OTHER,0,20260808,251,44.5794,51.6653,44.5839,20.895849
idle,SCHED_OTHER,0,20260808,252,15.4305,61.5041,15.4492,20.992583
idle,SCHED_OTHER,0,20260808,253,36.7541,35.3180,36.7805,21.070160
idle,SCHED_OTHER,0,20260808,254,14.2166,67.0948,14.2357,21.143064
idle,SCHED_OTHER,0,20260808,255,14.3015,68.9805,14.3205,21.224450
idle,SCHED_OTHER,0,20260808,256,24.0606,68.1967,24.0795,21.307929
idle,SCHED_OTHER,0,20260808,257,19.3217,55.6936,19.3412,21.400212
idle,SCHED_OTHER,0,20260808,258,13.7120,71.5951,13.7163,21.475702
idle,SCHED_OTHER,0,20260808,259,27.2331,30.6289,27.2550,21.561565
idle,SCHED_OTHER,0,20260808,260,9.8346,38.6892,9.8399,21.619920
idle,SCHED_OTHER,0,20260808,261,44.0411,48.0272,44.0631,21.668875
idle,SCHED_OTHER,0,20260808,262,24.0952,81.1857,24.1158,21.761061
idle,SCHED_OTHER,0,20260808,263,6.9367,71.3813,6.9395,21.866365
idle,SCHED_OTHER,0,20260808,264,25.7511,81.8878,25.7545,21.945462
idle,SCHED_OTHER,0,20260808,265,37.0292,89.5062,37.0523,22.053402
idle,SCHED_OTHER,0,20260808,266,28.9458,98.9122,28.9493,22.180647
idle,SCHED_OTHER,0,20260808,267,5.2310,46.3391,5.2495,22.308772
idle,SCHED_OTHER,0,20260808,268,20.2530,86.5264,20.2736,22.361152
idle,SCHED_OTHER,0,20260808,269,20.3448,34.1863,20.3730,22.468603
idle,SCHED_OTHER,0,20260808,270,20.9908,81.4818,20.9951,22.523166
idle,SCHED_OTHER,0,20260808,271,21.6886,12.4961,21.7084,22.626326
idle,SCHED_OTHER,0,20260808,272,29.5695,45.4395,29.5899,22.661160
idle,SCHED_OTHER,0,20260808,273,12.2748,51.0541,12.2813,22.736884
