condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
rt,SCHED_FIFO,50,20260808,178,42.9910,43.0149,42.9998,0.0107,19.253334,19.296333
rt,SCHED_FIFO,50,20260808,179,43.9809,44.0045,43.9929,0.0139,19.331438,19.375431
rt,SCHED_FIFO,50,20260808,180,27.8839,27.9082,27.9256,0.0442,19.469516,19.497442
rt,SCHED_FIFO,50,20260808,181,15.4914,15.5118,15.4962,0.0078,19.511454,19.526950
rt,SCHED_FIFO,50,20260808,182,13.7549,13.7771,13.7488,-0.0030,19.618054,19.631803
rt,SCHED_FIFO,50,20260808,183,8.5707,8.5911,8.5722,0.0048,19.707890,19.716462
rt,SCHED_FIFO,50,20260808,184,8.1267,8.1467,8.1213,-0.0022,19.804546,19.812667
rt,SCHED_FIFO,50,20260808,185,11.3669,11.3893,11.3548,-0.0090,19.856747,19.868102
rt,SCHED_FIFO,50,20260808,186,32.0744,32.1018,32.0923,0.0203,19.923253,19.955345
rt,SCHED_FIFO,50,20260808,187,25.0029,25.0243,25.0047,0.0044,19.986418,20.011423
rt,SCHED_FIFO,50,20260808,188,41.7654,41.7747,41.7477,-0.0158,20.029489,20.071237
rt,SCHED_FIFO,50,20260808,189,32.7576,32.7661,32.7539,-0.0014,20.160317,20.193071
rt,SCHED_FIFO,50,20260808,190,46.5135,46.5376,46.5104,-0.0013,20.240170,20.286680
rt,SCHED_FIFO,50,20260808,191,15.3066,15.3284,15.3092,0.0056,20.311757,20.327066
rt,SCHED_FIFO,50,20260808,192,33.6571,33.6840,33.6683,0.0135,20.382178,20.415846
rt,SCHED_FIFO,50,20260808,193,6.5452,6.5518,6.5239,-0.0180,20.437938,20.444462
rt,SCHED_FIFO,50,20260808,194,35.9349,35.9426,35.9194,-0.0133,20.460510,20.496429
rt,SCHED_FIFO,50,20260808,195,12.1513,12.1548,12.1300,-0.0182,20.508527,20.520657
rt,SCHED_FIFO,50,20260808,196,37.7828,37.8076,37.7807,-0.0000,20.600729,20.638510
rt,SCHED_FIFO,50,20260808,197,15.3057,15.3257,15.2944,-0.0083,20.734631,20.749925
rt,SCHED_FIFO,50,20260808,198,7.8705,7.8918,7.8762,0.0090,20.791016,20.798892
rt,SCHED_FIFO,50,20260808,199,28.9200,28.9279,28.8995,-0.0180,20.860978,20.889878
rt,SCHED_FIFO,50,20260808,200,22.3716,22.3760,22.3440,-0.0249,20.910984,20.933328
rt,SCHED_FIFO,50,20260808,201,10.8356,10.8454,10.8122,-0.0202,20.969408,20.980220
rt,SCHED_FIFO,50,20260808,202,27.0310,27.0543,27.0275,-0.0010,21.057293,21.084320
rt,SCHED_FIFO,50,20260808,203,11.6840,11.7048,11.6771,-0.0038,21.139409,21.151086
rt,SCHED_FIFO,50,20260808,204,11.3756,11.3955,11.3743,0.0019,21.215184,21.226558
rt,SCHED_FIFO,50,20260808,205,5.5524,5.5717,5.5479,-0.0011,21.267687,21.273235
rt,SCHED_FIFO,50,20260808,206,38.5834,38.6106,38.5852,0.0039,21.350317,21.388902
rt,SCHED_FIFO,50,20260808,207,18.7568,18.7779,18.7561,0.0022,21.403030,21.421786
rt,SCHED_FIFO,50,20260808,208,20.8020,20.8240,20.7961,-0.0032,21.515964,21.536761
rt,SCHED_FIFO,50,20260808,209,31.4929,31.5004,31.5565,0.0660,21.582848,21.614405
rt,SCHED_FIFO,50,20260808,210,6.1524,6.1556,6.1272,-0.0218,21.700430,21.706557
