condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
load,SCHED_OTHER,0,20260808,269,20.3448,20.3690,20.3301,-0.7645,27.110877,27.131207
load,SCHED_OTHER,0,20260808,270,20.9908,21.5031,21.4625,-0.2789,27.165781,27.187244
load,SCHED_OTHER,0,20260808,271,21.6886,21.7105,21.6766,-0.7633,27.269450,27.291126
load,SCHED_OTHER,0,20260808,272,29.5695,34.3506,34.3438,4.0143,27.304277,27.338621
load,SCHED_OTHER,0,20260808,273,12.2748,12.2979,12.2667,-0.7491,27.384802,27.397069
load,SCHED_OTHER,0,20260808,274,13.7704,14.3927,14.3653,-0.1477,27.448253,27.462618
load,SCHED_OTHER,0,20260808,275,6.2569,6.7834,6.7447,-0.2466,27.561865,27.568610
load,SCHED_OTHER,0,20260808,276,28.5079,28.7263,28.6993,-0.5674,27.653908,27.682608
load,SCHED_OTHER,0,20260808,277,34.1157,34.7676,34.7482,-0.1324,27.773863,27.808612
load,SCHED_OTHER,0,20260808,278,32.1403,32.8313,32.7979,-0.1052,27.864817,27.897614
load,SCHED_OTHER,0,20260808,279,48.7768,49.8958,49.8680,0.3101,27.938801,27.988669
load,SCHED_OTHER,0,20260808,280,47.6123,48.7509,48.7329,0.3409,28.050863,28.099596
load,SCHED_OTHER,0,20260808,281,34.2455,34.2655,34.2440,-0.7666,28.184806,28.219050
load,SCHED_OTHER,0,20260808,282,27.3396,27.3480,27.3304,-0.7667,28.291266,28.318597
load,SCHED_OTHER,0,20260808,283,21.6955,21.7085,21.6703,-0.7765,28.408854,28.430524
load,SCHED_OTHER,0,20260808,284,44.3608,44.3814,44.2884,-0.8485,28.496758,28.541046
load,SCHED_OTHER,0,20260808,285,49.7658,51.3933,51.3796,0.8317,28.579223,28.630603
load,SCHED_OTHER,0,20260808,286,5.4147,5.8216,5.8154,-0.3327,28.684778,28.690594
load,SCHED_OTHER,0,20260808,287,29.3466,29.3596,29.3461,-0.7602,28.726753,28.756099
load,SCHED_OTHER,0,20260808,288,47.5178,47.5283,47.5160,-0.7814,28.822266,28.869782
load,SCHED_OTHER,0,20260808,289,15.2329,17.0671,17.0427,1.0656,28.920543,28.937586
load,SCHED_OTHER,0,20260808,290,16.5371,16.8491,16.8169,-0.4658,28.961773,28.978590
load,SCHED_OTHER,0,20260808,291,38.9971,39.4904,39.4461,-0.3213,29.072904,29.112351
load,SCHED_OTHER,0,20260808,292,37.1391,37.1672,37.1926,-0.7147,29.189546,29.226739
load,SCHED_OTHER,0,20260808,293,8.8581,8.8953,8.8562,-0.7392,29.293014,29.301871
load,SCHED_OTHER,0,20260808,294,18.6330,18.6387,18.5956,-0.7853,29.323737,29.342332
load,SCHED_OTHER,0,20260808,295,34.5505,34.5824,34.5682,-0.7477,29.375494,29.410062
load,SCHED_OTHER,0,20260808,296,11.1778,11.1997,11.1586,-0.7590,29.473370,29.484528
load,SCHED_OTHER,0,20260808,297,9.1991,11.8824,11.8435,1.9068,29.529735,29.541579
load,SCHED_OTHER,0,20260808,298,24.4297,24.4641,24.4398,-0.7442,29.562770,29.587210
load,SCHED_OTHER,0,20260808,299,16.4172,18.2120,18.1734,1.0107,29.621390,29.639564
load,SCHED_OTHER,0,20260808,300,27.0566,28.8029,28.7899,0.9762,29.700780,29.729570
load,SCHED_OTHER,0,20260808,301,29.1301,29.1429,29.0969,-0.7926,29.789770,29.818867
load,SCHED_OTHER,0,20260808,302,22.2519,23.4245,23.4011,0.3973,29.864180,29.887581
load,SCHED_OTHER,0,20260808,303,37.0156,37.8530,37.8266,0.0429,29.942749,29.980576
load,SCHED_OTHER,0,20260808,304,32.2322,32.8275,32.8177,-0.1774,30.048752,30.081570
load,SCHED_OTHER,0,20260808,305,48.3626,48.3733,48.3529,-0.7903,30.150766,30.199119
load,SCHED_OTHER,0,20260808,306,21.7123,23.0965,23.0757,0.6121,30.255526,30.278602
load,SCHED_OTHER,0,20260808,307,43.1093,45.8342,45.8264,1.9423,30.288740,30.334566
load,SCHED_OTHER,0,20260808,308,47.5982,47.6157,47.5837,-0.7942,30.429799,30.477382
load,SCHED_OTHER,0,20260808,309,10.4163,10.9956,10.9699,-0.1853,30.571593,30.582563
load,SCHED_OTHER,0,20260808,310,14.6147,15.7536,15.7182,0.3600,30.677846,30.693564
load,SCHED_OTHER,0,20260808,311,15.6988,15.7080,15.6675,-0.7760,30.792818,30.808486
load,SCHED_OTHER,0,20260808,312,35.3010,35.3103,35.2134,-0.8538,30.870713,30.905927
load,SCHED_OTHER,0,20260808,313,30.8379,30.8639,30.8422,-0.7571,30.976147,31.006989
load,SCHED_OTHER,0,20260808,314,9.4514,11.8513,11.8191,1.6299,31.083736,31.095555
load,SCHED_OTHER,0,20260808,315,46.4635,46.7831,46.7557,-0.4863,31.192790,31.239546
load,SCHED_OTHER,0,20260808,316,46.7355,46.8789,46.8762,-0.6381,31.259706,31.306582
load,SCHED_OTHER,0,20260808,317,8.5439,8.5636,8.5450,-0.7358,31.322729,31.331274
load,SCHED_OTHER,0,20260808,318,16.4721,16.4961,16.4619,-0.7557,31.426521,31.442982
load,SCHED_OTHER,0,20260808,319,9.7089,12.5093,12.4991,2.0521,31.475047,31.487546
load,SCHED_OTHER,0,20260808,320,47.9750,47.9957,47.9673,-0.7879,31.526728,31.574696
load,SCHED_OTHER,0,20260808,321,33.1320,37.1160,37.0905,3.1947,31.620466,31.657556
load,SCHED_OTHER,0,20260808,322,23.7932,23.8245,23.7919,-0.7549,31.702734,31.726526
load,SCHED_OTHER,0,20260808,323,30.9028,30.9095,30.8759,-0.7883,31.793741,31.824617
load,SCHED_OTHER,0,20260808,324,35.6165,35.6242,35.5920,-0.7911,31.874802,31.910394
load,SCHED_OTHER,0,20260808,325,47.3403,49.0155,49.0081,0.8883,31.933530,31.982538
load,SCHED_OTHER,0,20260808,326,8.7902,8.8104,8.7842,-0.7431,32.021702,32.030486
load,SCHED_OTHER,0,20260808,327,42.3206,42.3484,42.2486,-0.8459,32.089687,32.131935
load,SCHED_OTHER,0,20260808,328,35.2227,35.2478,35.2077,-0.7812,32.154684,32.189892
load,SCHED_OTHER,0,20260808,329,36.7917,36.8003,36.7870,-0.7726,32.248098,32.284885
load,SCHED_OTHER,0,20260808,330,16.0724,17.4910,17.4698,0.6523,32.319046,32.336516
load,SCHED_OTHER,0,20260808,331,30.9862,31.0137,30.9775,-0.7702,32.411732,32.442710
load,SCHED_OTHER,0,20260808,332,26.9171,29.6301,29.6003,1.9262,32.516933,32.546533
load,SCHED_OTHER,0,20260808,333,18.7964,18.8369,18.8111,-0.7334,32.606734,32.625546
load,SCHED_OTHER,0,20260808,334,37.2780,37.2910,37.2657,-0.7807,32.658728,32.695993
load,SCHED_OTHER,0,20260808,335,14.9679,17.3775,17.3447,1.6329,32.740173,32.757518
load,SCHED_OTHER,0,20260808,336,29.9668,32.8532,32.8245,2.0973,32.785702,32.818526
load,SCHED_OTHER,0,20260808,337,30.2302,30.2539,30.2352,-0.7557,32.864686,32.894921
load,SCHED_OTHER,0,20260808,338,22.9954,23.4783,23.4701,-0.2781,32.953079,32.976549
load,SCHED_OTHER,0,20260808,339,12.2212,12.8320,12.8096,-0.1525,33.009712,33.022522
load,SCHED_OTHER,0,20260808,340,33.5815,34.8705,34.8550,0.5091,33.033665,33.068520
load,SCHED_OTHER,0,20260808,341,38.9736,39.3234,39.2981,-0.4457,33.153746,33.193044
load,SCHED_OTHER,0,20260808,342,7.5344,7.5478,7.5093,-0.7609,33.243250,33.250759
load,SCHED_OTHER,0,20260808,343,9.3006,11.5088,11.4693,1.4310,33.344042,33.355511
load,SCHED_OTHER,0,20260808,344,36.9429,37.8015,37.7676,0.0567,33.443763,33.481531
load,SCHED_OTHER,0,20260808,345,26.7037,26.7717,26.7358,-0.7246,33.569762,33.596498
load,SCHED_OTHER,0,20260808,346,42.4142,43.7484,43.7185,0.5303,33.642808,33.686527
load,SCHED_OTHER,0,20260808,347,48.1265,50.2084,50.1927,1.2859,33.704714,33.754907
load,SCHED_OTHER,0,20260808,348,24.8628,27.4423,27.4371,1.8195,33.806077,33.833514
load,SCHED_OTHER,0,20260808,349,45.5866,45.6113,45.6048,-0.7593,33.859658,33.905263
load,SCHED_OTHER,0,20260808,350,29.9916,33.1048,33.0871,2.3351,33.939427,33.972514
load,SCHED_OTHER,0,20260808,351,9.3297,9.5662,9.5435,-0.5239,34.006666,34.016209
load,SCHED_OTHER,0,20260808,352,29.5491,32.1595,32.1284,1.8194,34.048378,34.080507
load,SCHED_OTHER,0,20260808,353,35.4103,37.8413,37.8188,1.6422,34.143676,34.181495
load,SCHED_OTHER,0,20260808,354,38.3630,38.3888,38.3729,-0.7597,34.265701,34.304074
load,SCHED_OTHER,0,20260808,355,42.8730,42.9053,42.8704,-0.7772,34.357270,34.400140
load,SCHED_OTHER,0,20260808,356,15.7316,16.8965,16.8602,0.3838,34.430642,34.447502
load,SCHED_OTHER,0,20260808,357,34.1254,34.8692,34.8541,-0.0363,34.460647,34.495501
load,SCHED_OTHER,0,20260808,358,16.5935,18.8092,18.7814,1.4422,34.573720,34.592502
load,SCHED_OTHER,0,20260808,359,43.2258,43.2575,43.2343,-0.7664,34.678824,34.722058
load,SCHED_OTHER,0,20260808,360,42.3931,42.4062,42.3756,-0.7915,34.765635,34.808011
load,SCHED_OTHER,0,20260808,361,43.2605,43.9115,43.8546,-0.1809,34.820640,34.864495
load,SCHED_OTHER,0,20260808,362,35.6615,35.6720,35.6470,-0.7811,34.925683,34.961330
load,SCHED_OTHER,0,20260808,363,10.4754,10.9918,10.9852,-0.2292,35.017503,35.028488
load,SCHED_OTHER,0,20260808,364,31.8373,34.8501,34.8444,2.2447,35.075650,35.110494
load,SCHED_OTHER,0,20260808,365,32.3640,34.8570,34.8352,1.7082,35.130656,35.165491
load,SCHED_OTHER,0,20260808,366,7.3058,7.3260,7.3204,-0.7209,35.180637,35.187958
load,SCHED_OTHER,0,20260808,367,49.2202,50.0090,49.9927,-0.0090,35.275158,35.325150
load,SCHED_OTHER,0,20260808,368,30.6199,30.6483,30.6189,-0.7621,35.418394,35.449013
load,SCHED_OTHER,0,20260808,369,30.0454,30.1099,30.0733,-0.7326,35.543312,35.573385
load,SCHED_OTHER,0,20260808,370,46.2245,48.9344,48.8607,1.8580,35.669621,35.718482
load,SCHED_OTHER,0,20260808,371,27.4014,28.7833,28.7530,0.5941,35.791722,35.820475
load,SCHED_OTHER,0,20260808,372,32.2908,32.8483,32.8557,-0.1980,35.873639,35.906494
load,SCHED_OTHER,0,20260808,373,28.2219,29.3341,29.3020,0.3216,35.970682,35.999984
load,SCHED_OTHER,0,20260808,374,16.3245,17.3318,17.3041,0.2342,36.021154,36.038458
load,SCHED_OTHER,0,20260808,375,9.5609,11.8603,11.8432,1.5443,36.067611,36.079454
load,SCHED_OTHER,0,20260808,376,20.1571,22.8645,22.8592,1.9525,36.091630,36.114489
load,SCHED_OTHER,0,20260808,377,22.4585,22.4880,22.4690,-0.7416,36.189706,36.212175
load,SCHED_OTHER,0,20260808,378,34.5222,35.1054,35.0787,-0.2089,36.295388,36.330466
load,SCHED_OTHER,0,20260808,379,12.8754,12.8974,12.8751,-0.7419,36.361638,36.374513
load,SCHED_OTHER,0,20260808,380,18.3917,18.7924,18.7537,-0.3857,36.428710,36.447464
load,SCHED_OTHER,0,20260808,381,26.0622,27.8137,27.7708,0.9525,36.515689,36.543460
load,SCHED_OTHER,0,20260808,382,35.2867,35.3141,35.2794,-0.7735,36.643730,36.679009
load,SCHED_OTHER,0,20260808,383,28.7896,28.8165,28.7745,-0.7742,36.730229,36.759004
load,SCHED_OTHER,0,20260808,384,29.1477,29.1560,29.1297,-0.7775,36.854196,36.883326
load,SCHED_OTHER,0,20260808,385,17.1841,17.2004,17.1008,-0.8297,36.951601,36.968702
load,SCHED_OTHER,0,20260808,386,7.3006,7.5507,7.5133,-0.5228,37.029949,37.037462
load,SCHED_OTHER,0,20260808,387,27.9844,29.8429,29.8347,1.0921,37.053614,37.083449
load,SCHED_OTHER,0,20260808,388,15.8129,15.8416,15.8210,-0.7368,37.131645,37.147466
load,SCHED_OTHER,0,20260808,389,33.8723,33.8996,33.9399,-0.6970,37.203650,37.237590
load,SCHED_OTHER,0,20260808,390,30.3381,30.3648,30.3414,-0.7575,37.273589,37.303930
load,SCHED_OTHER,0,20260808,391,45.8270,46.3586,46.3361,-0.2687,37.366130,37.412466
load,SCHED_OTHER,0,20260808,392,48.2901,48.7692,48.7461,-0.3244,37.509707,37.558453
load,SCHED_OTHER,0,20260808,393,30.8212,30.8484,30.8698,-0.7127,37.655704,37.686574
load,SCHED_OTHER,0,20260808,394,24.2312,25.7676,25.7397,0.7544,37.751731,37.777471
load,SCHED_OTHER,0,20260808,395,29.7789,29.8082,29.7866,-0.7525,37.806627,37.836414
load,SCHED_OTHER,0,20260808,396,32.8143,32.8263,32.8042,-0.7736,37.847574,37.880378
load,SCHED_OTHER,0,20260808,397,40.7108,42.8267,42.8136,1.3307,37.979636,38.022450
load,SCHED_OTHER,0,20260808,398,46.2250,47.7769,47.7441,0.7409,38.107694,38.155438
load,SCHED_OTHER,0,20260808,399,30.2574,30.2863,30.2475,-0.7706,38.253698,38.283946
load,SCHED_OTHER,0,20260808,400,41.8602,42.3392,42.3093,-0.3243,38.301137,38.343446
load,SCHED_OTHER,0,20260808,401,45.4127,47.8051,47.7686,1.5786,38.416676,38.464444
load,SCHED_OTHER,0,20260808,402,22.0679,22.0961,22.0728,-0.7468,38.494635,38.516708
load,SCHED_OTHER,0,20260808,403,20.3988,21.8749,21.8375,0.6889,38.584633,38.606471
load,SCHED_OTHER,0,20260808,404,22.7329,25.7655,25.7443,2.2590,38.683688,38.709433
load,SCHED_OTHER,0,20260808,405,31.9253,34.8368,34.8096,2.1217,38.754625,38.789434
load,SCHED_OTHER,0,20260808,406,41.4162,41.8454,41.8231,-0.3660,38.850625,38.892448
load,SCHED_OTHER,0,20260808,407,7.2955,7.7498,7.7191,-0.3119,38.980695,38.988414
load,SCHED_OTHER,0,20260808,408,41.7713,41.7815,41.7595,-0.7851,39.071627,39.113386
load,SCHED_OTHER,0,20260808,409,23.7068,23.7312,23.6985,-0.7618,39.195610,39.219309
load,SCHED_OTHER,0,20260808,410,33.0609,33.0890,33.1193,-0.7054,39.236435,39.269554
load,SCHED_OTHER,0,20260808,411,38.7345,38.7465,38.7061,-0.7983,39.333708,39.372414
load,SCHED_OTHER,0,20260808,412,20.4371,20.4604,20.4347,-0.7524,39.390581,39.411015
load,SCHED_OTHER,0,20260808,413,18.9345,18.9573,18.9370,-0.7458,39.424206,39.443143
load,SCHED_OTHER,0,20260808,414,42.4280,43.1358,43.1271,-0.0749,39.494315,39.537442
load,SCHED_OTHER,0,20260808,415,37.5386,39.7796,39.7667,1.4595,39.572615,39.612382
load,SCHED_OTHER,0,20260808,416,35.8606,35.8852,35.8547,-0.7728,39.660562,39.696417
load,SCHED_OTHER,0,20260808,417,23.6121,23.6355,23.6229,-0.7426,39.750610,39.774233
load,SCHED_OTHER,0,20260808,418,19.7704,19.7749,19.7694,-0.7502,39.797382,39.817151
load,SCHED_OTHER,0,20260808,419,7.2254,7.2468,7.2323,-0.7285,39.878346,39.885579
load,SCHED_OTHER,0,20260808,420,49.8127,49.8293,49.8030,-0.7919,39.976818,40.026621
load,SCHED_OTHER,0,20260808,421,14.1929,14.2144,14.1705,-0.7655,40.125883,40.140053
load,SCHED_OTHER,0,20260808,422,17.4412,17.4623,17.4448,-0.7430,40.179345,40.196790
load,SCHED_OTHER,0,20260808,423,17.5148,17.5232,17.5586,-0.7029,40.253975,40.271533
load,SCHED_OTHER,0,20260808,424,6.3552,6.6969,6.6690,-0.4206,40.365717,40.372386
load,SCHED_OTHER,0,20260808,425,18.1295,19.8638,19.8304,0.9535,40.443611,40.463442
load,SCHED_OTHER,0,20260808,426,35.1846,35.2132,35.1851,-0.7656,40.514644,40.549829
load,SCHED_OTHER,0,20260808,427,23.0286,23.0533,23.0238,-0.7576,40.637062,40.660086
load,SCHED_OTHER,0,20260808,428,8.2684,8.8419,8.8275,-0.1775,40.743571,40.752398
load,SCHED_OTHER,0,20260808,429,9.8011,12.7967,12.7748,2.2355,40.832615,40.845390
load,SCHED_OTHER,0,20260808,430,30.4719,32.8427,32.8259,1.5931,40.901586,40.934412
load,SCHED_OTHER,0,20260808,431,46.3109,46.3322,46.3001,-0.7891,41.009619,41.055919
load,SCHED_OTHER,0,20260808,432,9.2304,9.8981,9.8648,-0.1033,41.067522,41.077387
load,SCHED_OTHER,0,20260808,433,10.8659,11.8020,11.7902,0.1849,41.165606,41.177396
load,SCHED_OTHER,0,20260808,434,45.2277,45.2560,45.2319,-0.7729,41.260633,41.305865
load,SCHED_OTHER,0,20260808,435,26.3842,28.3343,28.2923,1.1516,41.386094,41.414386
load,SCHED_OTHER,0,20260808,436,10.9933,11.8238,11.7929,0.0601,41.465589,41.477382
load,SCHED_OTHER,0,20260808,437,15.5491,15.5607,15.5287,-0.7650,41.560621,41.576150
load,SCHED_OTHER,0,20260808,438,17.4549,17.4767,17.4558,-0.7457,41.615538,41.632994
load,SCHED_OTHER,0,20260808,439,49.7954,52.3497,52.3306,1.7530,41.691052,41.743383
load,SCHED_OTHER,0,20260808,440,23.2456,23.8003,23.7714,-0.2272,41.840638,41.864409
load,SCHED_OTHER,0,20260808,441,25.7306,26.8315,26.8113,0.3250,41.882567,41.909379
load,SCHED_OTHER,0,20260808,442,26.2060,26.2397,26.2119,-0.7504,41.938546,41.964758
load,SCHED_OTHER,0,20260808,443,48.8287,48.8561,48.8227,-0.7871,42.027991,42.076814
load,SCHED_OTHER,0,20260808,444,37.8602,38.4511,38.4503,-0.1789,42.107923,42.146374
load,SCHED_OTHER,0,20260808,445,7.7379,7.7573,7.7392,-0.7347,42.174522,42.182261
load,SCHED_OTHER,0,20260808,446,38.6825,41.4047,41.3909,1.9384,42.231994,42.273385
load,SCHED_OTHER,0,20260808,447,16.4227,16.4288,16.4065,-0.7617,42.335581,42.351987
load,SCHED_OTHER,0,20260808,448,36.5357,38.2539,38.2205,0.9172,42.404189,42.442410
load,SCHED_OTHER,0,20260808,449,25.5551,25.7462,25.7194,-0.5912,42.516639,42.542359
load,SCHED_OTHER,0,20260808,450,22.5924,22.6183,22.5927,-0.7520,42.594545,42.617137
load,SCHED_OTHER,0,20260808,451,26.5318,27.0856,27.0685,-0.2199,42.646305,42.673374
load,SCHED_OTHER,0,20260808,452,45.2465,45.2739,45.2446,-0.7791,42.688554,42.733799
load,SCHED_OTHER,0,20260808,453,42.5703,42.5797,42.5544,-0.7901,42.743979,42.786534
load,SCHED_OTHER,0,20260808,454,30.7097,30.7339,30.7102,-0.7607,42.872529,42.903239
load,SCHED_OTHER,0,20260808,455,24.2561,26.0140,25.9788,0.9686,42.917374,42.943353
load,SCHED_OTHER,0,20260808,456,41.1050,41.1141,41.1066,-0.7710,43.025547,43.066654
load,SCHED_OTHER,0,20260808,457,18.5874,18.5951,18.5660,-0.7692,43.113826,43.132392
load,SCHED_OTHER,0,20260808,458,19.6758,21.7875,21.7640,1.3391,43.215620,43.237384
load,SCHED_OTHER,0,20260808,459,21.2612,21.2841,21.2613,-0.7507,43.279547,43.300808
load,SCHED_OTHER,0,20260808,460,5.0131,5.8647,5.8436,0.0975,43.361509,43.367352
load,SCHED_OTHER,0,20260808,461,30.8023,30.8297,30.7987,-0.7648,43.430548,43.461346
load,SCHED_OTHER,0,20260808,462,19.3012,19.3432,19.3103,-0.7396,43.518550,43.537860
load,SCHED_OTHER,0,20260808,463,6.5553,6.5585,6.5489,-0.7410,43.564023,43.570572
load,SCHED_OTHER,0,20260808,464,21.9757,22.6485,22.6160,-0.1113,43.611738,43.634354
load,SCHED_OTHER,0,20260808,465,43.3366,43.3643,43.3453,-0.7664,43.707561,43.750906
load,SCHED_OTHER,0,20260808,466,20.0267,23.3192,23.3025,2.5264,43.767067,43.790369
load,SCHED_OTHER,0,20260808,467,10.8463,10.8675,10.8606,-0.7251,43.882602,43.893463
load,SCHED_OTHER,0,20260808,468,26.1415,27.7641,27.7470,0.8494,43.918596,43.946343
load,SCHED_OTHER,0,20260808,469,46.2122,46.2201,46.2062,-0.7842,43.962492,44.008699
load,SCHED_OTHER,0,20260808,470,23.6039,25.4948,25.4723,1.1150,44.072878,44.098350
load,SCHED_OTHER,0,20260808,471,48.8315,52.7927,52.7826,3.1700,44.180552,44.233334
load,SCHED_OTHER,0,20260808,472,44.1823,45.8393,45.8158,0.8576,44.292517,44.338332
load,SCHED_OTHER,0,20260808,473,41.1483,41.1768,41.1523,-0.7686,44.403532,44.444684
load,SCHED_OTHER,0,20260808,474,14.4369,14.4434,14.4128,-0.7674,44.472857,44.487270
load,SCHED_OTHER,0,20260808,475,41.5415,42.9609,42.8999,0.5853,44.541459,44.584359
load,SCHED_OTHER,0,20260808,476,12.2644,12.2851,12.2453,-0.7600,44.670640,44.682885
load,SCHED_OTHER,0,20260808,477,49.1471,52.8537,52.8335,2.9050,44.745493,44.798327
load,SCHED_OTHER,0,20260808,478,44.2502,44.2652,44.2409,-0.7853,44.898593,44.942834
load,SCHED_OTHER,0,20260808,479,23.5537,25.3293,25.2946,0.9876,44.986028,45.011322
load,SCHED_OTHER,0,20260808,480,34.7851,34.7951,34.7746,-0.7761,45.091529,45.126304
load,SCHED_OTHER,0,20260808,481,14.3084,16.8677,16.8369,1.7853,45.175477,45.192314
load,SCHED_OTHER,0,20260808,482,9.7324,11.7927,11.7912,1.3206,45.275526,45.287318
load,SCHED_OTHER,0,20260808,483,42.2966,42.3245,42.2860,-0.7845,45.355519,45.397805
load,SCHED_OTHER,0,20260808,484,37.2279,39.3242,39.2822,1.2859,45.469033,45.508315
load,SCHED_OTHER,0,20260808,485,16.5303,18.7950,18.7605,1.4846,45.565545,45.584306
load,SCHED_OTHER,0,20260808,486,22.9886,25.8493,25.8112,2.0699,45.652502,45.678313
load,SCHED_OTHER,0,20260808,487,31.9748,31.9909,31.9631,-0.7743,45.776558,45.808521
load,SCHED_OTHER,0,20260808,488,28.6420,28.6510,28.6299,-0.7710,45.874719,45.903349
load,SCHED_OTHER,0,20260808,489,41.1847,42.7713,42.7399,0.7825,45.999582,46.042322
load,SCHED_OTHER,0,20260808,490,16.3177,18.7859,18.7646,1.7015,46.111528,46.130293
load,SCHED_OTHER,0,20260808,491,43.2540,43.2752,43.2458,-0.7832,46.176472,46.219718
load,SCHED_OTHER,0,20260808,492,48.6483,48.6633,48.6285,-0.8006,46.242885,46.291514
load,SCHED_OTHER,0,20260808,493,41.3594,42.6687,42.6562,0.5239,46.318670,46.361326
load,SCHED_OTHER,0,20260808,494,21.8570,22.8464,22.8084,0.2000,46.422530,46.445339
load,SCHED_OTHER,0,20260808,495,29.1011,29.1122,29.0668,-0.7937,46.497547,46.526614
load,SCHED_OTHER,0,20260808,496,16.5007,19.3745,19.3497,2.1034,46.610943,46.630293
load,SCHED_OTHER,0,20260808,497,25.0547,25.0783,25.0528,-0.7569,46.657494,46.682547
load,SCHED_OTHER,0,20260808,498,34.4495,35.5813,35.5627,0.3479,46.741726,46.777289
load,SCHED_OTHER,0,20260808,499,36.0831,36.1008,36.0613,-0.7889,46.859593,46.895654
load,SCHED_OTHER,0,20260808,500,45.2441,46.4286,46.3931,0.3719,46.937900,46.984293
load,SCHED_OTHER,0,20260808,501,33.2536,33.2618,33.2371,-0.7805,47.057529,47.090766
load,SCHED_OTHER,0,20260808,502,21.4516,22.4465,22.4770,0.2744,47.111928,47.134405
load,SCHED_OTHER,0,20260808,503,5.3235,6.7494,6.7308,0.6740,47.172555,47.179286
load,SCHED_OTHER,0,20260808,504,20.8938,20.9038,20.9054,-0.7388,47.261494,47.282399
load,SCHED_OTHER,0,20260808,505,48.6014,48.6377,48.6019,-0.7803,47.322558,47.371160
load,SCHED_OTHER,0,20260808,506,33.5795,33.9063,33.8726,-0.4712,47.426404,47.460277
load,SCHED_OTHER,0,20260808,507,11.8656,11.8708,11.8278,-0.7783,47.497478,47.509305
load,SCHED_OTHER,0,20260808,508,31.5510,31.5788,31.5658,-0.7473,47.522464,47.554030
load,SCHED_OTHER,0,20260808,509,6.4583,6.4787,6.4690,-0.7238,47.619229,47.625698
load,SCHED_OTHER,0,20260808,510,37.1657,38.3497,38.3299,0.3959,47.694941,47.733271
load,SCHED_OTHER,0,20260808,511,31.9597,31.9839,31.9635,-0.7587,47.799488,47.831451
load,SCHED_OTHER,0,20260808,512,10.4774,11.5964,11.5809,0.3645,47.927685,47.939266
load,SCHED_OTHER,0,20260808,513,47.3981,47.4267,47.3994,-0.7783,48.005456,48.052856
load,SCHED_OTHER,0,20260808,514,34.1471,35.2470,35.2361,0.3240,48.115047,48.150283
load,SCHED_OTHER,0,20260808,515,41.4649,41.4894,41.4648,-0.7731,48.175441,48.216906
load,SCHED_OTHER,0,20260808,516,25.8751,25.9018,25.9396,-0.6913,48.280442,48.306382
load,SCHED_OTHER,0,20260808,517,29.7934,31.8071,31.7809,1.2273,48.349514,48.381295
load,SCHED_OTHER,0,20260808,518,26.3262,26.3399,26.3115,-0.7710,48.458507,48.484818
load,SCHED_OTHER,0,20260808,519,10.3606,11.2555,11.2253,0.1259,48.562051,48.573276
load,SCHED_OTHER,0,20260808,520,20.0348,23.7072,23.6835,2.8992,48.594586,48.618269
load,SCHED_OTHER,0,20260808,521,45.1228,46.8475,46.8487,0.9489,48.647428,48.694277
load,SCHED_OTHER,0,20260808,522,30.0131,30.0246,30.0158,-0.7578,48.763450,48.793465
load,SCHED_OTHER,0,20260808,523,32.4079,32.6152,32.5878,-0.5832,48.868680,48.901268
load,SCHED_OTHER,0,20260808,524,30.5579,30.5653,30.5397,-0.7793,48.938459,48.968999
load,SCHED_OTHER,0,20260808,525,42.8187,45.8224,45.7879,2.1947,49.019469,49.065257
load,SCHED_OTHER,0,20260808,526,26.7437,26.7536,26.7370,-0.7636,49.094433,49.121170
load,SCHED_OTHER,0,20260808,527,7.8651,7.8690,7.8112,-0.7900,49.175371,49.183182
load,SCHED_OTHER,0,20260808,528,20.8993,22.9751,22.9145,1.2648,49.226369,49.249284
load,SCHED_OTHER,0,20260808,529,46.3567,48.8280,48.7966,1.6615,49.288457,49.337254
load,SCHED_OTHER,0,20260808,530,18.2761,18.2987,18.2594,-0.7642,49.420479,49.438739
load,SCHED_OTHER,0,20260808,531,18.8170,18.8381,18.8118,-0.7533,49.476995,49.495807
load,SCHED_OTHER,0,20260808,532,42.5327,42.5574,42.5460,-0.7608,49.523962,49.566508
load,SCHED_OTHER,0,20260808,533,47.7450,47.7714,47.7520,-0.7729,49.648710,49.696462
load,SCHED_OTHER,0,20260808,534,30.1951,30.2020,30.1794,-0.7763,49.718643,49.748822
load,SCHED_OTHER,0,20260808,535,44.7071,47.2415,47.2081,1.7245,49.834038,49.881246
load,SCHED_OTHER,0,20260808,536,38.2475,38.8103,38.7972,-0.2198,49.903447,49.942244
load,SCHED_OTHER,0,20260808,537,9.7626,10.7929,10.7613,0.2605,50.018466,50.029227
load,SCHED_OTHER,0,20260808,538,20.9394,20.9533,20.9359,-0.7540,50.084422,50.105358
load,SCHED_OTHER,0,20260808,539,8.1836,8.2037,8.1756,-0.7444,50.136530,50.144705
load,SCHED_OTHER,0,20260808,540,15.4786,18.0081,17.9768,1.7538,50.183262,50.201239
load,SCHED_OTHER,0,20260808,541,27.4852,28.7930,28.7629,0.5200,50.288480,50.317242
load,SCHED_OTHER,0,20260808,542,38.0907,38.8045,38.7610,-0.0990,50.393455,50.432216
load,SCHED_OTHER,0,20260808,543,6.7163,7.7810,7.7484,0.2972,50.521487,50.529235
