condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
idle,SCHED_OTHER,0,20260808,266,28.9458,28.9493,28.9418,-0.0010,26.759369,26.788311
idle,SCHED_OTHER,0,20260808,267,5.2310,5.2495,5.2400,0.0085,26.887488,26.892728
idle,SCHED_OTHER,0,20260808,268,20.2530,20.2736,20.2601,0.0088,26.939869,26.960129
idle,SCHED_OTHER,0,20260808,269,20.3448,20.3730,20.3593,0.0163,27.047314,27.067674
idle,SCHED_OTHER,0,20260808,270,20.9908,20.9951,20.9762,-0.0127,27.101886,27.122862
idle,SCHED_OTHER,0,20260808,271,21.6886,21.7084,21.7066,0.0200,27.205027,27.226734
idle,SCHED_OTHER,0,20260808,272,29.5695,29.5899,29.5684,0.0020,27.239881,27.269449
idle,SCHED_OTHER,0,20260808,273,12.2748,12.2813,12.2683,-0.0059,27.315594,27.327862
idle,SCHED_OTHER,0,20260808,274,13.7704,13.7732,13.7515,-0.0181,27.379010,27.392762
idle,SCHED_OTHER,0,20260808,275,6.2569,6.2767,6.2747,0.0175,27.491960,27.498234
idle,SCHED_OTHER,0,20260808,276,28.5079,28.5171,28.5031,-0.0018,27.583511,27.612014
idle,SCHED_OTHER,0,20260808,277,34.1157,34.1216,34.1080,-0.0039,27.703212,27.737320
idle,SCHED_OTHER,0,20260808,278,32.1403,32.1465,32.1252,-0.0116,27.793501,27.825626
idle,SCHED_OTHER,0,20260808,279,48.7768,48.7850,48.7561,-0.0148,27.866802,27.915558
idle,SCHED_OTHER,0,20260808,280,47.6123,47.6324,47.6227,0.0162,27.977706,28.025329
idle,SCHED_OTHER,0,20260808,281,34.2455,34.2504,34.2472,0.0055,28.110497,28.144744
idle,SCHED_OTHER,0,20260808,282,27.3396,27.3591,27.3612,0.0243,28.216881,28.244242
idle,SCHED_OTHER,0,20260808,283,21.6955,21.6988,21.6768,-0.0167,28.334418,28.356095
idle,SCHED_OTHER,0,20260808,284,44.3608,44.3668,44.3573,0.0018,28.422228,28.466585
idle,SCHED_OTHER,0,20260808,285,49.7658,49.7803,49.7659,0.0061,28.504709,28.554475
idle,SCHED_OTHER,0,20260808,286,5.4147,5.4207,5.4759,0.0608,28.608609,28.614085
idle,SCHED_OTHER,0,20260808,287,29.3466,29.3497,29.3486,0.0051,28.650133,28.679482
idle,SCHED_OTHER,0,20260808,288,47.5178,47.5230,47.5071,-0.0050,28.745626,28.793133
idle,SCHED_OTHER,0,20260808,289,15.2329,15.2535,15.2469,0.0150,28.844271,28.859517
idle,SCHED_OTHER,0,20260808,290,16.5371,16.5619,16.5446,0.0087,28.883602,28.900146
idle,SCHED_OTHER,0,20260808,291,38.9971,39.0036,38.9703,-0.0223,28.994355,29.033325
idle,SCHED_OTHER,0,20260808,292,37.1391,37.1428,37.1191,-0.0158,29.110494,29.147613
idle,SCHED_OTHER,0,20260808,293,8.8581,8.8764,8.8524,-0.0056,29.213918,29.222770
idle,SCHED_OTHER,0,20260808,294,18.6330,18.6401,18.6153,-0.0162,29.244910,29.263525
idle,SCHED_OTHER,0,20260808,295,34.5505,34.5536,34.5411,-0.0056,29.296650,29.331191
idle,SCHED_OTHER,0,20260808,296,11.1778,11.1965,11.1788,0.0014,29.394467,29.405646
idle,SCHED_OTHER,0,20260808,297,9.1991,9.2013,9.1998,0.0009,29.450758,29.459958
idle,SCHED_OTHER,0,20260808,298,24.4297,24.4332,24.4322,0.0048,29.481078,29.505510
idle,SCHED_OTHER,0,20260808,299,16.4172,16.4199,16.4699,0.0539,29.539596,29.556066
idle,SCHED_OTHER,0,20260808,300,27.0566,27.0596,27.0500,-0.0039,29.617137,29.644187
idle,SCHED_OTHER,0,20260808,301,29.1301,29.1516,29.1508,0.0237,29.704327,29.733477
idle,SCHED_OTHER,0,20260808,302,22.2519,22.2710,22.2532,0.0033,29.779597,29.801850
idle,SCHED_OTHER,0,20260808,303,37.0156,37.0190,37.0150,0.0036,29.856974,29.893989
idle,SCHED_OTHER,0,20260808,304,32.2322,32.2508,32.2388,0.0101,29.962135,29.994373
idle,SCHED_OTHER,0,20260808,305,48.3626,48.3816,48.3730,0.0162,30.063524,30.111897
idle,SCHED_OTHER,0,20260808,306,21.7123,21.7335,21.6956,-0.0147,30.169054,30.190750
idle,SCHED_OTHER,0,20260808,307,43.1093,43.1123,43.1048,0.0005,30.200870,30.243975
idle,SCHED_OTHER,0,20260808,308,47.5982,47.6035,47.5704,-0.0221,30.339175,30.386746
idle,SCHED_OTHER,0,20260808,309,10.4163,10.4347,10.4106,-0.0054,30.480934,30.491344
idle,SCHED_OTHER,0,20260808,310,14.6147,14.6330,14.6271,0.0133,30.586595,30.601222
idle,SCHED_OTHER,0,20260808,311,15.6988,15.7190,15.7086,0.0109,30.700439,30.716147
idle,SCHED_OTHER,0,20260808,312,35.3010,35.3057,35.2935,-0.0035,30.778299,30.813592
idle,SCHED_OTHER,0,20260808,313,30.8379,30.8436,30.8080,-0.0266,30.884259,30.915067
idle,SCHED_OTHER,0,20260808,314,9.4514,9.4543,9.4250,-0.0262,30.990301,30.999726
idle,SCHED_OTHER,0,20260808,315,46.4635,46.4741,46.4747,0.0167,31.096939,31.143414
idle,SCHED_OTHER,0,20260808,316,46.7355,46.7401,46.7331,0.0032,31.163562,31.210295
idle,SCHED_OTHER,0,20260808,317,8.5439,8.5526,8.6141,0.0703,31.226423,31.235037
idle,SCHED_OTHER,0,20260808,318,16.4721,16.4746,16.4498,-0.0211,31.330166,31.346616
idle,SCHED_OTHER,0,20260808,319,9.7089,9.7277,9.7257,0.0170,31.378742,31.388468
idle,SCHED_OTHER,0,20260808,320,47.9750,47.9864,47.9604,-0.0088,31.427580,31.475540
idle,SCHED_OTHER,0,20260808,321,33.1320,33.1370,33.1116,-0.0168,31.521689,31.554801
idle,SCHED_OTHER,0,20260808,322,23.7932,23.7972,23.7989,0.0079,31.599934,31.623733
idle,SCHED_OTHER,0,20260808,323,30.9028,30.9072,30.8976,-0.0019,31.690898,31.721795
idle,SCHED_OTHER,0,20260808,324,35.6165,35.6217,35.6125,-0.0000,31.771918,31.807530
idle,SCHED_OTHER,0,20260808,325,47.3403,47.3431,47.3380,0.0034,31.830683,31.878021
idle,SCHED_OTHER,0,20260808,326,8.7902,8.7945,8.7921,0.0020,31.917117,31.925909
idle,SCHED_OTHER,0,20260808,327,42.3206,42.3250,42.3089,-0.0068,31.985057,32.027366
idle,SCHED_OTHER,0,20260808,328,35.2227,35.2424,35.2217,0.0029,32.050526,32.085748
idle,SCHED_OTHER,0,20260808,329,36.7917,36.8130,36.7988,0.0113,32.143939,32.180738
idle,SCHED_OTHER,0,20260808,330,16.0724,16.0776,16.0773,0.0061,32.214858,32.230936
idle,SCHED_OTHER,0,20260808,331,30.9862,31.0049,30.9819,-0.0010,32.306105,32.337087
idle,SCHED_OTHER,0,20260808,332,26.9171,26.9363,26.9312,0.0168,32.411239,32.438170
idle,SCHED_OTHER,0,20260808,333,18.7964,18.8163,18.8153,0.0205,32.498310,32.517126
idle,SCHED_OTHER,0,20260808,334,37.2780,37.2876,37.2826,0.0088,32.550240,32.587522
idle,SCHED_OTHER,0,20260808,335,14.9679,14.9844,14.9595,-0.0075,32.631668,32.646627
idle,SCHED_OTHER,0,20260808,336,29.9668,29.9695,29.9766,0.0130,32.674744,32.704721
idle,SCHED_OTHER,0,20260808,337,30.2302,30.2509,30.2448,0.0178,32.750830,32.781075
idle,SCHED_OTHER,0,20260808,338,22.9954,23.0142,23.0084,0.0151,32.839216,32.862224
idle,SCHED_OTHER,0,20260808,339,12.2212,12.2399,12.2195,-0.0012,32.895358,32.907577
idle,SCHED_OTHER,0,20260808,340,33.5815,33.5861,33.5564,-0.0214,32.918721,32.952278
idle,SCHED_OTHER,0,20260808,341,38.9736,38.9952,38.9956,0.0264,33.037438,33.076433
idle,SCHED_OTHER,0,20260808,342,7.5344,7.5539,7.5357,0.0011,33.126538,33.134074
idle,SCHED_OTHER,0,20260808,343,9.3006,9.3028,9.2638,-0.0366,33.227281,33.236545
idle,SCHED_OTHER,0,20260808,344,36.9429,36.9459,36.9443,0.0055,33.324737,33.361681
idle,SCHED_OTHER,0,20260808,345,26.7037,26.7237,26.7028,0.0018,33.449892,33.476595
idle,SCHED_OTHER,0,20260808,346,42.4142,42.4350,42.4124,0.0032,33.522878,33.565290
idle,SCHED_OTHER,0,20260808,347,48.1265,48.1327,48.1286,0.0079,33.583457,33.631586
idle,SCHED_OTHER,0,20260808,348,24.8628,24.8716,24.8608,0.0004,33.682719,33.707579
idle,SCHED_OTHER,0,20260808,349,45.5866,45.5907,45.5805,-0.0007,33.733730,33.779311
idle,SCHED_OTHER,0,20260808,350,29.9916,30.0120,30.0087,0.0203,33.813421,33.843430
idle,SCHED_OTHER,0,20260808,351,9.3297,9.3412,9.3221,-0.0074,33.877536,33.886858
idle,SCHED_OTHER,0,20260808,352,29.5491,29.5578,29.5422,-0.0038,33.918998,33.948540
idle,SCHED_OTHER,0,20260808,353,35.4103,35.4159,35.4183,0.0119,34.011692,34.047111
idle,SCHED_OTHER,0,20260808,354,38.3630,38.3734,38.3520,-0.0066,34.131280,34.169632
idle,SCHED_OTHER,0,20260808,355,42.8730,42.8757,42.8522,-0.0157,34.222797,34.265649
idle,SCHED_OTHER,0,20260808,356,15.7316,15.7348,15.7123,-0.0182,34.295786,34.311498
idle,SCHED_OTHER,0,20260808,357,34.1254,34.1311,34.1282,0.0065,34.324621,34.358749
idle,SCHED_OTHER,0,20260808,358,16.5935,16.5970,16.5495,-0.0428,34.436974,34.453523
idle,SCHED_OTHER,0,20260808,359,43.2258,43.2368,43.2153,-0.0054,34.539847,34.583062
idle,SCHED_OTHER,0,20260808,360,42.3931,42.3976,42.3743,-0.0138,34.627242,34.669617
idle,SCHED_OTHER,0,20260808,361,43.2605,43.2726,43.2721,0.0167,34.681733,34.725005
idle,SCHED_OTHER,0,20260808,362,35.6615,35.6858,35.6619,0.0044,34.786155,34.821817
idle,SCHED_OTHER,0,20260808,363,10.4754,10.4782,10.4756,0.0005,34.877957,34.888433
idle,SCHED_OTHER,0,20260808,364,31.8373,31.8597,31.8317,-0.0022,34.935574,34.967406
idle,SCHED_OTHER,0,20260808,365,32.3640,32.3833,32.3772,0.0167,34.987489,35.019867
idle,SCHED_OTHER,0,20260808,366,7.3058,7.3080,7.2965,-0.0095,35.035003,35.042300
idle,SCHED_OTHER,0,20260808,367,49.2202,49.2247,49.1938,-0.0204,35.129490,35.178684
idle,SCHED_OTHER,0,20260808,368,30.6199,30.6232,30.5675,-0.0492,35.271949,35.302516
idle,SCHED_OTHER,0,20260808,369,30.0454,30.0650,30.0549,0.0127,35.396794,35.426849
idle,SCHED_OTHER,0,20260808,370,46.2245,46.2337,46.2090,-0.0100,35.523076,35.569285
idle,SCHED_OTHER,0,20260808,371,27.4014,27.4216,27.4104,0.0118,35.642452,35.669862
idle,SCHED_OTHER,0,20260808,372,32.2908,32.2967,32.2878,0.0005,35.722982,35.755270
idle,SCHED_OTHER,0,20260808,373,28.2219,28.2260,28.2160,-0.0030,35.819437,35.847653
idle,SCHED_OTHER,0,20260808,374,16.3245,16.3295,16.3198,-0.0035,35.868797,35.885117
idle,SCHED_OTHER,0,20260808,375,9.5609,9.5632,9.5508,-0.0099,35.914253,35.923804
idle,SCHED_OTHER,0,20260808,376,20.1571,20.1807,20.1565,0.0011,35.935946,35.956102
idle,SCHED_OTHER,0,20260808,377,22.4585,22.4779,22.4618,0.0054,36.031292,36.053753
idle,SCHED_OTHER,0,20260808,378,34.5222,34.5303,34.4967,-0.0216,36.136938,36.171435
idle,SCHED_OTHER,0,20260808,379,12.8754,12.8830,12.8707,-0.0040,36.202533,36.215404
idle,SCHED_OTHER,0,20260808,380,18.3917,18.3970,18.4109,0.0207,36.269521,36.287932
idle,SCHED_OTHER,0,20260808,381,26.0622,26.0679,26.0636,0.0040,36.356059,36.382123
idle,SCHED_OTHER,0,20260808,382,35.2867,35.3099,35.3020,0.0192,36.482296,36.517598
idle,SCHED_OTHER,0,20260808,383,28.7896,28.8119,28.8069,0.0203,36.568738,36.597545
idle,SCHED_OTHER,0,20260808,384,29.1477,29.1549,29.1787,0.0341,36.692740,36.721918
idle,SCHED_OTHER,0,20260808,385,17.1841,17.1874,17.1569,-0.0259,36.790070,36.807227
idle,SCHED_OTHER,0,20260808,386,7.3006,7.3189,7.3220,0.0212,36.868380,36.875702
idle,SCHED_OTHER,0,20260808,387,27.9844,27.9921,27.9883,0.0067,36.891825,36.919813
idle,SCHED_OTHER,0,20260808,388,15.8129,15.8155,15.7929,-0.0189,36.967949,36.983742
idle,SCHED_OTHER,0,20260808,389,33.8723,33.8765,33.8434,-0.0251,37.039908,37.073751
idle,SCHED_OTHER,0,20260808,390,30.3381,30.3416,30.2971,-0.0378,37.109914,37.140211
idle,SCHED_OTHER,0,20260808,391,45.8270,45.8457,45.8226,0.0011,37.202364,37.248187
idle,SCHED_OTHER,0,20260808,392,48.2901,48.3091,48.2791,-0.0052,37.345390,37.393669
idle,SCHED_OTHER,0,20260808,393,30.8212,30.8440,30.7885,-0.0294,37.490902,37.521690
idle,SCHED_OTHER,0,20260808,394,24.2312,24.2336,24.1612,-0.0677,37.586902,37.611063
idle,SCHED_OTHER,0,20260808,395,29.7789,29.7821,29.7793,0.0035,37.640190,37.669969
idle,SCHED_OTHER,0,20260808,396,32.8143,32.8191,32.8125,0.0017,37.681082,37.713895
idle,SCHED_OTHER,0,20260808,397,40.7108,40.7338,40.7645,0.0584,37.813137,37.853901
idle,SCHED_OTHER,0,20260808,398,46.2250,46.2285,46.2143,-0.0052,37.939050,37.985264
idle,SCHED_OTHER,0,20260808,399,30.2574,30.2610,30.2365,-0.0177,38.083453,38.113690
idle,SCHED_OTHER,0,20260808,400,41.8602,41.8810,41.7933,-0.0620,38.130903,38.172696
idle,SCHED_OTHER,0,20260808,401,45.4127,45.4170,45.3904,-0.0168,38.245883,38.291273
idle,SCHED_OTHER,0,20260808,402,22.0679,22.0707,22.0425,-0.0234,38.321433,38.343475
idle,SCHED_OTHER,0,20260808,403,20.3988,20.4187,20.4157,0.0187,38.411638,38.432053
idle,SCHED_OTHER,0,20260808,404,22.7329,22.7392,22.7353,0.0045,38.509219,38.531954
idle,SCHED_OTHER,0,20260808,405,31.9253,31.9454,31.9196,-0.0023,38.577122,38.609041
idle,SCHED_OTHER,0,20260808,406,41.4162,41.4222,41.4167,0.0053,38.670173,38.711590
idle,SCHED_OTHER,0,20260808,407,7.2955,7.3016,7.2920,-0.0037,38.799786,38.807078
idle,SCHED_OTHER,0,20260808,408,41.7713,41.7984,41.7899,0.0235,38.890260,38.932050
idle,SCHED_OTHER,0,20260808,409,23.7068,23.7115,23.6906,-0.0140,39.014248,39.037938
idle,SCHED_OTHER,0,20260808,410,33.0609,33.0638,33.0433,-0.0140,39.055078,39.088122
idle,SCHED_OTHER,0,20260808,411,38.7345,38.7551,38.7449,0.0149,39.152264,39.191009
idle,SCHED_OTHER,0,20260808,412,20.4371,20.4416,20.4399,0.0046,39.209135,39.229575
idle,SCHED_OTHER,0,20260808,413,18.9345,18.9372,18.9318,-0.0011,39.242742,39.261674
idle,SCHED_OTHER,0,20260808,414,42.4280,42.4323,42.3487,-0.0743,39.312874,39.355223
idle,SCHED_OTHER,0,20260808,415,37.5386,37.5455,37.5243,-0.0100,39.390377,39.427901
idle,SCHED_OTHER,0,20260808,416,35.8606,35.8637,35.8614,0.0048,39.476031,39.511892
idle,SCHED_OTHER,0,20260808,417,23.6121,23.6195,23.5906,-0.0192,39.566058,39.589648
idle,SCHED_OTHER,0,20260808,418,19.7704,19.7780,19.7609,-0.0078,39.612783,39.632544
idle,SCHED_OTHER,0,20260808,419,7.2254,7.2408,7.2445,0.0190,39.693681,39.700925
idle,SCHED_OTHER,0,20260808,420,49.8127,49.8345,49.8044,-0.0022,39.792121,39.841925
idle,SCHED_OTHER,0,20260808,421,14.1929,14.1961,14.1643,-0.0278,39.941143,39.955307
idle,SCHED_OTHER,0,20260808,422,17.4412,17.4442,17.4385,-0.0014,39.994567,40.012005
idle,SCHED_OTHER,0,20260808,423,17.5148,17.5215,17.5087,-0.0047,40.069138,40.086647
idle,SCHED_OTHER,0,20260808,424,6.3552,6.3573,6.3385,-0.0170,40.180848,40.187187
idle,SCHED_OTHER,0,20260808,425,18.1295,18.1482,18.1402,0.0122,40.258359,40.276500
idle,SCHED_OTHER,0,20260808,426,35.1846,35.1880,35.1972,0.0166,40.327648,40.362846
idle,SCHED_OTHER,0,20260808,427,23.0286,23.0313,23.0215,-0.0049,40.449986,40.473007
idle,SCHED_OTHER,0,20260808,428,8.2684,8.2719,8.2639,-0.0045,40.556203,40.564467
idle,SCHED_OTHER,0,20260808,429,9.8011,9.8150,9.7959,-0.0050,40.644630,40.654426
idle,SCHED_OTHER,0,20260808,430,30.4719,30.4768,30.4702,0.0016,40.710574,40.741044
idle,SCHED_OTHER,0,20260808,431,46.3109,46.3139,46.2918,-0.0135,40.816219,40.862511
idle,SCHED_OTHER,0,20260808,432,9.2304,9.2328,9.2352,0.0049,40.873626,40.882861
idle,SCHED_OTHER,0,20260808,433,10.8659,10.8685,10.8482,-0.0174,40.971034,40.981882
idle,SCHED_OTHER,0,20260808,434,45.2277,45.2506,45.2371,0.0147,41.065078,41.110315
idle,SCHED_OTHER,0,20260808,435,26.3842,26.4036,26.3845,0.0029,41.190458,41.216842
idle,SCHED_OTHER,0,20260808,436,10.9933,11.0123,11.0105,0.0176,41.267969,41.278980
idle,SCHED_OTHER,0,20260808,437,15.5491,15.5681,15.5485,0.0005,41.362152,41.377700
idle,SCHED_OTHER,0,20260808,438,17.4549,17.4593,17.4356,-0.0180,41.413882,41.431318
idle,SCHED_OTHER,0,20260808,439,49.7954,49.8056,49.7788,-0.0106,41.489438,41.539217
idle,SCHED_OTHER,0,20260808,440,23.2456,23.2654,23.2495,0.0060,41.636417,41.659667
idle,SCHED_OTHER,0,20260808,441,25.7306,25.7352,25.7121,-0.0160,41.677815,41.703527
idle,SCHED_OTHER,0,20260808,442,26.2060,26.2099,26.1830,-0.0204,41.732666,41.758849
idle,SCHED_OTHER,0,20260808,443,48.8287,48.8328,48.8358,0.0130,41.821980,41.870815
idle,SCHED_OTHER,0,20260808,444,37.8602,37.8817,37.8665,0.0106,41.901949,41.939815
idle,SCHED_OTHER,0,20260808,445,7.7379,7.7440,7.7187,-0.0193,41.967969,41.975687
idle,SCHED_OTHER,0,20260808,446,38.6825,38.7031,38.6713,-0.0068,42.024939,42.063610
idle,SCHED_OTHER,0,20260808,447,16.4227,16.4261,16.3688,-0.0527,42.125822,42.142191
idle,SCHED_OTHER,0,20260808,448,36.5357,36.5545,36.5483,0.0167,42.194329,42.230878
idle,SCHED_OTHER,0,20260808,449,25.5551,25.5587,25.5365,-0.0161,42.305038,42.330574
idle,SCHED_OTHER,0,20260808,450,22.5924,22.6119,22.6084,0.0181,42.382697,42.405306
idle,SCHED_OTHER,0,20260808,451,26.5318,26.5532,26.5625,0.0333,42.434396,42.460959
idle,SCHED_OTHER,0,20260808,452,45.2465,45.2696,45.2477,0.0066,42.476100,42.521348
idle,SCHED_OTHER,0,20260808,453,42.5703,42.5740,42.5729,0.0075,42.531501,42.574074
idle,SCHED_OTHER,0,20260808,454,30.7097,30.7172,30.7166,0.0101,42.660228,42.690944
idle,SCHED_OTHER,0,20260808,455,24.2561,24.2599,24.2527,-0.0011,42.705074,42.729327
idle,SCHED_OTHER,0,20260808,456,41.1050,41.1246,41.1019,0.0017,42.811429,42.852531
idle,SCHED_OTHER,0,20260808,457,18.5874,18.5907,18.5716,-0.0143,42.899683,42.918255
idle,SCHED_OTHER,0,20260808,458,19.6758,19.6945,19.6727,-0.0014,43.001419,43.021092
idle,SCHED_OTHER,0,20260808,459,21.2612,21.2670,21.2564,-0.0029,43.063230,43.084487
idle,SCHED_OTHER,0,20260808,460,5.0131,5.0178,5.0115,-0.0021,43.144619,43.149630
idle,SCHED_OTHER,0,20260808,461,30.8023,30.8207,30.7951,-0.0039,43.212795,43.243590
idle,SCHED_OTHER,0,20260808,462,19.3012,19.3197,19.2473,-0.0523,43.300795,43.320042
idle,SCHED_OTHER,0,20260808,463,6.5553,6.5579,6.5520,-0.0035,43.346155,43.352707
idle,SCHED_OTHER,0,20260808,464,21.9757,21.9785,21.9869,0.0131,43.393818,43.415805
idle,SCHED_OTHER,0,20260808,465,43.3366,43.3407,43.3477,0.0162,43.488939,43.532286
idle,SCHED_OTHER,0,20260808,466,20.0267,20.0503,20.0146,-0.0103,43.548406,43.568421
idle,SCHED_OTHER,0,20260808,467,10.8463,10.8496,10.8482,0.0022,43.660599,43.671447
idle,SCHED_OTHER,0,20260808,468,26.1415,26.1622,26.2368,0.0979,43.696555,43.722791
idle,SCHED_OTHER,0,20260808,469,46.2122,46.2154,46.2122,0.0055,43.738834,43.785046
idle,SCHED_OTHER,0,20260808,470,23.6039,23.6074,23.5898,-0.0119,43.849192,43.872782
idle,SCHED_OTHER,0,20260808,471,48.8315,48.8353,48.8382,0.0127,43.954942,44.003781
idle,SCHED_OTHER,0,20260808,472,44.1823,44.1853,44.1733,-0.0038,44.062913,44.107086
idle,SCHED_OTHER,0,20260808,473,41.1483,41.1670,41.1711,0.0276,44.172210,44.213381
idle,SCHED_OTHER,0,20260808,474,14.4369,14.4400,14.4417,0.0057,44.241492,44.255934
idle,SCHED_OTHER,0,20260808,475,41.5415,41.5605,41.5545,0.0179,44.310052,44.351606
idle,SCHED_OTHER,0,20260808,476,12.2644,12.2667,12.2643,0.0004,44.437841,44.450105
idle,SCHED_OTHER,0,20260808,477,49.1471,49.1516,49.1571,0.0159,44.513232,44.562389
idle,SCHED_OTHER,0,20260808,478,44.2502,44.2552,44.2429,-0.0020,44.662559,44.706802
idle,SCHED_OTHER,0,20260808,479,23.5537,23.5736,23.5713,0.0198,44.749926,44.773497
idle,SCHED_OTHER,0,20260808,480,34.7851,34.7885,34.7694,-0.0119,44.853670,44.888440
idle,SCHED_OTHER,0,20260808,481,14.3084,14.3272,14.3037,-0.0038,44.937582,44.951886
idle,SCHED_OTHER,0,20260808,482,9.7324,9.7362,9.7116,-0.0206,45.035059,45.044770
idle,SCHED_OTHER,0,20260808,483,42.2966,42.3002,42.2835,-0.0082,45.112933,45.155217
idle,SCHED_OTHER,0,20260808,484,37.2279,37.2309,37.2015,-0.0222,45.226372,45.263573
idle,SCHED_OTHER,0,20260808,485,16.5303,16.5386,16.5245,-0.0046,45.320770,45.337294
idle,SCHED_OTHER,0,20260808,486,22.9886,22.9915,22.9832,-0.0032,45.405439,45.428422
idle,SCHED_OTHER,0,20260808,487,31.9748,31.9910,31.9680,-0.0034,45.526605,45.558573
idle,SCHED_OTHER,0,20260808,488,28.6420,28.6633,28.6398,0.0008,45.624743,45.653383
idle,SCHED_OTHER,0,20260808,489,41.1847,41.1939,41.1752,-0.0047,45.749568,45.790744
idle,SCHED_OTHER,0,20260808,490,16.3177,16.3219,16.3081,-0.0085,45.859883,45.876191
idle,SCHED_OTHER,0,20260808,491,43.2540,43.2737,43.2647,0.0158,45.922302,45.965567
idle,SCHED_OTHER,0,20260808,492,48.6483,48.6511,48.6145,-0.0279,45.988736,46.037350
idle,SCHED_OTHER,0,20260808,493,41.3594,41.3622,41.3492,-0.0054,46.064477,46.105826
idle,SCHED_OTHER,0,20260808,494,21.8570,21.8599,21.8362,-0.0188,46.166982,46.188818
idle,SCHED_OTHER,0,20260808,495,29.1011,29.1035,29.0802,-0.0179,46.240950,46.270030
idle,SCHED_OTHER,0,20260808,496,16.5007,16.5192,16.5385,0.0390,46.355191,46.371729
idle,SCHED_OTHER,0,20260808,497,25.0547,25.0571,25.0458,-0.0065,46.398828,46.423874
idle,SCHED_OTHER,0,20260808,498,34.4495,34.4539,34.4559,0.0102,46.482994,46.517450
idle,SCHED_OTHER,0,20260808,499,36.0831,36.0862,36.0616,-0.0175,46.599733,46.635795
idle,SCHED_OTHER,0,20260808,500,45.2441,45.2506,45.2456,0.0068,46.677929,46.723174
idle,SCHED_OTHER,0,20260808,501,33.2536,33.2609,33.2335,-0.0164,46.796369,46.829602
idle,SCHED_OTHER,0,20260808,502,21.4516,21.4556,21.4390,-0.0107,46.850748,46.872187
idle,SCHED_OTHER,0,20260808,503,5.3235,5.3259,5.3548,0.0309,46.910367,46.915722
idle,SCHED_OTHER,0,20260808,504,20.8938,20.8972,20.8845,-0.0075,46.997870,47.018754
idle,SCHED_OTHER,0,20260808,505,48.6014,48.6038,48.5972,0.0016,47.058890,47.107487
idle,SCHED_OTHER,0,20260808,506,33.5795,33.5983,33.5784,0.0026,47.162633,47.196211
idle,SCHED_OTHER,0,20260808,507,11.8656,11.8679,11.8433,-0.0217,47.233331,47.245175
idle,SCHED_OTHER,0,20260808,508,31.5510,31.5537,31.5537,0.0061,47.258297,47.289850
idle,SCHED_OTHER,0,20260808,509,6.4583,6.4605,6.4272,-0.0313,47.355009,47.361437
idle,SCHED_OTHER,0,20260808,510,37.1657,37.1725,37.1519,-0.0096,47.430602,47.467754
idle,SCHED_OTHER,0,20260808,511,31.9597,31.9647,31.9586,0.0024,47.533907,47.565865
idle,SCHED_OTHER,0,20260808,512,10.4774,10.4803,10.4669,-0.0102,47.662076,47.672543
idle,SCHED_OTHER,0,20260808,513,47.3981,47.4035,47.3801,-0.0123,47.738734,47.786114
idle,SCHED_OTHER,0,20260808,514,34.1471,34.1506,34.1243,-0.0191,47.848290,47.882414
idle,SCHED_OTHER,0,20260808,515,41.4649,41.4686,41.4629,0.0029,47.907537,47.949000
idle,SCHED_OTHER,0,20260808,516,25.8751,25.8792,25.8840,0.0115,48.013138,48.039022
idle,SCHED_OTHER,0,20260808,517,29.7934,29.7965,29.8006,0.0104,48.082130,48.111931
idle,SCHED_OTHER,0,20260808,518,26.3262,26.3303,26.3150,-0.0086,48.189075,48.215390
idle,SCHED_OTHER,0,20260808,519,10.3606,10.3628,10.3542,-0.0061,48.292549,48.302903
idle,SCHED_OTHER,0,20260808,520,20.0348,20.0423,20.0388,0.0057,48.325022,48.345061
idle,SCHED_OTHER,0,20260808,521,45.1228,45.1288,45.1040,-0.0134,48.374214,48.419318
idle,SCHED_OTHER,0,20260808,522,30.0131,30.0183,30.0166,0.0067,48.488465,48.518482
idle,SCHED_OTHER,0,20260808,523,32.4079,32.4116,32.3407,-0.0637,48.593688,48.626029
idle,SCHED_OTHER,0,20260808,524,30.5579,30.5775,30.5503,-0.0043,48.663169,48.693719
idle,SCHED_OTHER,0,20260808,525,42.8187,42.8219,42.8169,0.0032,48.744857,48.787674
idle,SCHED_OTHER,0,20260808,526,26.7437,26.7633,26.7471,0.0061,48.816826,48.843573
idle,SCHED_OTHER,0,20260808,527,7.8651,7.8680,7.8560,-0.0092,48.897706,48.905562
idle,SCHED_OTHER,0,20260808,528,20.8993,20.9196,20.9850,0.0876,48.948688,48.969673
idle,SCHED_OTHER,0,20260808,529,46.3567,46.3594,46.3630,0.0119,49.008722,49.055086
idle,SCHED_OTHER,0,20260808,530,18.2761,18.2816,18.2922,0.0175,49.138230,49.156522
idle,SCHED_OTHER,0,20260808,531,18.8170,18.8219,18.7947,-0.0208,49.194749,49.213544
idle,SCHED_OTHER,0,20260808,532,42.5327,42.5430,42.5235,-0.0042,49.241686,49.284210
idle,SCHED_OTHER,0,20260808,533,47.7450,47.7496,47.7284,-0.0108,49.366379,49.414108
idle,SCHED_OTHER,0,20260808,534,30.1951,30.2034,30.1958,0.0039,49.436222,49.466418
idle,SCHED_OTHER,0,20260808,535,44.7071,44.7105,44.6248,-0.0770,49.551671,49.596296
