op,latency_timer_ms,trial,roundtrip_ms
read1,16,132,15.8716
read1,16,133,15.8843
read1,16,134,15.9896
read1,16,135,16.0939
read1,16,136,15.8153
read1,16,137,16.4104
read1,16,138,15.9415
read1,16,139,15.8194
read1,16,140,16.2735
read1,16,141,15.9205
read1,16,142,15.6315
read1,16,143,16.1709
read1,16,144,15.6153
read1,16,145,16.0072
read1,16,146,15.9299
read1,16,147,15.9896
read1,16,148,16.2747
read1,16,149,15.6189
read1,16,150,16.1406
read1,16,151,15.9489
read1,16,152,15.9347
read1,16,153,15.9914
read1,16,154,15.9686
read1,16,155,15.8041
read1,16,156,16.0994
read1,16,157,16.2684
read1,16,158,15.9362
read1,16,159,16.0796
read1,16,160,15.9977
read1,16,161,15.9575
read1,16,162,15.9603
read1,16,163,16.1469
read1,16,164,15.1921
read1,16,165,15.9593
read1,16,166,16.0428
read1,16,167,16.0262
read1,16,168,16.0892
read1,16,169,16.0055
read1,16,170,15.7971
read1,16,171,15.9306
read1,16,172,15.9162
read1,16,173,15.9904
read1,16,174,15.8573
read1,16,175,15.9971
read1,16,176,15.9817
read1,16,177,16.0908
read1,16,178,15.9429
read1,16,179,15.9727
read1,16,180,15.9330
read1,16,181,16.0189
read1,16,182,16.0164
read1,16,183,15.9040
read1,16,184,16.0941
read1,16,185,15.8788
read1,16,186,16.0482
read1,16,187,15.9500
read1,16,188,16.1005
read1,16,189,15.9423
read1,16,190,15.9739
read1,16,191,16.0434
read1,16,192,15.8543
read1,16,193,16.0332
read1,16,194,15.9324
read1,16,195,15.9080
read1,16,196,15.9305
read1,16,197,15.9950
read1,16,198,15.9992
read1,16,199,15.9268
read1,16,200,15.9470
read1,16,201,16.0199
read1,16,202,15.9683
read1,16,203,15.9719
read1,16,204,15.9710
read1,16,205,16.0987
read1,16,206,15.9388
read1,16,207,15.9844
read1,16,208,16.0732
read1,16,209,15.8516
read1,16,210,16.0416
read1,16,211,15.8874
read1,16,212,15.9670
read1,16,213,16.0219
read1,16,214,16.0185
read1,16,215,15.9589
read1,16,216,15.9869
read1,16,217,16.0587
read1,16,218,15.9921
read1,16,219,16.0859
read1,16,220,15.7549
read1,16,221,16.0683
read1,16,222,15.9053
read1,16,223,16.0067
read1,16,224,15.9915
read1,16,225,15.9653
read1,16,226,16.0035
read1,16,227,15.9888
read1,16,228,15.8916
read1,16,229,15.9988
read1,16,230,15.9221
read1,16,231,15.9515
read1,16,232,16.0111
read1,16,233,16.1854
read1,16,234,15.9068
read1,16,235,15.9720
read1,16,236,15.9975
read1,16,237,15.8779
read1,16,238,15.9539
read1,16,239,16.0114
read1,16,240,15.9833
read1,16,241,16.0142
read1,16,242,15.9786
read1,16,243,15.9500
read1,16,244,15.9643
read1,16,245,15.9712
read1,16,246,16.0240
read1,16,247,15.9372
read1,16,248,15.9619
read1,16,249,15.9798
read1,16,250,15.9759
read1,16,251,16.0242
read1,16,252,15.9432
read1,16,253,15.9624
read1,16,254,16.0604
read1,16,255,15.9169
read1,16,256,15.9007
read1,16,257,15.9790
read1,16,258,16.0950
read1,16,259,15.9081
read1,16,260,15.9786
read1,16,261,15.9900
read1,16,262,15.9819
read1,16,263,16.0236
read1,16,264,15.9368
read1,16,265,15.9923
read1,16,266,16.0496
read1,16,267,15.8889
read1,16,268,16.0527
read1,16,269,15.9274
read1,16,270,15.9505
read1,16,271,15.9853
read1,16,272,15.9956
read1,16,273,15.9570
read1,16,274,16.0986
read1,16,275,15.9876
read1,16,276,15.8043
read1,16,277,15.9849
read1,16,278,16.4459
read1,16,279,16.1860
read1,16,280,15.9197
read1,16,281,16.0811
read1,16,282,15.2737
read1,16,283,15.9199
read1,16,284,15.9137
read1,16,285,15.9169
read1,16,286,16.1624
read1,16,287,15.9713
read1,16,288,15.9532
read1,16,289,15.9836
read1,16,290,15.8222
read1,16,291,16.0617
read1,16,292,16.0388
read1,16,293,16.0773
read1,16,294,15.7815
read1,16,295,15.9918
read1,16,296,15.9489
read1,16,297,15.8473
read1,16,298,16.0024
read1,16,299,16.0243
read8,16,0,15.6062
read8,16,1,16.1526
read8,16,2,16.3011
read8,16,3,15.6352
read8,16,4,16.0140
read8,16,5,15.8994
read8,16,6,15.9935
read8,16,7,16.3535
read8,16,8,15.9774
read8,16,9,16.0404
read8,16,10,15.4157
read8,16,11,15.9819
read8,16,12,15.9554
read8,16,13,15.9742
read8,16,14,16.0221
read8,16,15,16.5564
read8,16,16,15.4110
read8,16,17,15.9153
read8,16,18,15.9865
read8,16,19,15.8882
read8,16,20,15.9594
read8,16,21,15.9711
read8,16,22,15.8325
read8,16,23,16.1662
read8,16,24,15.8225
read8,16,25,16.0409
read8,16,26,16.0932
read8,16,27,15.8501
read8,16,28,16.2041
read8,16,29,16.2493
read8,16,30,16.2710
read8,16,31,15.2072
read8,16,32,15.9669
read8,16,33,15.8706
read8,16,34,15.9676
read8,16,35,16.0646
read8,16,36,15.9250
read8,16,37,16.0251
read8,16,38,16.0221
read8,16,39,15.9782
read8,16,40,15.9906
read8,16,41,15.9362
read8,16,42,16.1171
read8,16,43,15.8938
read8,16,44,15.8726
read8,16,45,15.9902
read8,16,46,15.8333
read8,16,47,16.0165
read8,16,48,15.9833
read8,16,49,16.1426
read8,16,50,16.4066
read8,16,51,15.9962
read8,16,52,15.6906
read8,16,53,15.9135
read8,16,54,15.9878
read8,16,55,15.9836
read8,16,56,16.2954
read8,16,57,15.7040
read8,16,58,15.7960
read8,16,59,15.8921
read8,16,60,15.9423
read8,16,61,16.0496
read8,16,62,15.9346
read8,16,63,16.0135
read8,16,64,15.8955
read8,16,65,16.0141
read8,16,66,16.0119
read8,16,67,15.9437
read8,16,68,15.9266
read8,16,69,15.9948
read8,16,70,16.0108
read8,16,71,15.8561
read8,16,72,15.9583
read8,16,73,16.0022
read8,16,74,16.0569
read8,16,75,15.9102
read8,16,76,15.9782
read8,16,77,15.9540
read8,16,78,16.0368
read8,16,79,15.9376
read8,16,80,16.0214
read8,16,81,15.9957
read8,16,82,15.9802
read8,16,83,16.0165
read8,16,84,15.8834
read8,16,85,15.9419
read8,16,86,16.0267
read8,16,87,15.9138
read8,16,88,15.9984
read8,16,89,15.9978
read8,16,90,15.9511
read8,16,91,15.9078
read8,16,92,15.9874
read8,16,93,15.9799
read8,16,94,15.9245
read8,16,95,16.0321
read8,16,96,16.0522
read8,16,97,16.0147
read8,16,98,15.9723
read8,16,99,15.9545
read8,16,100,15.8444
read8,16,101,16.1080
read8,16,102,15.8692
read8,16,103,15.9875
read8,16,104,15.9599
read8,16,105,16.0984
read8,16,106,15.9002
read8,16,107,15.9170
read8,16,108,16.0363
read8,16,109,15.9588
read8,16,110,16.0412
read8,16,111,15.9521
read8,16,112,15.9883
read8,16,113,15.9875
read8,16,114,15.9742
read8,16,115,15.9480
read8,16,116,16.0428
read8,16,117,15.7622
read8,16,118,15.9361
read8,16,119,15.9959
read8,16,120,16.0688
read8,16,121,16.0548
read8,16,122,15.9731
read8,16,123,16.0123
read8,16,124,16.0084
read8,16,125,15.9320
read8,16,126,16.0078
read8,16,127,15.9982
read8,16,128,15.9880
read8,16,129,15.9859
read8,16,130,15.9030
read8,16,131,15.9725
read8,16,132,15.9365
read8,16,133,15.9223
read8,16,134,16.0844
read8,16,135,15.9422
read8,16,136,15.9200
read8,16,137,15.9577
read8,16,138,15.9794
read8,16,139,15.9967
read8,16,140,15.9674
read8,16,141,15.9942
read8,16,142,16.0341
read8,16,143,16.0216
read8,16,144,15.8779
read8,16,145,16.0885
read8,16,146,15.9732
read8,16,147,15.8872
read8,16,148,16.0187
read8,16,149,16.0790
read8,16,150,15.9155
read8,16,151,15.9148
read8,16,152,16.0528
read8,16,153,15.8756
read8,16,154,16.0027
read8,16,155,15.8960
read8,16,156,16.0514
read8,16,157,16.4956
read8,16,158,15.4591
read8,16,159,16.1203
read8,16,160,15.8620
read8,16,161,15.9594
read8,16,162,15.9853
read8,16,163,15.9509
read8,16,164,15.9614
read8,16,165,15.9599
read8,16,166,15.9281
read8,16,167,16.0192
read8,16,168,15.9638
read8,16,169,16.4353
read8,16,170,16.0437
read8,16,171,15.4692
read8,16,172,15.8472
read8,16,173,15.9329
read8,16,174,15.9739
read8,16,175,16.0126
read8,16,176,16.6186
read8,16,177,15.5596
read8,16,178,16.1129
read8,16,179,15.8109
read8,16,180,15.7069
read8,16,181,16.0232
read8,16,182,16.0547
read8,16,183,15.8581
read8,16,184,16.7079
read8,16,185,15.2536
read8,16,186,15.8954
read8,16,187,16.2232
read8,16,188,16.6243
read8,16,189,15.9957
read8,16,190,15.3466
read8,16,191,15.9705
read8,16,192,15.8079
read8,16,193,15.8950
read8,16,194,15.8841
read8,16,195,16.2616
read8,16,196,15.8072
read8,16,197,16.2097
read8,16,198,16.5907
read8,16,199,15.1048
read8,16,200,16.0506
read8,16,201,15.8979
read8,16,202,16.0017
read8,16,203,15.9326
read8,16,204,15.9773
read8,16,205,16.0064
read8,16,206,16.2744
read8,16,207,15.6267
read8,16,208,16.0842
read8,16,209,16.0395
read8,16,210,15.9298
read8,16,211,16.1168
read8,16,212,15.8157
read8,16,213,15.9961
read8,16,214,15.9133
read8,16,215,16.0501
read8,16,216,16.0174
read8,16,217,16.3601
read8,16,218,15.7159
read8,16,219,15.7496
read8,16,220,15.9622
read8,16,221,15.9968
read8,16,222,16.0025
read8,16,223,16.0163
read8,16,224,15.9397
read8,16,225,16.4234
read8,16,226,16.0053
read8,16,227,15.5800
read8,16,228,15.9350
read8,16,229,15.9483
read8,16,230,16.0286
read8,16,231,15.8684
read8,16,232,16.3112
read8,16,233,16.0333
read8,16,234,15.6362
read8,16,235,15.9897
read8,16,236,15.8449
read8,16,237,15.9873
read8,16,238,16.0084
read8,16,239,16.3669
read8,16,240,15.7367
read8,16,241,16.2098
read8,16,242,15.5517
read8,16,243,15.8719
read8,16,244,15.9874
read8,16,245,16.0063
read8,16,246,16.0621
read8,16,247,15.8965
read8,16,248,15.9776
read8,16,249,15.9703
read8,16,250,15.9550
read8,16,251,15.9756
read8,16,252,16.0237
read8,16,253,15.9428
read8,16,254,15.8927
read8,16,255,15.9955
read8,16,256,15.9569
read8,16,257,16.0379
read8,16,258,15.9627
read8,16,259,16.0894
read8,16,260,15.9195
read8,16,261,15.9382
read8,16,262,15.9871
read8,16,263,16.0275
read8,16,264,15.9216
read8,16,265,15.9643
read8,16,266,15.9996
read8,16,267,15.9746
read8,16,268,16.0516
read8,16,269,15.8193
read8,16,270,15.8676
read8,16,271,16.0518
read8,16,272,15.9668
read8,16,273,16.0037
read8,16,274,15.9337
read8,16,275,16.0000
read8,16,276,16.0031
read8,16,277,15.9633
read8,16,278,16.0609
read8,16,279,15.9367
read8,16,280,15.8226
read8,16,281,15.9825
read8,16,282,16.0671
read8,16,283,16.0016
read8,16,284,15.9109
read8,16,285,16.0125
read8,16,286,16.0048
read8,16,287,15.9985
read8,16,288,15.9181
read8,16,289,15.9902
read8,16,290,16.0101
read8,16,291,15.9488
read8,16,292,15.9078
read8,16,293,15.9559
read8,16,294,15.9878
read8,16,295,15.9326
read8,16,296,15.9902
read8,16,297,16.0029
read8,16,298,16.0461
read8,16,299,16.1471
