op,latency_timer_ms,trial,roundtrip_ms
read1,4,13,3.9938
read1,4,14,3.9832
read1,4,15,3.9972
read1,4,16,4.0113
read1,4,17,3.9954
read1,4,18,3.9798
read1,4,19,3.9900
read1,4,20,3.9231
read1,4,21,4.0782
read1,4,22,3.9767
read1,4,23,3.9653
read1,4,24,3.9908
read1,4,25,4.0346
read1,4,26,3.9789
read1,4,27,4.0140
read1,4,28,3.9652
read1,4,29,3.9585
read1,4,30,4.0218
read1,4,31,4.0105
read1,4,32,3.9592
read1,4,33,4.0174
read1,4,34,3.9723
read1,4,35,3.9354
read1,4,36,4.0018
read1,4,37,4.0705
read1,4,38,3.9355
read1,4,39,4.0032
read1,4,40,4.0077
read1,4,41,3.9925
read1,4,42,4.0555
read1,4,43,3.9346
read1,4,44,4.0392
read1,4,45,3.9794
read1,4,46,3.9980
read1,4,47,3.9693
read1,4,48,3.9483
read1,4,49,4.0074
read1,4,50,3.9885
read1,4,51,4.0699
read1,4,52,3.9332
read1,4,53,3.9820
read1,4,54,4.0261
read1,4,55,4.0052
read1,4,56,3.9750
read1,4,57,4.0182
read1,4,58,3.9534
read1,4,59,4.0651
read1,4,60,3.8966
read1,4,61,3.9946
read1,4,62,4.0185
read1,4,63,3.9514
read1,4,64,4.0076
read1,4,65,3.9790
read1,4,66,3.9809
read1,4,67,4.0176
read1,4,68,3.9844
read1,4,69,3.9919
read1,4,70,4.0227
read1,4,71,3.9549
read1,4,72,4.0433
read1,4,73,3.9181
read1,4,74,4.0191
read1,4,75,4.0149
read1,4,76,4.0063
read1,4,77,3.9783
read1,4,78,3.9663
read1,4,79,4.0284
read1,4,80,4.0006
read1,4,81,3.9600
read1,4,82,4.0286
read1,4,83,3.9895
read1,4,84,4.0389
read1,4,85,3.9563
read1,4,86,3.9973
read1,4,87,4.0109
read1,4,88,3.9840
read1,4,89,3.9453
read1,4,90,4.0605
read1,4,91,3.9102
read1,4,92,4.0445
read1,4,93,3.9399
read1,4,94,4.0327
read1,4,95,3.9638
read1,4,96,4.0227
read1,4,97,4.0079
read1,4,98,3.9597
read1,4,99,3.9942
read1,4,100,4.0264
read1,4,101,3.9467
read1,4,102,4.0242
read1,4,103,4.0010
read1,4,104,4.0071
read1,4,105,3.9935
read1,4,106,3.9478
read1,4,107,4.0090
read1,4,108,4.1129
read1,4,109,3.9632
read1,4,110,3.9465
read1,4,111,3.9748
read1,4,112,4.0041
read1,4,113,4.0115
read1,4,114,3.9973
read1,4,115,3.9522
read1,4,116,3.9953
read1,4,117,4.0023
read1,4,118,3.8786
read1,4,119,3.8883
read1,4,120,3.9780
read1,4,121,4.0074
read1,4,122,3.9846
read1,4,123,3.9843
read1,4,124,4.0039
read1,4,125,4.0261
read1,4,126,3.9462
read1,4,127,4.0230
read1,4,128,3.9678
read1,4,129,4.0079
read1,4,130,3.9854
read1,4,131,3.9860
read1,4,132,3.9877
read1,4,133,4.0104
read1,4,134,3.9206
read1,4,135,3.9837
read1,4,136,4.0035
read1,4,137,4.0058
read1,4,138,3.9971
read1,4,139,3.9930
read1,4,140,3.9964
read1,4,141,4.0064
read1,4,142,4.0021
read1,4,143,3.9722
read1,4,144,4.0006
read1,4,145,4.0999
read1,4,146,3.9938
read1,4,147,3.8856
read1,4,148,4.0075
read1,4,149,4.0576
read1,4,150,3.9420
read1,4,151,3.9764
read1,4,152,3.9464
read1,4,153,3.9964
read1,4,154,4.0070
read1,4,155,4.0188
read1,4,156,3.9618
read1,4,157,3.9968
read1,4,158,3.9915
read1,4,159,3.9803
read1,4,160,3.9591
read1,4,161,4.0113
read1,4,162,3.8913
read1,4,163,3.9739
read1,4,164,4.1151
read1,4,165,3.8583
read1,4,166,4.0003
read1,4,167,3.9855
read1,4,168,3.9858
read1,4,169,4.0065
read1,4,170,4.0122
read1,4,171,3.9769
read1,4,172,4.0093
read1,4,173,3.9878
read1,4,174,3.9793
read1,4,175,3.9671
read1,4,176,4.0006
read1,4,177,3.9794
read1,4,178,4.0005
read1,4,179,4.0186
read1,4,180,3.9738
read1,4,181,4.0003
read1,4,182,4.1404
read1,4,183,3.8556
read1,4,184,3.9591
read1,4,185,3.9992
read1,4,186,3.9915
read1,4,187,3.9994
read1,4,188,3.9970
read1,4,189,3.9930
read1,4,190,3.9956
read1,4,191,4.0127
read1,4,192,3.9839
read1,4,193,3.9930
read1,4,194,4.0024
read1,4,195,3.9969
read1,4,196,3.9775
read1,4,197,3.9741
read1,4,198,4.0113
read1,4,199,3.9961
read1,4,200,3.9860
read1,4,201,3.9931
read1,4,202,4.1261
read1,4,203,3.9450
read1,4,204,4.0059
read1,4,205,4.0126
read1,4,206,3.8984
read1,4,207,3.9870
read1,4,208,3.9443
read1,4,209,3.9839
read1,4,210,3.9714
read1,4,211,4.0035
read1,4,212,4.0703
read1,4,213,4.0073
read1,4,214,3.9328
read1,4,215,4.0724
read1,4,216,3.8465
read1,4,217,4.0057
read1,4,218,4.1088
read1,4,219,3.9587
read1,4,220,4.0141
read1,4,221,3.9975
read1,4,222,3.9482
read1,4,223,4.0029
read1,4,224,3.9647
read1,4,225,4.0030
read1,4,226,3.9865
read1,4,227,3.9987
read1,4,228,3.9719
read1,4,229,4.0062
read1,4,230,3.9720
read1,4,231,3.9466
read1,4,232,3.9765
read1,4,233,4.0209
read1,4,234,3.8788
read1,4,235,3.9878
read1,4,236,3.9712
read1,4,237,4.0101
read1,4,238,3.9745
read1,4,239,4.0075
read1,4,240,3.9521
read1,4,241,4.0247
read1,4,242,3.9800
read1,4,243,3.9972
read1,4,244,3.9673
read1,4,245,3.9998
read1,4,246,4.0159
read1,4,247,4.0008
read1,4,248,3.9740
read1,4,249,4.0093
read1,4,250,4.1427
read1,4,251,3.8390
read1,4,252,4.1410
read1,4,253,3.9326
read1,4,254,4.0160
read1,4,255,3.9529
read1,4,256,4.0098
read1,4,257,3.9838
read1,4,258,4.0071
read1,4,259,3.9438
read1,4,260,4.0086
read1,4,261,3.9963
read1,4,262,3.8940
read1,4,263,3.9552
read1,4,264,3.9967
read1,4,265,3.9970
read1,4,266,3.9781
read1,4,267,4.0167
read1,4,268,3.9782
read1,4,269,3.9989
read1,4,270,3.9498
read1,4,271,4.0363
read1,4,272,3.9686
read1,4,273,4.0812
read1,4,274,3.9838
read1,4,275,3.9857
read1,4,276,4.0071
read1,4,277,3.9934
read1,4,278,4.0095
read1,4,279,3.9518
read1,4,280,3.9941
read1,4,281,4.0216
read1,4,282,3.9952
read1,4,283,3.9714
read1,4,284,4.0663
read1,4,285,3.9519
read1,4,286,4.0000
read1,4,287,3.9629
read1,4,288,3.9989
read1,4,289,3.9901
read1,4,290,4.0318
read1,4,291,3.9359
read1,4,292,4.1023
read1,4,293,3.9327
read1,4,294,3.9621
read1,4,295,3.9531
read1,4,296,4.0571
read1,4,297,3.9952
read1,4,298,3.9319
read1,4,299,4.0177
read8,4,0,3.7327
read8,4,1,3.9894
read8,4,2,4.0491
read8,4,3,3.9378
read8,4,4,4.0241
read8,4,5,3.9761
read8,4,6,4.0016
read8,4,7,3.9676
read8,4,8,4.0160
read8,4,9,3.9717
read8,4,10,4.0223
read8,4,11,3.9502
read8,4,12,4.0152
read8,4,13,3.9608
read8,4,14,4.0314
read8,4,15,3.9926
read8,4,16,3.9822
read8,4,17,3.9785
read8,4,18,4.0373
read8,4,19,3.9926
read8,4,20,3.9606
read8,4,21,3.9925
read8,4,22,3.9627
read8,4,23,4.0502
read8,4,24,3.9332
read8,4,25,3.9549
read8,4,26,4.0356
read8,4,27,4.0435
read8,4,28,3.9842
read8,4,29,3.9669
read8,4,30,3.9733
read8,4,31,4.0151
read8,4,32,3.9411
read8,4,33,4.0308
read8,4,34,3.9747
read8,4,35,4.0180
read8,4,36,3.9546
read8,4,37,4.0117
read8,4,38,3.9845
read8,4,39,3.9668
read8,4,40,4.0249
read8,4,41,3.9966
read8,4,42,3.9663
read8,4,43,4.0159
read8,4,44,3.9802
read8,4,45,4.0007
read8,4,46,4.0371
read8,4,47,3.9253
read8,4,48,4.0280
read8,4,49,4.0048
read8,4,50,3.9583
read8,4,51,3.9868
read8,4,52,4.0224
read8,4,53,3.9887
read8,4,54,4.0593
read8,4,55,4.0235
read8,4,56,3.8644
read8,4,57,3.9496
read8,4,58,4.0811
read8,4,59,3.9822
read8,4,60,3.9229
read8,4,61,3.9709
read8,4,62,4.0272
read8,4,63,3.9954
read8,4,64,4.0013
read8,4,65,3.9864
read8,4,66,3.9833
read8,4,67,3.9725
read8,4,68,4.0191
read8,4,69,3.9655
read8,4,70,3.9492
read8,4,71,3.9884
read8,4,72,4.0388
read8,4,73,4.0230
read8,4,74,4.0838
read8,4,75,3.9514
read8,4,76,4.0699
read8,4,77,3.7906
read8,4,78,4.0447
read8,4,79,3.9910
read8,4,80,4.0492
read8,4,81,3.9177
read8,4,82,4.0367
read8,4,83,3.9147
read8,4,84,4.0955
read8,4,85,3.9005
read8,4,86,4.0184
read8,4,87,4.0069
read8,4,88,4.0005
read8,4,89,3.9470
read8,4,90,3.9748
read8,4,91,3.9652
read8,4,92,3.9955
read8,4,93,3.9963
read8,4,94,3.9216
read8,4,95,3.9686
read8,4,96,4.0704
read8,4,97,3.9689
read8,4,98,3.8396
read8,4,99,4.0034
read8,4,100,4.0300
read8,4,101,3.9967
read8,4,102,3.9038
read8,4,103,3.9673
read8,4,104,4.1349
read8,4,105,4.0285
read8,4,106,3.8954
read8,4,107,3.9590
read8,4,108,3.9933
read8,4,109,4.0342
read8,4,110,4.0158
read8,4,111,3.9666
read8,4,112,4.0234
read8,4,113,3.8863
read8,4,114,4.0835
read8,4,115,3.9986
read8,4,116,3.9597
read8,4,117,3.9541
read8,4,118,3.9538
read8,4,119,4.0783
read8,4,120,3.9070
read8,4,121,3.9764
read8,4,122,4.0068
read8,4,123,3.9806
read8,4,124,4.0203
read8,4,125,3.9721
read8,4,126,3.9579
read8,4,127,3.9691
read8,4,128,3.9977
read8,4,129,3.9822
read8,4,130,3.9904
read8,4,131,3.9648
read8,4,132,3.9532
read8,4,133,4.0526
read8,4,134,3.9592
read8,4,135,3.9501
read8,4,136,4.0099
read8,4,137,4.0408
read8,4,138,3.9048
read8,4,139,4.0293
read8,4,140,4.0016
read8,4,141,3.9880
read8,4,142,4.0183
read8,4,143,3.9745
read8,4,144,3.9441
read8,4,145,3.9929
read8,4,146,3.9854
read8,4,147,3.9799
read8,4,148,3.9578
read8,4,149,3.9760
read8,4,150,4.0610
read8,4,151,3.9748
read8,4,152,3.9701
read8,4,153,3.9390
read8,4,154,4.0193
read8,4,155,3.9780
read8,4,156,3.9460
read8,4,157,3.9335
read8,4,158,4.0156
read8,4,159,4.0080
read8,4,160,4.0055
read8,4,161,3.9190
read8,4,162,4.1942
read8,4,163,3.7675
read8,4,164,3.9923
read8,4,165,3.9843
read8,4,166,4.0339
read8,4,167,3.9973
read8,4,168,4.0011
read8,4,169,3.9772
read8,4,170,3.9500
read8,4,171,4.1111
read8,4,172,3.8870
read8,4,173,3.9847
read8,4,174,3.9597
read8,4,175,4.0272
read8,4,176,4.0011
read8,4,177,4.0163
read8,4,178,3.9489
read8,4,179,3.9722
read8,4,180,3.9869
read8,4,181,3.9870
read8,4,182,3.9686
read8,4,183,4.0185
read8,4,184,3.9010
read8,4,185,3.9388
read8,4,186,4.0399
read8,4,187,3.9848
read8,4,188,4.0113
read8,4,189,3.9704
read8,4,190,4.0260
read8,4,191,3.9463
read8,4,192,4.0328
read8,4,193,3.9671
read8,4,194,3.9424
read8,4,195,4.1587
read8,4,196,3.7922
read8,4,197,3.9808
read8,4,198,4.0276
read8,4,199,3.9430
read8,4,200,3.9464
read8,4,201,3.9919
read8,4,202,4.0072
read8,4,203,3.9909
read8,4,204,3.9524
read8,4,205,3.9989
read8,4,206,4.1576
read8,4,207,3.8988
read8,4,208,3.9975
read8,4,209,4.0623
read8,4,210,3.8841
read8,4,211,4.0041
read8,4,212,3.9949
read8,4,213,3.9726
read8,4,214,3.8257
read8,4,215,4.0110
read8,4,216,3.9376
read8,4,217,4.0182
read8,4,218,3.9681
read8,4,219,3.9932
read8,4,220,4.0153
read8,4,221,3.9988
read8,4,222,3.9795
read8,4,223,4.0167
read8,4,224,4.0364
read8,4,225,4.0682
read8,4,226,3.9508
read8,4,227,4.1126
read8,4,228,3.9130
read8,4,229,3.9056
read8,4,230,3.9944
read8,4,231,3.9976
read8,4,232,3.9626
read8,4,233,3.9854
read8,4,234,4.0143
read8,4,235,3.9470
read8,4,236,4.0268
read8,4,237,3.9720
read8,4,238,3.9799
read8,4,239,3.9213
read8,4,240,3.9943
read8,4,241,3.9786
read8,4,242,3.9995
read8,4,243,3.9644
read8,4,244,4.0032
read8,4,245,3.9896
read8,4,246,3.9804
read8,4,247,4.0015
read8,4,248,3.9617
read8,4,249,4.0080
read8,4,250,3.9186
read8,4,251,3.9935
read8,4,252,3.9730
read8,4,253,3.9941
read8,4,254,4.0064
read8,4,255,4.1294
read8,4,256,3.8753
read8,4,257,3.9698
read8,4,258,3.9681
read8,4,259,3.9960
read8,4,260,3.9670
read8,4,261,4.0794
read8,4,262,4.0387
read8,4,263,4.0424
read8,4,264,4.0238
read8,4,265,3.8627
read8,4,266,4.0115
read8,4,267,4.0303
read8,4,268,4.0318
read8,4,269,3.8889
read8,4,270,3.8824
read8,4,271,3.9723
read8,4,272,4.0032
read8,4,273,4.0914
read8,4,274,3.9558
read8,4,275,4.0203
read8,4,276,3.9477
read8,4,277,3.9895
read8,4,278,3.9734
read8,4,279,3.9660
read8,4,280,4.0202
read8,4,281,4.0531
read8,4,282,4.0087
read8,4,283,3.9846
read8,4,284,4.0126
read8,4,285,3.9992
read8,4,286,3.9360
read8,4,287,3.9947
read8,4,288,3.9574
read8,4,289,4.0202
read8,4,290,3.9574
read8,4,291,3.9760
read8,4,292,3.9989
read8,4,293,4.0029
read8,4,294,4.0150
read8,4,295,3.9704
read8,4,296,4.0094
read8,4,297,3.9643
read8,4,298,3.9753
read8,4,299,3.9497
