op,latency_timer_ms,trial,roundtrip_ms
ping,2,194,1.9976
ping,2,195,1.9817
ping,2,196,2.0374
ping,2,197,1.8904
ping,2,198,1.9988
ping,2,199,1.9911
ping,2,200,1.9937
ping,2,201,1.9900
ping,2,202,1.9804
ping,2,203,1.9821
ping,2,204,2.0110
ping,2,205,1.9614
ping,2,206,2.0034
ping,2,207,1.9911
ping,2,208,1.9909
ping,2,209,1.9925
ping,2,210,2.0053
ping,2,211,1.9437
ping,2,212,1.9955
ping,2,213,1.9605
ping,2,214,2.0167
ping,2,215,2.0091
ping,2,216,1.9742
ping,2,217,2.0491
ping,2,218,1.9427
ping,2,219,1.9324
ping,2,220,1.9939
ping,2,221,2.0405
ping,2,222,2.0703
ping,2,223,1.9769
ping,2,224,1.8659
ping,2,225,1.9747
ping,2,226,2.0645
ping,2,227,1.9114
ping,2,228,1.9817
ping,2,229,2.0039
ping,2,230,1.9804
ping,2,231,1.9736
ping,2,232,2.0578
ping,2,233,1.9365
ping,2,234,2.0016
ping,2,235,1.8432
ping,2,236,1.9874
ping,2,237,1.9988
ping,2,238,1.9656
ping,2,239,2.0350
ping,2,240,1.9739
ping,2,241,1.9451
ping,2,242,2.0171
ping,2,243,2.0312
ping,2,244,1.9288
ping,2,245,2.0246
ping,2,246,1.9433
ping,2,247,1.9838
ping,2,248,1.9935
ping,2,249,1.9275
ping,2,250,2.0517
ping,2,251,2.0171
ping,2,252,1.9437
ping,2,253,2.0132
ping,2,254,1.9756
ping,2,255,1.9877
ping,2,256,1.9651
ping,2,257,2.0297
ping,2,258,1.9380
ping,2,259,2.0116
ping,2,260,1.9931
ping,2,261,1.9894
ping,2,262,2.0321
ping,2,263,1.9521
ping,2,264,1.9737
ping,2,265,2.0164
ping,2,266,1.9088
ping,2,267,2.0031
ping,2,268,2.0522
ping,2,269,1.9622
ping,2,270,2.0441
ping,2,271,1.9120
ping,2,272,2.0298
ping,2,273,1.9805
ping,2,274,1.9683
ping,2,275,2.0197
ping,2,276,1.9464
ping,2,277,2.0424
ping,2,278,1.9548
ping,2,279,2.1234
ping,2,280,1.9172
ping,2,281,2.0638
ping,2,282,1.9256
ping,2,283,2.0239
ping,2,284,1.9997
ping,2,285,1.9688
ping,2,286,2.0490
ping,2,287,1.9256
ping,2,288,2.0519
ping,2,289,1.9206
ping,2,290,2.0154
ping,2,291,1.9758
ping,2,292,1.8848
ping,2,293,1.9964
ping,2,294,2.0160
ping,2,295,1.9381
ping,2,296,1.9891
ping,2,297,2.0203
ping,2,298,1.9923
ping,2,299,1.9782
read1,2,0,1.6116
read1,2,1,2.0168
read1,2,2,1.9773
read1,2,3,1.9620
read1,2,4,1.9622
read1,2,5,2.0171
read1,2,6,1.9915
read1,2,7,1.9481
read1,2,8,1.9167
read1,2,9,2.1156
read1,2,10,1.9878
read1,2,11,1.9845
read1,2,12,1.9862
read1,2,13,1.9875
read1,2,14,1.9866
read1,2,15,1.9426
read1,2,16,2.0473
read1,2,17,1.9511
read1,2,18,2.0367
read1,2,19,1.8429
read1,2,20,1.9537
read1,2,21,2.0007
read1,2,22,2.0218
read1,2,23,2.0104
read1,2,24,1.9566
read1,2,25,2.0059
read1,2,26,2.0204
read1,2,27,1.9692
read1,2,28,1.9934
read1,2,29,1.9957
read1,2,30,2.0747
read1,2,31,1.9596
read1,2,32,1.9562
read1,2,33,2.0030
read1,2,34,2.0175
read1,2,35,2.0056
read1,2,36,1.9600
read1,2,37,1.9985
read1,2,38,2.0326
read1,2,39,2.1043
read1,2,40,1.9999
read1,2,41,1.9601
read1,2,42,1.9864
read1,2,43,1.9782
read1,2,44,1.9843
read1,2,45,2.0075
read1,2,46,1.9820
read1,2,47,1.9664
read1,2,48,1.9934
read1,2,49,2.0294
read1,2,50,1.9639
read1,2,51,1.9815
read1,2,52,1.9398
read1,2,53,2.0464
read1,2,54,1.9360
read1,2,55,2.1449
read1,2,56,1.8490
read1,2,57,2.0030
read1,2,58,1.9893
read1,2,59,1.9989
read1,2,60,1.9984
read1,2,61,1.9716
read1,2,62,1.9593
read1,2,63,1.9802
read1,2,64,2.0433
read1,2,65,2.0017
read1,2,66,1.9681
read1,2,67,1.9798
read1,2,68,2.0531
read1,2,69,1.9361
read1,2,70,2.0293
read1,2,71,1.9931
read1,2,72,1.9802
read1,2,73,1.9640
read1,2,74,1.9687
read1,2,75,1.9903
read1,2,76,2.0044
read1,2,77,1.9777
read1,2,78,2.0137
read1,2,79,2.0163
read1,2,80,2.0116
read1,2,81,1.9580
read1,2,82,2.0032
read1,2,83,2.0537
read1,2,84,2.0164
read1,2,85,1.9760
read1,2,86,1.9298
read1,2,87,1.9898
read1,2,88,2.0303
read1,2,89,1.9737
read1,2,90,2.0009
read1,2,91,1.9961
read1,2,92,1.9796
read1,2,93,1.9620
read1,2,94,2.0098
read1,2,95,1.9400
read1,2,96,2.0481
read1,2,97,1.9805
read1,2,98,1.9894
read1,2,99,2.0067
read1,2,100,2.0035
read1,2,101,1.9206
read1,2,102,2.0347
read1,2,103,1.9638
read1,2,104,1.9924
read1,2,105,1.9919
read1,2,106,2.0129
read1,2,107,2.0067
read1,2,108,1.9872
read1,2,109,1.9201
read1,2,110,2.0671
read1,2,111,1.9511
read1,2,112,1.9833
read1,2,113,1.9769
read1,2,114,2.0012
read1,2,115,2.0055
read1,2,116,2.0404
read1,2,117,1.9086
read1,2,118,2.0469
read1,2,119,2.0244
read1,2,120,1.9231
read1,2,121,1.9936
read1,2,122,2.0274
read1,2,123,1.9932
read1,2,124,1.9689
read1,2,125,2.0078
read1,2,126,1.9964
read1,2,127,2.0130
read1,2,128,1.9655
read1,2,129,1.8620
read1,2,130,2.1066
read1,2,131,1.9657
read1,2,132,1.9244
read1,2,133,2.0842
read1,2,134,1.8878
read1,2,135,1.9677
read1,2,136,2.0519
read1,2,137,1.8952
read1,2,138,2.0296
read1,2,139,1.9869
read1,2,140,2.0179
read1,2,141,1.9870
read1,2,142,1.9834
read1,2,143,1.9944
read1,2,144,1.9695
read1,2,145,2.0433
read1,2,146,1.9598
read1,2,147,1.9417
read1,2,148,2.0279
read1,2,149,1.9219
read1,2,150,1.9689
read1,2,151,2.0265
read1,2,152,1.9422
read1,2,153,2.0128
read1,2,154,2.0255
read1,2,155,1.9399
read1,2,156,1.9073
read1,2,157,2.0207
read1,2,158,1.9578
read1,2,159,2.0078
read1,2,160,2.0054
read1,2,161,2.0183
read1,2,162,1.9534
read1,2,163,2.0015
read1,2,164,1.9960
read1,2,165,1.9915
read1,2,166,2.0025
read1,2,167,2.0025
read1,2,168,1.9706
read1,2,169,1.9979
read1,2,170,2.0066
read1,2,171,1.9756
read1,2,172,1.9996
read1,2,173,1.9988
read1,2,174,1.9854
read1,2,175,2.0204
read1,2,176,1.9735
read1,2,177,1.9967
read1,2,178,2.0045
read1,2,179,1.9747
read1,2,180,2.0011
read1,2,181,1.9905
read1,2,182,1.9966
read1,2,183,1.9804
read1,2,184,2.0184
read1,2,185,2.0027
read1,2,186,1.9757
read1,2,187,1.9980
read1,2,188,2.0033
read1,2,189,1.9563
read1,2,190,2.0208
read1,2,191,1.9957
read1,2,192,1.9660
read1,2,193,1.9786
read1,2,194,2.0185
read1,2,195,1.9493
read1,2,196,1.9946
read1,2,197,2.0001
read1,2,198,2.0115
read1,2,199,2.0032
read1,2,200,1.9910
read1,2,201,1.9742
read1,2,202,1.9985
read1,2,203,2.0174
read1,2,204,1.9730
read1,2,205,2.0253
read1,2,206,1.9857
read1,2,207,1.9696
read1,2,208,1.9810
read1,2,209,2.0219
read1,2,210,1.9837
read1,2,211,1.9840
read1,2,212,1.9536
read1,2,213,2.0275
read1,2,214,1.9503
read1,2,215,2.0132
read1,2,216,1.9811
read1,2,217,2.0016
read1,2,218,1.9949
read1,2,219,1.9719
read1,2,220,1.9978
read1,2,221,1.9980
read1,2,222,1.9862
read1,2,223,2.0006
read1,2,224,1.9906
read1,2,225,1.9971
read1,2,226,1.9990
read1,2,227,1.9815
read1,2,228,1.9978
read1,2,229,2.0007
read1,2,230,1.9853
read1,2,231,2.0122
read1,2,232,1.9538
read1,2,233,1.9995
read1,2,234,1.9562
read1,2,235,2.0057
read1,2,236,1.9919
read1,2,237,1.9961
read1,2,238,1.9983
read1,2,239,1.9991
read1,2,240,1.9982
read1,2,241,2.0015
read1,2,242,1.9908
read1,2,243,1.9946
read1,2,244,1.9980
read1,2,245,1.9978
read1,2,246,1.9984
read1,2,247,1.9970
read1,2,248,1.9966
read1,2,249,2.0086
read1,2,250,1.9889
read1,2,251,1.9969
read1,2,252,1.9992
read1,2,253,1.9875
read1,2,254,1.9959
read1,2,255,1.9973
read1,2,256,2.0077
read1,2,257,2.0142
read1,2,258,1.9632
read1,2,259,2.1055
read1,2,260,1.9082
read1,2,261,1.9735
read1,2,262,1.9281
read1,2,263,1.9941
read1,2,264,2.0036
read1,2,265,1.9888
read1,2,266,2.0006
read1,2,267,1.9840
read1,2,268,1.9972
read1,2,269,1.9986
read1,2,270,1.9896
read1,2,271,2.0027
read1,2,272,2.0016
read1,2,273,1.9889
read1,2,274,2.0085
read1,2,275,1.9921
read1,2,276,1.9891
read1,2,277,1.9998
read1,2,278,2.0023
read1,2,279,1.9899
read1,2,280,2.0064
read1,2,281,1.9892
read1,2,282,2.0121
read1,2,283,1.9801
read1,2,284,2.0016
read1,2,285,2.0013
read1,2,286,1.9891
read1,2,287,2.0023
read1,2,288,2.0017
read1,2,289,1.9800
read1,2,290,2.0068
read1,2,291,2.0086
read1,2,292,2.0020
read1,2,293,1.9840
read1,2,294,2.0000
read1,2,295,2.0015
read1,2,296,1.9805
read1,2,297,2.0069
read1,2,298,2.0018
read1,2,299,2.0001
read8,2,0,1.6916
read8,2,1,1.9991
read8,2,2,1.9576
read8,2,3,1.9977
read8,2,4,1.9898
read8,2,5,2.0019
read8,2,6,2.0006
read8,2,7,1.9896
read8,2,8,2.0030
read8,2,9,1.9964
read8,2,10,1.9896
read8,2,11,1.9968
read8,2,12,2.0019
read8,2,13,1.9892
read8,2,14,2.0082
read8,2,15,1.9890
read8,2,16,2.0120
read8,2,17,1.9857
read8,2,18,1.9969
read8,2,19,2.0001
read8,2,20,1.9916
read8,2,21,1.9875
read8,2,22,2.0019
read8,2,23,2.0501
read8,2,24,2.0333
read8,2,25,1.9993
read8,2,26,1.9765
read8,2,27,2.0026
read8,2,28,1.9907
read8,2,29,1.9532
read8,2,30,1.9599
read8,2,31,2.0847
read8,2,32,1.8768
read8,2,33,2.0013
read8,2,34,2.0247
read8,2,35,2.0028
read8,2,36,1.9587
read8,2,37,2.0047
read8,2,38,1.9798
read8,2,39,2.1051
read8,2,40,1.9765
read8,2,41,2.0472
read8,2,42,1.9968
read8,2,43,1.9467
read8,2,44,2.0500
read8,2,45,1.9562
read8,2,46,1.9996
read8,2,47,1.9147
read8,2,48,2.0019
read8,2,49,1.9771
read8,2,50,2.0199
read8,2,51,1.9812
read8,2,52,2.0215
read8,2,53,1.9759
read8,2,54,2.0167
read8,2,55,1.9761
read8,2,56,2.0242
read8,2,57,1.9673
read8,2,58,1.9733
read8,2,59,2.0314
read8,2,60,1.9556
read8,2,61,2.0010
read8,2,62,2.0235
read8,2,63,1.9770
read8,2,64,2.1034
read8,2,65,2.0086
read8,2,66,1.9596
read8,2,67,1.9842
read8,2,68,1.9911
read8,2,69,2.0066
read8,2,70,1.9796
read8,2,71,1.9797
read8,2,72,2.0848
read8,2,73,2.0245
read8,2,74,1.9709
read8,2,75,1.9962
read8,2,76,1.9748
read8,2,77,1.9870
read8,2,78,1.9775
read8,2,79,1.9621
read8,2,80,2.0142
read8,2,81,1.8027
read8,2,82,1.9663
read8,2,83,2.0150
read8,2,84,1.9646
read8,2,85,1.9998
read8,2,86,2.1256
read8,2,87,1.8644
read8,2,88,2.1003
read8,2,89,1.8835
read8,2,90,2.0216
read8,2,91,1.9677
read8,2,92,1.9755
read8,2,93,2.0151
read8,2,94,1.9943
read8,2,95,1.9803
read8,2,96,2.0109
read8,2,97,2.0014
read8,2,98,1.9985
read8,2,99,1.9951
read8,2,100,2.0032
read8,2,101,1.9757
read8,2,102,2.0113
read8,2,103,1.9981
read8,2,104,1.9807
read8,2,105,2.0167
read8,2,106,2.0151
read8,2,107,1.9685
read8,2,108,2.0080
read8,2,109,2.0030
read8,2,110,1.9545
read8,2,111,2.0032
read8,2,112,1.9891
read8,2,113,1.9973
read8,2,114,2.0195
read8,2,115,2.0906
read8,2,116,2.0021
read8,2,117,2.0023
read8,2,118,1.9454
read8,2,119,2.0099
read8,2,120,1.9645
read8,2,121,1.9959
read8,2,122,2.0988
read8,2,123,1.9879
read8,2,124,1.9596
read8,2,125,1.9683
read8,2,126,1.9624
read8,2,127,1.9814
read8,2,128,2.0271
read8,2,129,1.9405
read8,2,130,1.9892
read8,2,131,1.9904
read8,2,132,2.0083
read8,2,133,1.8870
read8,2,134,1.9886
read8,2,135,1.9988
read8,2,136,1.9879
read8,2,137,2.0006
read8,2,138,2.0010
read8,2,139,2.0015
read8,2,140,2.0087
read8,2,141,2.0098
read8,2,142,1.9677
read8,2,143,1.9922
read8,2,144,2.0032
read8,2,145,1.9998
read8,2,146,2.0276
read8,2,147,2.1037
read8,2,148,1.9486
read8,2,149,1.9763
read8,2,150,1.8963
read8,2,151,1.9983
read8,2,152,2.0009
read8,2,153,1.9972
read8,2,154,1.9929
read8,2,155,1.9967
read8,2,156,1.9989
read8,2,157,1.9968
read8,2,158,2.0023
read8,2,159,1.8883
read8,2,160,1.9882
read8,2,161,2.0129
read8,2,162,1.9937
read8,2,163,1.9808
read8,2,164,2.0104
read8,2,165,1.9888
read8,2,166,2.0133
read8,2,167,1.9991
read8,2,168,1.9719
read8,2,169,2.0102
read8,2,170,2.0064
read8,2,171,1.9770
read8,2,172,2.0108
read8,2,173,2.0012
read8,2,174,1.9806
read8,2,175,2.1310
read8,2,176,1.9265
read8,2,177,2.0057
read8,2,178,2.0267
read8,2,179,1.9481
read8,2,180,2.0430
read8,2,181,1.8442
read8,2,182,1.9828
read8,2,183,2.0225
read8,2,184,1.9633
read8,2,185,2.0196
read8,2,186,1.9678
read8,2,187,1.9824
read8,2,188,2.0020
read8,2,189,2.0238
read8,2,190,2.0182
read8,2,191,2.0203
read8,2,192,2.0072
read8,2,193,1.9091
read8,2,194,2.0074
read8,2,195,1.9836
read8,2,196,2.0023
read8,2,197,2.1021
read8,2,198,1.9158
read8,2,199,1.9662
read8,2,200,2.0056
read8,2,201,1.9793
read8,2,202,2.0109
read8,2,203,1.9823
read8,2,204,2.0014
read8,2,205,2.0072
read8,2,206,1.9976
read8,2,207,1.9825
read8,2,208,1.9638
read8,2,209,2.0681
read8,2,210,2.0128
read8,2,211,1.9871
read8,2,212,2.0213
read8,2,213,1.9839
read8,2,214,1.9398
read8,2,215,2.0082
read8,2,216,2.0470
read8,2,217,1.8989
read8,2,218,1.9719
read8,2,219,1.9850
read8,2,220,1.9924
read8,2,221,2.0214
read8,2,222,1.9743
read8,2,223,1.9913
read8,2,224,2.0057
read8,2,225,1.9742
read8,2,226,2.0258
read8,2,227,1.9557
read8,2,228,2.0155
read8,2,229,1.9948
read8,2,230,2.1608
read8,2,231,1.8297
read8,2,232,2.0011
read8,2,233,1.9746
read8,2,234,2.0218
read8,2,235,1.9921
read8,2,236,2.0068
read8,2,237,1.9447
read8,2,238,1.9930
read8,2,239,2.1252
read8,2,240,2.0907
read8,2,241,1.9805
read8,2,242,1.9322
read8,2,243,2.0487
read8,2,244,1.9616
read8,2,245,1.9448
read8,2,246,2.0251
read8,2,247,1.9131
read8,2,248,1.8770
read8,2,249,2.1594
read8,2,250,1.9501
read8,2,251,1.8845
read8,2,252,2.0893
read8,2,253,1.9827
read8,2,254,1.9923
read8,2,255,2.0306
read8,2,256,1.8812
read8,2,257,2.0027
read8,2,258,1.9862
read8,2,259,1.9818
read8,2,260,2.0084
read8,2,261,1.9652
read8,2,262,2.0678
read8,2,263,1.9543
read8,2,264,1.9410
read8,2,265,1.9586
read8,2,266,2.0126
read8,2,267,2.0089
read8,2,268,1.9688
read8,2,269,1.9618
read8,2,270,2.0327
read8,2,271,1.9780
read8,2,272,1.9501
read8,2,273,2.0258
read8,2,274,1.9956
read8,2,275,1.9801
read8,2,276,2.0017
read8,2,277,1.9265
read8,2,278,2.0346
read8,2,279,1.9832
read8,2,280,2.0130
read8,2,281,1.9349
read8,2,282,2.0312
read8,2,283,1.9839
read8,2,284,1.9909
read8,2,285,1.9707
read8,2,286,2.0014
read8,2,287,2.0083
read8,2,288,1.9485
read8,2,289,1.8984
read8,2,290,2.0217
read8,2,291,1.9647
read8,2,292,2.0571
read8,2,293,1.9829
read8,2,294,1.9794
read8,2,295,1.9823
read8,2,296,1.8961
read8,2,297,1.9977
read8,2,298,1.9973
read8,2,299,1.9910
