condition,policy,priority,arm,delta_us
rt,SCHED_FIFO,50,dlp-first,27.9649
rt,SCHED_FIFO,50,dlp-first,21.2425
rt,SCHED_FIFO,50,dlp-first,38.2078
rt,SCHED_FIFO,50,dlp-first,50.0349
rt,SCHED_FIFO,50,dlp-first,53.8928
rt,SCHED_FIFO,50,dlp-first,40.6472
rt,SCHED_FIFO,50,dlp-first,43.9015
rt,SCHED_FIFO,50,dlp-first,45.4811
rt,SCHED_FIFO,50,dlp-first,51.6162
rt,SCHED_FIFO,50,dlp-first,57.2979
rt,SCHED_FIFO,50,dlp-first,58.5914
rt,SCHED_FIFO,50,dlp-first,49.1237
rt,SCHED_FIFO,50,dlp-first,39.7722
rt,SCHED_FIFO,50,dlp-first,48.3428
rt,SCHED_FIFO,50,dlp-first,46.5281
rt,SCHED_FIFO,50,dlp-first,46.6656
rt,SCHED_FIFO,50,dlp-first,59.0027
rt,SCHED_FIFO,50,dlp-first,44.7737
rt,SCHED_FIFO,50,dlp-first,36.4221
rt,SCHED_FIFO,50,dlp-first,42.5154
rt,SCHED_FIFO,50,dlp-first,48.7363
rt,SCHED_FIFO,50,dlp-first,37.4395
rt,SCHED_FIFO,50,dlp-first,43.9724
rt,SCHED_FIFO,50,dlp-first,56.2981
rt,SCHED_FIFO,50,dlp-first,40.4173
rt,SCHED_FIFO,50,dlp-first,36.6154
rt,SCHED_FIFO,50,dlp-first,47.9213
rt,SCHED_FIFO,50,dlp-first,43.0430
rt,SCHED_FIFO,50,dlp-first,44.8302
rt,SCHED_FIFO,50,dlp-first,40.6904
rt,SCHED_FIFO,50,dlp-first,38.2225
rt,SCHED_FIFO,50,dlp-first,39.7380
rt,SCHED_FIFO,50,dlp-first,47.9903
rt,SCHED_FIFO,50,dlp-first,54.8500
rt,SCHED_FIFO,50,dlp-first,54.5300
rt,SCHED_FIFO,50,dlp-first,40.1749
rt,SCHED_FIFO,50,dlp-first,34.8539
rt,SCHED_FIFO,50,dlp-first,46.6233
rt,SCHED_FIFO,50,dlp-first,37.7457
rt,SCHED_FIFO,50,dlp-first,39.3638
rt,SCHED_FIFO,50,dlp-first,44.9905
rt,SCHED_FIFO,50,dlp-first,47.3834
rt,SCHED_FIFO,50,dlp-first,56.9630
rt,SCHED_FIFO,50,dlp-first,40.4817
rt,SCHED_FIFO,50,dlp-first,54.2483
rt,SCHED_FIFO,50,dlp-first,54.1559
rt,SCHED_FIFO,50,dlp-first,57.0323
rt,SCHED_FIFO,50,dlp-first,61.0134
rt,SCHED_FIFO,50,dlp-first,116.2603
rt,SCHED_FIFO,50,dlp-first,48.6796
rt,SCHED_FIFO,50,dlp-first,48.2057
rt,SCHED_FIFO,50,dlp-first,39.0203
rt,SCHED_FIFO,50,dlp-first,52.1314
rt,SCHED_FIFO,50,dlp-first,53.4953
rt,SCHED_FIFO,50,dlp-first,47.6477
rt,SCHED_FIFO,50,dlp-first,54.1604
rt,SCHED_FIFO,50,dlp-first,36.9417
rt,SCHED_FIFO,50,dlp-first,56.4258
rt,SCHED_FIFO,50,dlp-first,49.9386
rt,SCHED_FIFO,50,dlp-first,38.7079
rt,SCHED_FIFO,50,dlp-first,47.2172
rt,SCHED_FIFO,50,dlp-first,41.1885
rt,SCHED_FIFO,50,dlp-first,52.0864
rt,SCHED_FIFO,50,dlp-first,39.1172
rt,SCHED_FIFO,50,dlp-first,43.8597
rt,SCHED_FIFO,50,dlp-first,43.0109
rt,SCHED_FIFO,50,dlp-first,48.0134
rt,SCHED_FIFO,50,dlp-first,43.1714
rt,SCHED_FIFO,50,dlp-first,52.0702
rt,SCHED_FIFO,50,dlp-first,53.2044
rt,SCHED_FIFO,50,dlp-first,40.3000
rt,SCHED_FIFO,50,dlp-first,31.6544
rt,SCHED_FIFO,50,dlp-first,43.3542
rt,SCHED_FIFO,50,dlp-first,51.3208
rt,SCHED_FIFO,50,dlp-first,54.0342
rt,SCHED_FIFO,50,dlp-first,47.1058
rt,SCHED_FIFO,50,dlp-first,44.5955
rt,SCHED_FIFO,50,dlp-first,50.7590
rt,SCHED_FIFO,50,dlp-first,51.9656
rt,SCHED_FIFO,50,dlp-first,47.5810
rt,SCHED_FIFO,50,dlp-first,43.1826
rt,SCHED_FIFO,50,dlp-first,40.5832
rt,SCHED_FIFO,50,dlp-first,30.7202
rt,SCHED_FIFO,50,dlp-first,47.0655
rt,SCHED_FIFO,50,dlp-first,44.7034
rt,SCHED_FIFO,50,dlp-first,51.6067
rt,SCHED_FIFO,50,dlp-first,58.3914
rt,SCHED_FIFO,50,dlp-first,41.6533
rt,SCHED_FIFO,50,dlp-first,52.7024
rt,SCHED_FIFO,50,dlp-first,50.8534
rt,SCHED_FIFO,50,dlp-first,43.2267
rt,SCHED_FIFO,50,dlp-first,55.6066
rt,SCHED_FIFO,50,dlp-first,52.1428
rt,SCHED_FIFO,50,dlp-first,69.8060
rt,SCHED_FIFO,50,dlp-first,51.4624
rt,SCHED_FIFO,50,dlp-first,54.7896
rt,SCHED_FIFO,50,dlp-first,59.1446
rt,SCHED_FIFO,50,dlp-first,36.5312
rt,SCHED_FIFO,50,dlp-first,49.5075
rt,SCHED_FIFO,50,dlp-first,46.4904
rt,SCHED_FIFO,50,dlp-first,46.8737
rt,SCHED_FIFO,50,dlp-first,42.4728
rt,SCHED_FIFO,50,dlp-first,46.9208
rt,SCHED_FIFO,50,dlp-first,24.9410
rt,SCHED_FIFO,50,dlp-first,48.5776
rt,SCHED_FIFO,50,dlp-first,38.4964
rt,SCHED_FIFO,50,dlp-first,41.5992
rt,SCHED_FIFO,50,dlp-first,27.3195
rt,SCHED_FIFO,50,dlp-first,43.9660
rt,SCHED_FIFO,50,dlp-first,34.4928
rt,SCHED_FIFO,50,dlp-first,38.0388
rt,SCHED_FIFO,50,dlp-first,41.6392
rt,SCHED_FIFO,50,dlp-first,50.1436
rt,SCHED_FIFO,50,dlp-first,44.3448
rt,SCHED_FIFO,50,dlp-first,48.0314
rt,SCHED_FIFO,50,dlp-first,40.3327
rt,SCHED_FIFO,50,dlp-first,47.7762
rt,SCHED_FIFO,50,dlp-first,42.3283
rt,SCHED_FIFO,50,dlp-first,33.4264
rt,SCHED_FIFO,50,dlp-first,53.4906
rt,SCHED_FIFO,50,dlp-first,44.2218
rt,SCHED_FIFO,50,dlp-first,118.9911
rt,SCHED_FIFO,50,dlp-first,55.0903
rt,SCHED_FIFO,50,dlp-first,41.8189
rt,SCHED_FIFO,50,dlp-first,44.5271
rt,SCHED_FIFO,50,dlp-first,47.4814
rt,SCHED_FIFO,50,dlp-first,47.4864
rt,SCHED_FIFO,50,dlp-first,48.5124
rt,SCHED_FIFO,50,dlp-first,44.5900
rt,SCHED_FIFO,50,dlp-first,46.9302
rt,SCHED_FIFO,50,dlp-first,54.4715
rt,SCHED_FIFO,50,dlp-first,47.3187
rt,SCHED_FIFO,50,dlp-first,41.5448
rt,SCHED_FIFO,50,dlp-first,55.1369
rt,SCHED_FIFO,50,dlp-first,106.1947
rt,SCHED_FIFO,50,dlp-first,41.0004
rt,SCHED_FIFO,50,dlp-first,36.1475
rt,SCHED_FIFO,50,dlp-first,43.2871
rt,SCHED_FIFO,50,dlp-first,48.4160
rt,SCHED_FIFO,50,dlp-first,44.6075
rt,SCHED_FIFO,50,dlp-first,34.7352
rt,SCHED_FIFO,50,dlp-first,56.4932
rt,SCHED_FIFO,50,dlp-first,40.0439
rt,SCHED_FIFO,50,dlp-first,39.6799
rt,SCHED_FIFO,50,dlp-first,52.5416
rt,SCHED_FIFO,50,dlp-first,52.0819
rt,SCHED_FIFO,50,dlp-first,51.4244
rt,SCHED_FIFO,50,dlp-first,66.5098
rt,SCHED_FIFO,50,dlp-first,51.1706
rt,SCHED_FIFO,50,dlp-first,51.7167
rt,SCHED_FIFO,50,dlp-first,47.6212
rt,SCHED_FIFO,50,dlp-first,42.3669
rt,SCHED_FIFO,50,dlp-first,48.1230
rt,SCHED_FIFO,50,dlp-first,41.0732
rt,SCHED_FIFO,50,dlp-first,45.9723
rt,SCHED_FIFO,50,dlp-first,37.8539
rt,SCHED_FIFO,50,dlp-first,36.7329
rt,SCHED_FIFO,50,dlp-first,47.2130
rt,SCHED_FIFO,50,dlp-first,44.3952
rt,SCHED_FIFO,50,dlp-first,47.1582
rt,SCHED_FIFO,50,dlp-first,41.6968
rt,SCHED_FIFO,50,dlp-first,57.1388
rt,SCHED_FIFO,50,dlp-first,23.0541
rt,SCHED_FIFO,50,dlp-first,117.8044
rt,SCHED_FIFO,50,dlp-first,55.3333
rt,SCHED_FIFO,50,dlp-first,37.4380
rt,SCHED_FIFO,50,dlp-first,48.5735
rt,SCHED_FIFO,50,dlp-first,48.1767
rt,SCHED_FIFO,50,dlp-first,40.7712
rt,SCHED_FIFO,50,dlp-first,13.4280
rt,SCHED_FIFO,50,dlp-first,50.2170
rt,SCHED_FIFO,50,dlp-first,42.8598
rt,SCHED_FIFO,50,dlp-first,46.5837
rt,SCHED_FIFO,50,dlp-first,42.3970
rt,SCHED_FIFO,50,dlp-first,42.1953
rt,SCHED_FIFO,50,dlp-first,25.4681
rt,SCHED_FIFO,50,dlp-first,46.6254
rt,SCHED_FIFO,50,dlp-first,48.9531
rt,SCHED_FIFO,50,dlp-first,38.5507
rt,SCHED_FIFO,50,dlp-first,50.6123
rt,SCHED_FIFO,50,dlp-first,54.9409
rt,SCHED_FIFO,50,dlp-first,52.0370
rt,SCHED_FIFO,50,dlp-first,48.0584
rt,SCHED_FIFO,50,dlp-first,56.0611
rt,SCHED_FIFO,50,dlp-first,60.4012
rt,SCHED_FIFO,50,dlp-first,46.6955
rt,SCHED_FIFO,50,dlp-first,49.2076
rt,SCHED_FIFO,50,dlp-first,26.1887
rt,SCHED_FIFO,50,dlp-first,47.9682
rt,SCHED_FIFO,50,dlp-first,44.6004
rt,SCHED_FIFO,50,dlp-first,39.8240
rt,SCHED_FIFO,50,dlp-first,57.4172
rt,SCHED_FIFO,50,dlp-first,42.4997
rt,SCHED_FIFO,50,dlp-first,51.1232
rt,SCHED_FIFO,50,dlp-first,50.1784
rt,SCHED_FIFO,50,dlp-first,39.9165
rt,SCHED_FIFO,50,dlp-first,52.1469
rt,SCHED_FIFO,50,dlp-first,23.9085
rt,SCHED_FIFO,50,dlp-first,40.9513
rt,SCHED_FIFO,50,dlp-first,47.5271
rt,SCHED_FIFO,50,dlp-first,50.8758
rt,SCHED_FIFO,50,dlp-first,40.9190
rt,SCHED_FIFO,50,dlp-first,40.7179
rt,SCHED_FIFO,50,dlp-first,42.1495
rt,SCHED_FIFO,50,dlp-first,52.2524
rt,SCHED_FIFO,50,dlp-first,33.6871
rt,SCHED_FIFO,50,dlp-first,65.5446
rt,SCHED_FIFO,50,dlp-first,46.2346
rt,SCHED_FIFO,50,dlp-first,21.4032
rt,SCHED_FIFO,50,dlp-first,41.3554
rt,SCHED_FIFO,50,dlp-first,40.1450
rt,SCHED_FIFO,50,dlp-first,41.0623
rt,SCHED_FIFO,50,dlp-first,24.9420
rt,SCHED_FIFO,50,dlp-first,52.8752
rt,SCHED_FIFO,50,dlp-first,50.8279
rt,SCHED_FIFO,50,dlp-first,47.4439
rt,SCHED_FIFO,50,dlp-first,43.6916
rt,SCHED_FIFO,50,dlp-first,49.3481
rt,SCHED_FIFO,50,dlp-first,39.1547
rt,SCHED_FIFO,50,dlp-first,48.5114
rt,SCHED_FIFO,50,dlp-first,49.6247
rt,SCHED_FIFO,50,dlp-first,50.7201
rt,SCHED_FIFO,50,dlp-first,28.1338
rt,SCHED_FIFO,50,dlp-first,61.4260
rt,SCHED_FIFO,50,dlp-first,51.6548
rt,SCHED_FIFO,50,dlp-first,105.9537
rt,SCHED_FIFO,50,dlp-first,45.8408
rt,SCHED_FIFO,50,dlp-first,28.3208
rt,SCHED_FIFO,50,dlp-first,36.5790
rt,SCHED_FIFO,50,dlp-first,26.2438
rt,SCHED_FIFO,50,dlp-first,45.7042
rt,SCHED_FIFO,50,dlp-first,47.2859
rt,SCHED_FIFO,50,dlp-first,44.6081
rt,SCHED_FIFO,50,dlp-first,55.2269
rt,SCHED_FIFO,50,dlp-first,46.1573
rt,SCHED_FIFO,50,dlp-first,47.6438
rt,SCHED_FIFO,50,dlp-first,42.6651
rt,SCHED_FIFO,50,dlp-first,47.3341
rt,SCHED_FIFO,50,dlp-first,47.1616
rt,SCHED_FIFO,50,dlp-first,53.5707
rt,SCHED_FIFO,50,dlp-first,45.0514
rt,SCHED_FIFO,50,dlp-first,49.6231
rt,SCHED_FIFO,50,dlp-first,48.3543
rt,SCHED_FIFO,50,dlp-first,66.0401
rt,SCHED_FIFO,50,dlp-first,51.4009
rt,SCHED_FIFO,50,dlp-first,43.4387
rt,SCHED_FIFO,50,dlp-first,36.6851
rt,SCHED_FIFO,50,dlp-first,52.1879
rt,SCHED_FIFO,50,dlp-first,43.8464
rt,SCHED_FIFO,50,dlp-first,17.5307
rt,SCHED_FIFO,50,dlp-first,49.6763
rt,SCHED_FIFO,50,dlp-first,38.1711
rt,SCHED_FIFO,50,dlp-first,65.6780
rt,SCHED_FIFO,50,dlp-first,46.0046
rt,SCHED_FIFO,50,dlp-first,50.4006
rt,SCHED_FIFO,50,dlp-first,37.3803
rt,SCHED_FIFO,50,dlp-first,47.6690
rt,SCHED_FIFO,50,dlp-first,44.4016
rt,SCHED_FIFO,50,dlp-first,55.4952
rt,SCHED_FIFO,50,dlp-first,32.5884
rt,SCHED_FIFO,50,dlp-first,47.5580
rt,SCHED_FIFO,50,dlp-first,42.5275
rt,SCHED_FIFO,50,dlp-first,43.0433
rt,SCHED_FIFO,50,dlp-first,50.3516
rt,SCHED_FIFO,50,dlp-first,43.7617
rt,SCHED_FIFO,50,dlp-first,51.2717
rt,SCHED_FIFO,50,dlp-first,50.7187
rt,SCHED_FIFO,50,dlp-first,45.9350
rt,SCHED_FIFO,50,dlp-first,109.5407
rt,SCHED_FIFO,50,dlp-first,46.5572
rt,SCHED_FIFO,50,dlp-first,50.1545
rt,SCHED_FIFO,50,dlp-first,34.1362
rt,SCHED_FIFO,50,dlp-first,45.6561
rt,SCHED_FIFO,50,dlp-first,57.0163
rt,SCHED_FIFO,50,dlp-first,52.0274
rt,SCHED_FIFO,50,dlp-first,55.0738
rt,SCHED_FIFO,50,dlp-first,51.2761
rt,SCHED_FIFO,50,dlp-first,49.6863
rt,SCHED_FIFO,50,dlp-first,44.2725
rt,SCHED_FIFO,50,dlp-first,45.5542
rt,SCHED_FIFO,50,dlp-first,50.0820
rt,SCHED_FIFO,50,box-first,78.9829
rt,SCHED_FIFO,50,box-first,42.1438
rt,SCHED_FIFO,50,box-first,52.1942
rt,SCHED_FIFO,50,box-first,42.0997
rt,SCHED_FIFO,50,box-first,33.0191
rt,SCHED_FIFO,50,box-first,34.6718
rt,SCHED_FIFO,50,box-first,32.0792
rt,SCHED_FIFO,50,box-first,59.8821
rt,SCHED_FIFO,50,box-first,41.1527
rt,SCHED_FIFO,50,box-first,58.3426
rt,SCHED_FIFO,50,box-first,46.9528
rt,SCHED_FIFO,50,box-first,31.7923
rt,SCHED_FIFO,50,box-first,29.2586
rt,SCHED_FIFO,50,box-first,40.3278
rt,SCHED_FIFO,50,box-first,39.5797
rt,SCHED_FIFO,50,box-first,43.1335
rt,SCHED_FIFO,50,box-first,47.9665
rt,SCHED_FIFO,50,box-first,28.5093
rt,SCHED_FIFO,50,box-first,47.7354
rt,SCHED_FIFO,50,box-first,38.1700
rt,SCHED_FIFO,50,box-first,64.9552
rt,SCHED_FIFO,50,box-first,41.4823
rt,SCHED_FIFO,50,box-first,39.9338
rt,SCHED_FIFO,50,box-first,23.5395
rt,SCHED_FIFO,50,box-first,28.6180
rt,SCHED_FIFO,50,box-first,47.0964
rt,SCHED_FIFO,50,box-first,56.2648
rt,SCHED_FIFO,50,box-first,59.8370
rt,SCHED_FIFO,50,box-first,36.3651
rt,SCHED_FIFO,50,box-first,43.9852
rt,SCHED_FIFO,50,box-first,64.1032
rt,SCHED_FIFO,50,box-first,83.9689
rt,SCHED_FIFO,50,box-first,39.8110
rt,SCHED_FIFO,50,box-first,40.2356
rt,SCHED_FIFO,50,box-first,28.1006
rt,SCHED_FIFO,50,box-first,33.8783
rt,SCHED_FIFO,50,box-first,38.6633
rt,SCHED_FIFO,50,box-first,34.9770
rt,SCHED_FIFO,50,box-first,33.5445
rt,SCHED_FIFO,50,box-first,35.9489
rt,SCHED_FIFO,50,box-first,43.2425
rt,SCHED_FIFO,50,box-first,38.8587
rt,SCHED_FIFO,50,box-first,30.9350
rt,SCHED_FIFO,50,box-first,28.8043
rt,SCHED_FIFO,50,box-first,35.0333
rt,SCHED_FIFO,50,box-first,32.0850
rt,SCHED_FIFO,50,box-first,35.9377
rt,SCHED_FIFO,50,box-first,23.4212
rt,SCHED_FIFO,50,box-first,72.7145
rt,SCHED_FIFO,50,box-first,32.9201
rt,SCHED_FIFO,50,box-first,32.4642
rt,SCHED_FIFO,50,box-first,102.6369
rt,SCHED_FIFO,50,box-first,38.2411
rt,SCHED_FIFO,50,box-first,36.0090
rt,SCHED_FIFO,50,box-first,40.8613
rt,SCHED_FIFO,50,box-first,31.6175
rt,SCHED_FIFO,50,box-first,71.4878
rt,SCHED_FIFO,50,box-first,43.4564
rt,SCHED_FIFO,50,box-first,35.2645
rt,SCHED_FIFO,50,box-first,36.1240
rt,SCHED_FIFO,50,box-first,32.8120
rt,SCHED_FIFO,50,box-first,45.5139
rt,SCHED_FIFO,50,box-first,45.4664
rt,SCHED_FIFO,50,box-first,30.5392
rt,SCHED_FIFO,50,box-first,20.2143
rt,SCHED_FIFO,50,box-first,40.7271
rt,SCHED_FIFO,50,box-first,44.0855
rt,SCHED_FIFO,50,box-first,63.5625
rt,SCHED_FIFO,50,box-first,39.9742
rt,SCHED_FIFO,50,box-first,43.0571
rt,SCHED_FIFO,50,box-first,39.6636
rt,SCHED_FIFO,50,box-first,60.2982
rt,SCHED_FIFO,50,box-first,104.7773
rt,SCHED_FIFO,50,box-first,33.7213
rt,SCHED_FIFO,50,box-first,27.6457
rt,SCHED_FIFO,50,box-first,59.1577
rt,SCHED_FIFO,50,box-first,39.4015
rt,SCHED_FIFO,50,box-first,28.1718
rt,SCHED_FIFO,50,box-first,40.8349
rt,SCHED_FIFO,50,box-first,24.0141
rt,SCHED_FIFO,50,box-first,114.8454
rt,SCHED_FIFO,50,box-first,53.1590
rt,SCHED_FIFO,50,box-first,31.0208
rt,SCHED_FIFO,50,box-first,70.7928
rt,SCHED_FIFO,50,box-first,59.2546
rt,SCHED_FIFO,50,box-first,31.7400
rt,SCHED_FIFO,50,box-first,36.0195
rt,SCHED_FIFO,50,box-first,44.1697
rt,SCHED_FIFO,50,box-first,33.9145
rt,SCHED_FIFO,50,box-first,32.0046
rt,SCHED_FIFO,50,box-first,28.8942
rt,SCHED_FIFO,50,box-first,32.8577
rt,SCHED_FIFO,50,box-first,28.0530
rt,SCHED_FIFO,50,box-first,79.7628
rt,SCHED_FIFO,50,box-first,51.6950
rt,SCHED_FIFO,50,box-first,35.4539
rt,SCHED_FIFO,50,box-first,44.7711
rt,SCHED_FIFO,50,box-first,39.4011
rt,SCHED_FIFO,50,box-first,67.9418
rt,SCHED_FIFO,50,box-first,33.0561
rt,SCHED_FIFO,50,box-first,48.1462
rt,SCHED_FIFO,50,box-first,36.2319
rt,SCHED_FIFO,50,box-first,38.8094
rt,SCHED_FIFO,50,box-first,23.2684
rt,SCHED_FIFO,50,box-first,21.3041
rt,SCHED_FIFO,50,box-first,23.9672
rt,SCHED_FIFO,50,box-first,44.5251
rt,SCHED_FIFO,50,box-first,83.6025
rt,SCHED_FIFO,50,box-first,45.5821
rt,SCHED_FIFO,50,box-first,35.6986
rt,SCHED_FIFO,50,box-first,39.9684
rt,SCHED_FIFO,50,box-first,36.2380
rt,SCHED_FIFO,50,box-first,30.8307
rt,SCHED_FIFO,50,box-first,24.0338
rt,SCHED_FIFO,50,box-first,32.2280
rt,SCHED_FIFO,50,box-first,27.0654
rt,SCHED_FIFO,50,box-first,31.9197
rt,SCHED_FIFO,50,box-first,73.0834
rt,SCHED_FIFO,50,box-first,60.3070
rt,SCHED_FIFO,50,box-first,38.4758
rt,SCHED_FIFO,50,box-first,34.3062
rt,SCHED_FIFO,50,box-first,45.2528
rt,SCHED_FIFO,50,box-first,39.8658
rt,SCHED_FIFO,50,box-first,28.4431
rt,SCHED_FIFO,50,box-first,30.9744
rt,SCHED_FIFO,50,box-first,54.4275
rt,SCHED_FIFO,50,box-first,39.0486
rt,SCHED_FIFO,50,box-first,36.8933
rt,SCHED_FIFO,50,box-first,43.8308
rt,SCHED_FIFO,50,box-first,38.0276
rt,SCHED_FIFO,50,box-first,28.2154
rt,SCHED_FIFO,50,box-first,33.8368
rt,SCHED_FIFO,50,box-first,29.4100
rt,SCHED_FIFO,50,box-first,33.7146
rt,SCHED_FIFO,50,box-first,33.2244
rt,SCHED_FIFO,50,box-first,25.6682
rt,SCHED_FIFO,50,box-first,40.7641
rt,SCHED_FIFO,50,box-first,40.7323
rt,SCHED_FIFO,50,box-first,28.7358
rt,SCHED_FIFO,50,box-first,27.5937
rt,SCHED_FIFO,50,box-first,26.5607
rt,SCHED_FIFO,50,box-first,28.7998
rt,SCHED_FIFO,50,box-first,42.1846
rt,SCHED_FIFO,50,box-first,34.8833
rt,SCHED_FIFO,50,box-first,35.1007
rt,SCHED_FIFO,50,box-first,34.0314
rt,SCHED_FIFO,50,box-first,79.6563
rt,SCHED_FIFO,50,box-first,51.2004
rt,SCHED_FIFO,50,box-first,36.9565
rt,SCHED_FIFO,50,box-first,47.4730
rt,SCHED_FIFO,50,box-first,42.3238
rt,SCHED_FIFO,50,box-first,28.6761
rt,SCHED_FIFO,50,box-first,26.8153
rt,SCHED_FIFO,50,box-first,30.3866
rt,SCHED_FIFO,50,box-first,43.8640
rt,SCHED_FIFO,50,box-first,61.8363
rt,SCHED_FIFO,50,box-first,30.2251
rt,SCHED_FIFO,50,box-first,38.9450
rt,SCHED_FIFO,50,box-first,33.4266
rt,SCHED_FIFO,50,box-first,26.9824
rt,SCHED_FIFO,50,box-first,27.0376
rt,SCHED_FIFO,50,box-first,52.1950
rt,SCHED_FIFO,50,box-first,43.2189
rt,SCHED_FIFO,50,box-first,33.1732
rt,SCHED_FIFO,50,box-first,34.3652
rt,SCHED_FIFO,50,box-first,26.5913
rt,SCHED_FIFO,50,box-first,71.8050
rt,SCHED_FIFO,50,box-first,30.3940
rt,SCHED_FIFO,50,box-first,62.0588
rt,SCHED_FIFO,50,box-first,30.9132
rt,SCHED_FIFO,50,box-first,56.7617
rt,SCHED_FIFO,50,box-first,28.2533
rt,SCHED_FIFO,50,box-first,31.8083
rt,SCHED_FIFO,50,box-first,40.7153
rt,SCHED_FIFO,50,box-first,56.5519
rt,SCHED_FIFO,50,box-first,29.0599
rt,SCHED_FIFO,50,box-first,42.4445
rt,SCHED_FIFO,50,box-first,39.6848
rt,SCHED_FIFO,50,box-first,28.5313
rt,SCHED_FIFO,50,box-first,44.8603
rt,SCHED_FIFO,50,box-first,33.7853
rt,SCHED_FIFO,50,box-first,33.5411
rt,SCHED_FIFO,50,box-first,35.7321
rt,SCHED_FIFO,50,box-first,29.0524
rt,SCHED_FIFO,50,box-first,36.7901
rt,SCHED_FIFO,50,box-first,27.9126
rt,SCHED_FIFO,50,box-first,32.6050
rt,SCHED_FIFO,50,box-first,53.8533
rt,SCHED_FIFO,50,box-first,37.0787
rt,SCHED_FIFO,50,box-first,31.7868
rt,SCHED_FIFO,50,box-first,28.1105
rt,SCHED_FIFO,50,box-first,24.8831
rt,SCHED_FIFO,50,box-first,29.2601
rt,SCHED_FIFO,50,box-first,35.5287
rt,SCHED_FIFO,50,box-first,28.9465
rt,SCHED_FIFO,50,box-first,27.3068
rt,SCHED_FIFO,50,box-first,40.1663
rt,SCHED_FIFO,50,box-first,26.6339
rt,SCHED_FIFO,50,box-first,53.2323
rt,SCHED_FIFO,50,box-first,34.1056
rt,SCHED_FIFO,50,box-first,26.5607
rt,SCHED_FIFO,50,box-first,36.2612
rt,SCHED_FIFO,50,box-first,19.8573
rt,SCHED_FIFO,50,box-first,19.5023
rt,SCHED_FIFO,50,box-first,32.4661
rt,SCHED_FIFO,50,box-first,28.8247
rt,SCHED_FIFO,50,box-first,85.6903
rt,SCHED_FIFO,50,box-first,68.3297
rt,SCHED_FIFO,50,box-first,62.2312
rt,SCHED_FIFO,50,box-first,76.2683
rt,SCHED_FIFO,50,box-first,48.6087
rt,SCHED_FIFO,50,box-first,37.3227
rt,SCHED_FIFO,50,box-first,28.6996
rt,SCHED_FIFO,50,box-first,40.2994
rt,SCHED_FIFO,50,box-first,35.4184
rt,SCHED_FIFO,50,box-first,57.3821
rt,SCHED_FIFO,50,box-first,25.8019
rt,SCHED_FIFO,50,box-first,27.8840
rt,SCHED_FIFO,50,box-first,89.5467
rt,SCHED_FIFO,50,box-first,31.5134
rt,SCHED_FIFO,50,box-first,29.2991
rt,SCHED_FIFO,50,box-first,39.6617
rt,SCHED_FIFO,50,box-first,44.9455
rt,SCHED_FIFO,50,box-first,50.0749
rt,SCHED_FIFO,50,box-first,37.2278
rt,SCHED_FIFO,50,box-first,35.7166
rt,SCHED_FIFO,50,box-first,36.4554
rt,SCHED_FIFO,50,box-first,43.5801
rt,SCHED_FIFO,50,box-first,103.9100
rt,SCHED_FIFO,50,box-first,42.6818
rt,SCHED_FIFO,50,box-first,43.3389
rt,SCHED_FIFO,50,box-first,33.4324
rt,SCHED_FIFO,50,box-first,36.8541
rt,SCHED_FIFO,50,box-first,28.2912
rt,SCHED_FIFO,50,box-first,21.3433
rt,SCHED_FIFO,50,box-first,24.0221
rt,SCHED_FIFO,50,box-first,33.7700
rt,SCHED_FIFO,50,box-first,38.4586
rt,SCHED_FIFO,50,box-first,41.7586
rt,SCHED_FIFO,50,box-first,46.9523
rt,SCHED_FIFO,50,box-first,75.2674
rt,SCHED_FIFO,50,box-first,67.8996
rt,SCHED_FIFO,50,box-first,55.2321
rt,SCHED_FIFO,50,box-first,34.5716
rt,SCHED_FIFO,50,box-first,28.7451
rt,SCHED_FIFO,50,box-first,41.2631
rt,SCHED_FIFO,50,box-first,40.6859
rt,SCHED_FIFO,50,box-first,29.2984
rt,SCHED_FIFO,50,box-first,58.4380
rt,SCHED_FIFO,50,box-first,42.5598
rt,SCHED_FIFO,50,box-first,24.8175
rt,SCHED_FIFO,50,box-first,44.4798
rt,SCHED_FIFO,50,box-first,32.5183
rt,SCHED_FIFO,50,box-first,60.8857
rt,SCHED_FIFO,50,box-first,28.9959
rt,SCHED_FIFO,50,box-first,60.9992
rt,SCHED_FIFO,50,box-first,41.1304
rt,SCHED_FIFO,50,box-first,72.3883
rt,SCHED_FIFO,50,box-first,60.3173
rt,SCHED_FIFO,50,box-first,34.6154
rt,SCHED_FIFO,50,box-first,37.9345
rt,SCHED_FIFO,50,box-first,40.6148
rt,SCHED_FIFO,50,box-first,66.0444
rt,SCHED_FIFO,50,box-first,28.9166
rt,SCHED_FIFO,50,box-first,63.5901
rt,SCHED_FIFO,50,box-first,44.5877
rt,SCHED_FIFO,50,box-first,79.2349
rt,SCHED_FIFO,50,box-first,41.0222
rt,SCHED_FIFO,50,box-first,35.5300
rt,SCHED_FIFO,50,box-first,42.7702
rt,SCHED_FIFO,50,box-first,55.3708
rt,SCHED_FIFO,50,box-first,50.9527
rt,SCHED_FIFO,50,box-first,38.6189
rt,SCHED_FIFO,50,box-first,25.9061
rt,SCHED_FIFO,50,box-first,23.7171
rt,SCHED_FIFO,50,box-first,33.4271
rt,SCHED_FIFO,50,box-first,25.4433
rt,SCHED_FIFO,50,box-first,30.0199
